"id","job_id","responsibility"
"44436","18781","Delivering food orders in a timely manner"
"44437","18782","???????? ?????"
"44438","18784","Maintaining continuous communication with clients"
"44439","18784","Working in the CRM system"
"44440","18784","Carrying out sales through the call center"
"44441","18785","Baliq pishirish va milliy taomlar tayyorlash"
"44442","18785","Ofitsiantlik va posuda moykasini boshqarish"
"44443","18786","Chaqqon va ozoda bo'lishi kerak"
"44444","18786","Non yasaydigan"
"44445","18786","Spirtnoy istemol qilmaydigan"
"44446","18786","Ma'suliyatli"
"44447","18787","???????????? ?? ?????? ?????????? ????????"
"44448","18787","????? ???? ?????????? ?????? ?????"
"44449","18788","Ma'suliyatli ish"
"44450","18788","Gullarni yetkazish"
"44451","18789","Mehnat kodeksiga muvofiq ish"
"44452","18789","Jamoa bilan ishlash"
"44453","18789","Yotoq joy va uch mahall tekin ovqat tayyorlash"
"44454","18790","Ishga tayyormi bolish."
"44455","18790","O'quvchilarga ma'naviy taraqqiyot yo'li bilan yordam berish."
"44456","18790","O'quvchilarni mustahkamlash va tarbiyalash."
"44457","18791","Engaging in online work activities"
"44458","18791","Attending online classes"
"44459","18793","Project maintenance and support"
"44460","18793","Technical leadership in architecture design and solutions"
"44461","18793","Leading a team of Java developers"
"44462","18794","???????? duties"
"44463","18794","???????? duties"
"44464","18794","???????? duties"
"44465","18794","?????? duties"
"44466","18795","Buyurtma mahsulotlarini etkazib berish"
"44467","18796","ishga mas'uliyat bilan yondashish"
"44468","18796","o'zbek tilida ravon so'zlashish"
"44469","18796","6/1 kunlik ish"
"44470","18797","Soft carpenter"
"44471","18797","Furniture craftsman"
"44472","18797","Upholsterer"
"44473","18797","Splinter"
"44474","18797","Assembler"
"44475","18797","Designer Constructor"
"44476","18797","Lacquerer"
"44477","18798","Viloyatdan tashrif buyirgan hodimlarga yotoq joy hamda oziq-ovqat bilan tamirlanadi"
"44478","18798","Ish vaqti ertalab soat 7:00 dan 19:00 gacha"
"44479","18798","Sinov mudati 7 kun"
"44480","18799","Ishga mas'uliyatli"
"44481","18799","Xushmuomila"
"44482","18799","Jamoa bilan kirishimli bo'lish"
"44483","18799","Ish vaqti: 09:00-18:00, 16:00-21:00"
"44484","18800","Ish vaqtini sodda vaqti ichida bajarish"
"44485","18800","Maoshning belgilangan miqdordagi sotuvni amalga oshirish"
"44486","18801","Managing social media accounts"
"44487","18801","Creating content"
"44488","18801","Engaging with followers"
"44489","18802","???? ??? ????? ???????????"
"44490","18802","????? ????? ??? ???"
"44491","18802","?? ?????: 8:00 ??? 22:00 ????"
"44492","18802","????? ???????? ??????? ???? ????? ???? ???"
"44493","18802","1 ?? ?????? 50,000 ??? 100,000 ???? ???????"
"44494","18802","???: 20 ????? 40 ??????"
"44495","18803","Mizojlarni talabiga mos tayyor dizayn eskizlarni pechatga berish."
"44496","18804","???????? ?????? ????? ?????"
"44497","18805","Press operation"
"44498","18805","Quality control"
"44499","18805","Maintenance"
"44500","18806","Meeting sales targets"
"44501","18806","Organizing meetings with potential clients"
"44502","18806","Promoting and selling audio courses"
"44503","18807","Yordam"
"44504","18807","Sotuv"
"44505","18808","Delivering flowers from stores"
"44506","18809","Working with customers and selling products"
"44507","18810","Ish yerini tozalash"
"44508","18810","Osh ovqatlar tayyorlash"
"44509","18811","Assisting customers in the store"
"44510","18811","Conducting sales transactions"
"44511","18811","Ensuring a positive customer experience"
"44512","18811","Maintaining inventory records"
"44513","18812","??????? ???? ?????? ????????"
"44514","18812","????? ???????"
"44515","18812","???????? ?????"
"44516","18813","Making sales calls"
"44517","18813","Providing customer support"
"44518","18814","Kelin Koæylakka yopishtiradigan toshlar uchun qiz va ayollar kerak"
"44519","18814","Avval ishlagan bo'lishi shart emas, o'zimiz ish oÆrgatamiz"
"44520","18816","????????? ???????????? ???????"
"44521","18816","?????? ??????????? ????????? ???? ???????"
"44522","18816","?????????? ?????? ???????? ????"
"44523","18819","Following specified routes and schedules."
"44524","18819","Delivering food orders to customers in a timely manner."
"44525","18819","Ensuring the safety of food during transportation."
"44526","18820","Greeting and assisting customers"
"44527","18820","Career advancement"
"44528","18820","Official placement in the workplace"
"44529","18821","Packaging products"
"44530","18821","Trimming and cutting materials"
"44531","18821","Picking and packing items"
"44532","18822","?? ????? 8:00 ??? 20:00 ????? ??????? ?????"
"44533","18823","Xizmat ko'rsatish"
"44534","18823","Ofis ishlari"
"44535","18824","Maintaining records"
"44536","18824","Handling administrative tasks"
"44537","18826","Confirm your phone number via SMS and provide personal information"
"44538","18826","Fill out the application form at the specified location"
"44539","18826","Collect the necessary documents and receive a free bag to deliver orders"
"44540","18827","??????? ???????/?????"
"44541","18827","???????????? ? ?????????"
"44542","18828","Lavash xamirini ishlab chiqarish"
"44543","18829","Assisting in customer service"
"44544","18829","Maintaining cleanliness of the area"
"44545","18829","Greeting and seating guests"
"44546","18830","Ish vaqti 08:30 - 16:00, 16:00 - 21:00, 08:30 - 19:00"
"44547","18830","Yosh: 19-30"
"44548","18830","Ishga ma'suliyatli bo'lish"
"44549","18830","Ichki tartibga amal qilish"
"44550","18830","O'z ustida ko'proq ishlash"
"44551","18830","Klassik formada ishga kelish"
"44552","18830","Qund bilan o'rganish"
"44553","18831","?? ??????? : 6/1 ??????? 1 ??? ???"
"44554","18833","?????? ???????? ???????? ??????? ?????????? ?????? ???????? ?????"
"44555","18833","?????? ????????? ??????????"
"44556","18834","Rossiya maxsulotlarini sotish"
"44557","18834","Savdo agentlar bilan ishlash"
"44558","18837","Kraskachi"
"44559","18837","Korpusnoy mebel tayyorlash"
"44560","18837","Yumshoq mebel tayyorlash"
"44561","18838","????? ?????????? ??????"
"44562","18839","Topshiriqlarni oæz vaqtida bajarish"
"44563","18839","Oæzaro hurmat"
"44564","18840","SEOUL MUN ????? ????????? ????? ????????? ???????? ????? ??? ?????????"
"44565","18840","?? ????????: 1-???? 09:00-19:00, 2-???? 18:00-01:00, ??????? 1 ??? ???"
"44566","18841","masuliyatli"
"44567","18841","ish boshqaruvini biladigan"
"44568","18841","chaqqon"
"44569","18841","savdo da ishlagan"
"44570","18842","Mijozlar bilan bog'lanish va tog'ri ma'lumotlarni yetqizib berish, sotuv qilish"
"44571","18842","Ishga masuliyatli bo'lish va o'z vaqtida ishga kelish"
"44572","18843","Yotoqxona borish"
"44573","18843","Issiq ovqatlar tayyorlash"
"44574","18843","Jamoa bilan ishlash"
"44575","18843","Choy ichish"
"44576","18843","Bonuslardan foydalanish"
"44577","18844","O'zbek va rus tillarida ravon so'zlash"
"44578","18844","Ish faoliyatini boshqarish"
"44579","18846","Working in CRM"
"44580","18846","Computer skills"
"44581","18846","Supporting stress resistance"
"44582","18847","?????????? ???lash"
"44583","18847","???? ???????"
"44584","18847","?????????????? ?????? ????"
"44585","18848","???????? ????????"
"44586","18848","?? ??????? ????? ???? ???? ?????? ?????? ??????"
"44587","18849","Depends on the specific position"
"44588","18850","??????????? ?????????"
"44589","18850","?????????? ???????"
"44590","18850","???????? ???????"
"44591","18852","Moliyaviy rejalashtirishni amalga oshirish"
"44592","18852","Yillik va choraklik hisobotlar tayyorlash"
"44593","18852","Soliq qonunchiligini bilish"
"44594","18852","Xalqaro soliq masalalarini tushunish"
"44595","18852","Kompaniyaning moliyaviy ko'rsatkichlarini tahlil qilish"
"44596","18852","Eksport-savdo masalarni tushinish"
"44597","18853","?????????? ????????? ????? ????????? ?????"
"44598","18853","???? ?????????? ?????? ????????"
"44599","18853","???????? ????? ??????? ????"
"44600","18854","MaÆlumot va fotoshopsiz rasm"
"44601","18855","??????? ?????? ???????????? ?????????????"
"44602","18855","??????? ????????????? ????? ???????? ???????"
"44603","18855","?????? ???????????? BPMN ???????? ????"
"44604","18855","BPMS ???????? ???????????????"
"44605","18856","????? ????????"
"44606","18856","??????? ?????"
"44607","18857","?? ??????? ?????? ??? ?????"
"44608","18857","???????????? ?????? ????????? ???? ????????"
"44609","18858","Savodli yozma nutq va kopirayting koænikmalari"
"44610","18858","Fidbek ni toÆgri qabul qilish"
"44611","18858","Portfolio va amalga oshirilgan loyihalar boÆlishi"
"44612","18858","Qiziqarli va ijodiy kontent yaratish"
"44613","18858","Ijtimoiy tarmoqlardagi trendlar va tahlil vositalaridan xabardorlik"
"44614","18860","MS office dasturlarida ishlay olish"
"44615","18860","Rus tili bilimlari bilan egabulish"
"44616","18861","Xaridorlarga xizmat ko'rsatish"
"44617","18861","Savdo jarayonini nazorat qilish"
"44618","18861","Do'kon boshqaruvini amalga oshirish"
"44619","18862","Communicating with customers"
"44620","18862","Knowledge of CRM systems"
"44621","18865","Ish soatimiz (8:00 - 20:00 gacha) and (20:00 - 8:00 gacha)"
"44622","18866","Handling customer inquiries"
"44623","18866","Answering incoming calls"
"44624","18866","Providing information to callers"
"44625","18867","????????"
"44626","18867","????????"
"44627","18867","???????"
"44628","18867","??????"
"44629","18868","Mahsulotlarni saqlash"
"44630","18868","Dazmol qilish"
"44631","18870","?? ????? ????????"
"44632","18870","??????????? ????? ?????"
"44633","18870","??????? ??????"
"44634","18871","?????????? ?????"
"44635","18871","????? ????? ????? ??????"
"44636","18871","?????????? ?????????"
"44637","18872","Bolalar bilan ishlash"
"44638","18872","Muloqot ko'nikmasi yaratish"
"44639","18872","Yangi narsalarni o'rganish"
"44640","18872","Ta'lim berish"
"44641","18872","Stress bilan boshqarish"
"44642","18872","Tashabbuskorlik"
"44643","18873","Maintain store cleanliness"
"44644","18873","Process transactions"
"44645","18873","Assist customers with product inquiries"
"44646","18874","????????? ?????????? ?????????"
"44647","18874","???????????? ???????????? ???????"
"44648","18875","Manage sales activities"
"44649","18875","Ensure customer satisfaction"
"44650","18875","Meet sales targets"
"44651","18876","Mijozlarga maÆlumot berish"
"44652","18876","Call markaziga javob berish"
"44653","18876","Mijozlar bilan faol ishlash"
"44654","18877","Interfeys va ma'lumot arayuzni yaratish"
"44655","18877","Foydalanuvchilar uchun yengil va sodda foydalanishni ta'minlash"
"44656","18878","Mahsulotlarni taqdim etish va savdo maqsadlarini bajarish"
"44657","18878","Mijozlarga mahsulotlar haqida ma'lumot berish va ularni sotish"
"44658","18878","Mijozlarning ehtiyojlarini tushunish va ularni qondirish"
"44659","18879","Rasmiy bandlikni amalga oshirish"
"44660","18879","Kompaniya hisobidan o'vkatlanish"
"44661","18879","Yo'tok joyi"
"44662","18879","Pulik tatil, kasallik nafakasi"
"44663","18880","?? ??????? ?? ???????? ??????? ????? ?????????."
"44664","18881","Cashier"
"44665","18881","Waiter/Waitress"
"44666","18881","Kebab Cook"
"44667","18881","Cook"
"44668","18881","Salad Maker"
"44669","18881","Seller"
"44670","18881","Dishwasher"
"44671","18881","Cashier (Professional)"
"44672","18882","???????? ????????????"
"44673","18882","???????? ?????? ?????????"
"44674","18882","???????? ???????? ?????????"
"44675","18882","??????????? ???????????? ????????????"
"44676","18882","???????????? ??????? ? ????????? ? ??????????"
"44677","18882","??????? ???????????? ? ??????????"
"44678","18882","??????????? ?????? ? ??????????? ?????????? ??, ??, ???????? ????????????"
"44679","18882","????????????? ???????? ?????????? ???????????????? ???????"
"44680","18883","Kassirning qo'llab-quvvatlanishini ta'minlash"
"44681","18883","Mahsulotlar savdosi va inventarizatsiyasini boshqarish"
"44682","18883","Do'kondagi har bir jarima va muammolarni yechish"
"44683","18884","Adhere to safety guidelines"
"44684","18884","Ensure quality workmanship"
"44685","18884","Installation of doors and windows according to specifications"
"44686","18885","Chaqqon qiz bollarni ishga taklif qilish"
"44687","18885","Dam olish"
"44688","18885","Issiq ovqat taminlash"
"44689","18886","Maintaining cleanliness"
"44690","18886","Selling products/services"
"44691","18887","Meeting deadlines for edits"
"44692","18887","Ensuring high-quality edits"
"44693","18888","Nutqi ravon"
"44694","18888","Ishga mas'uliyatli va qat'iyatli"
"44695","18888","Tartib qoidalarga rioya qilish"
"44696","18888","Doimiy rivojlanish va o'sish ishtiyoqi"
"44697","18889","Qadoqlovchi"
"44698","18889","Tikuvchi"
"44699","18889","Dazmolchi"
"44700","18890","???????????? ? ??????? ????"
"44701","18890","?????????????? ? ?????????? ???????????"
"44702","18890","?????????? ? ????????? ERP ? CRM ???????"
"44703","18892","Meeting sales targets"
"44704","18892","Sales activities at the designated locations"
"44705","18892","Customer service"
"44706","18893","Telefonda buyurtmalar qabul qilish"
"44707","18893","Mijozlarga xizmat ko'rsatish"
"44708","18894","Shukurkachi"
"44709","18894","Mebel yigÆuvchi"
"44710","18894","Tikuvchi"
"44711","18894","Lakchi usta"
"44712","18894","Yumshoq mebel ustasi"
"44713","18894","Xomashyo omborxona mudiri"
"44714","18895","Go'sht va baliqni ishlash jarayonida qat'nashish"
"44715","18895","Ustalik va tozaligi saqlash"
"44716","18895","Ishchilarga farzandlariga ovqatlanish maslahatlari"
"44717","18897","Kechki smenada o?qiydgan talabalar offline kelib ishledgan hodim kerak"
"44718","18898","Call-centr orqali sotuvlarni amalga oshirish"
"44719","18898","Mijozlar bilan doimiy aÆloqada boÆlish"
"44720","18898","CRM tizimda ishlash"
"44721","18899","Engaging with online audience"
"44722","18899","Creating and posting content"
"44723","18900","Oylik xarajatlarni analiz va tahlil qilish"
"44724","18900","Kampaniyani zarur bo'lgan narsalar bilan doimiy ta'minlash"
"44725","18900","Hamkorlar bilan shartnomalar tuzish"
"44726","18900","Ichki tenderlar o'tkazish"
"44727","18901","Assist customers with their inquiries and purchases"
"44728","18901","Maintain a clean and organized sales area"
"44729","18901","Handle cash transactions accurately"
"44730","18902","Answering calls at the call center"
"44731","18902","Meeting sales targets"
"44732","18902","Providing good customer service"
"44733","18903","Follow schedule"
"44734","18903","Timely payments"
"44735","18903","Access to a large customer base"
"44736","18903","Attract customers and receive bonuses"
"44737","18904","Ensuring park security"
"44738","18904","Handling cash transactions"
"44739","18904","Monitoring park visitors"
"44740","18905","Savdo qilish"
"44741","18905","Mahsulotlarni qabul qilish"
"44742","18905","Joylashtirish"
"44743","18906","Assisting in cosmetology procedures"
"44744","18906","Maintaining a positive atmosphere"
"44745","18906","Communicating effectively with clients"
"44746","18909","Engaging with followers and responding to comments"
"44747","18909","Analyzing social media performance metrics"
"44748","18909","Creating and scheduling social media posts"
"44749","18912","Bonus tahlil qilish"
"44750","18912","Sotuv boshqarish"
"44751","18913","Sotuvlarni amalga oshirish"
"44752","18913","Mijozlar bilan a'loqa"
"44753","18913","CRM tizimda ishlash"
"44754","18914","?????????? ???????????? ????? ?? ?????"
"44755","18914","?????? ? ???????"
"44756","18915","Deliveries for male individuals"
"44757","18915","Warehouse staff duties"
"44758","18915","Specialist for product delivery"
"44759","18915","Specialist for product packaging"
"44760","18915","Operating large vehicles"
"44761","18916","Manage and organize stock in the warehouse"
"44762","18916","Ensure cleanliness and orderliness in the warehouse."
"44763","18916","Assist in daily store operations"
"44764","18917","Joining as a member"
"44765","18917","Write comments"
"44766","18917","View promotional videos"
"44767","18917","Download and share applications for earning money"
"44768","18917","Like posts"
"44769","18918","Work diligently in the factory"
"44770","18918","Follow safety guidelines"
"44771","18918","Meet production targets"
"44772","18919","Ofisga mos imidjda bo'lish"
"44773","18919","Mustaqil va kreativ fikrlay olish"
"44774","18919","O'zbek tilida ravon gapira olish"
"44775","18919","Xushmuomala"
"44776","18919","Jamoa bilan ishlay olish"
"44777","18920","Ishda tartib qoidalariga rioya qilish"
"44778","18920","Registratura operatorlik vazifalarini bajarish"
"44779","18921","Mijozlar bilan aÆloqada boÆlish"
"44780","18921","Sotuvlarni amalga oshirish"
"44781","18921","CRM tizimda ishlash"
"44782","18922","- vulkanizatsiyada kamida 1 yillik ish tajribasi"
"44783","18922","- B, C kategoriyali haydovchilik guvohnomasi"
"44784","18922","- muloqot ko'nikmalari yaxshi shakllangan bo'lishi"
"44785","18922","- halol, shijoatli va qadriyatlarni hurmat qiladigan"
"44786","18922","- agar tajribangiz bo'lmasa o'zimiz o'qitamiz"
"44787","18922","- 18-40 yosh o'rtasidagi erkak kishi bo'lishi"
"44788","18923","hamir yoyish"
"44789","18923","krem qilish"
"44790","18923","berilgan topshiriqlarni oÆz vaqtida bajarish"
"44791","18923","ish boshlashdan oldin va ish tugagandan keyin tozalab ketish"
"44792","18923","ishga oÆz vaqtida kelish"
"44793","18925","MasÆuliyatli va ishda tartib qoidalarga rioya qilishi"
"44794","18926","Mijozlar bilan doimiy aÆloqada boÆlish"
"44795","18926","Sotuvlarni amalga oshirish"
"44796","18926","CRM tizimda ishlash"
"44797","18928","Packaging products"
"44798","18928","Maintaining work area"
"44799","18929","??????arga yordam b?ri?"
"44800","18929","Mahsulotlar haqida ma'lumot b?ri?"
"44801","18929","???????? ????? ????? ????"
"44802","18930","Generate income through social media platforms"
"44803","18931","Mustaqil va kreativ fikrlar olish"
"44804","18931","Jamoa bilan ishlash"
"44805","18931","O'zbek tilida ravon gapira olish"
"44806","18931","Xushmuomala yaratish"
"44807","18931","Ofisga mos imidjda bo'lish"
"44808","18932","Processing meat or fish"
"44809","18932","Operating machinery"
"44810","18932","Following safety protocols"
"44811","18933","????? ???????"
"44812","18933","?????? ??????????"
"44813","18933","???? ??????? ??? ????"
"44814","18933","????? ?????????????"
"44815","18934","Delivering orders to customers."
"44816","18935","Kunduzgi ta'lim talabalari bezovta qilmang"
"44817","18935","Ichki tartib va qoidalarga rioya qilish"
"44818","18935","Ishga mas'uliyat bilan yondashish"
"44819","18935","O'zbek tilida ravon so'zlashish"
"44820","18936","Ensuring timely deliveries"
"44821","18936","Managing truck schedules"
"44822","18936","Supervising drivers"
"44823","18937","?????????? ???????"
"44824","18939","Follow safety guidelines"
"44825","18939","Assist with construction tasks"
"44826","18939","Perform manual labor tasks"
"44827","18940","Do'konni boshqarish"
"44828","18940","Maxsulot sotish va marketing"
"44829","18941","Kompaniya tomonidan berilgan ulushi yoki moshinaga toÆlovni qabul qilish"
"44830","18941","Tugallangan buyurtmalarni tez yetkazish"
"44831","18942","Assisting with the repair of automatic transmissions in light vehicles."
"44832","18942","Training provided on site."
"44833","18943","Coordinate appointments"
"44834","18943","Assist with administrative tasks"
"44835","18943","Maintain accurate patient records"
"44836","18944","Collaborating with team members"
"44837","18944","Operating garment sewing machines"
"44838","18944","Ensuring quality and timely production"
"44839","18945","Delivering food orders"
"44840","18945","Maintaining customer satisfaction"
"44841","18945","Ensuring timely deliveries"
"44842","18948","Pasudamoykaga xizmat ko'rsatish"
"44843","18948","Xolodniy sehga tayyorlash"
"44844","18949","Xolodniy sehnada vazifa bajarish"
"44845","18949","Pasudamoykaga yordam berish"
"44846","18950","Kabel chiqaradigan stanoklarni boshqarish"
"44847","18950","Liniyani nazorat qilish"
"44848","18950","Sifatli Kabel chiqarishga masul bo'lish"
"44849","18951","????? ???????? ?????? ???????? ??????"
"44850","18952","Meeting sales targets"
"44851","18952","Building relationships with customers"
"44852","18952","Providing excellent customer service"
"44853","18955","Depends on the specific position."
"44854","18956","chaqqonlik"
"44855","18956","Hushmomila"
"44856","18957","Mijozlarni qiziqtirib olmoq va ular bilan ish olib borish"
"44857","18957","Xushmuomala sotib olish"
"44858","18958","Sales based role"
"44859","18958","Working in a call center"
"44860","18959","Stock management"
"44861","18959","Inventory control"
"44862","18959","Loading and unloading"
"44863","18960","Klientlarga xizmat koærsatish"
"44864","18960","Mahsulotlar sotish"
"44865","18961","?? ??????? ??????? ??????????? ???????"
"44866","18961","?? ????????? ????? ?????"
"44867","18962","Ishlab chiqarish amaliyoti"
"44868","18962","Mahsulotlar ishlab chiqarish"
"44869","18963","???????? ???????"
"44870","18965","Helping customers find products they are looking for"
"44871","18965","Providing information about products"
"44872","18965","Maintaining cleanliness and organization in the store"
"44873","18966","Operating calls professionally"
"44874","18967","call centerda ishlagan bo'lishi kerak"
"44875","18967","Sotuv BAD bo'yicha"
"44876","18969","????-????? ????????? ?????? ????????"
"44877","18970","Cook and prepare food (Cook)"
"44878","18970","Prepare and serve beverages (Barista)"
"44879","18971","Electrical work"
"44880","18971","Performing welding tasks"
"44881","18971","Repairing ceramic products"
"44882","18971","Loading and unloading materials"
"44883","18971","Ensuring quality of welded products"
"44884","18972","Milling machine operator"
"44885","18972","General worker"
"44886","18972","Half-finished product assembler"
"44887","18972","Welder"
"44888","18972","Metal cutter"
"44889","18972","Technical operator"
"44890","18973","Yotib ishlashga korpa yostiq olib kelish"
"44891","18973","Kuniga bir maxal ovqat"
"44892","18974","Assisting with sales inquiries"
"44893","18974","Ensuring product displays are attractive"
"44894","18974","Meeting sales targets"
"44895","18974","Maintaining customer records"
"44896","18975","????? ?????????? ???? taklif qilish"
"44897","18975","?????????? ????? ????? ????"
"44898","18976","Communicate effectively with staff, students, and parents"
"44899","18976","Resolve issues and maintain a positive relationship with stakeholders"
"44900","18976","Manage school administrative tasks efficiently"
"44901","18977","????????????? ????? ?????, ????? ?? ???? ???????? ??????? ?????"
"44902","18977","???????? ????? ????????????? ????? ??????????? ?????? ?????"
"44903","18977","?????????? ?????? ????????????? ????? ??? ??????????? ???????"
"44904","18977","?????????????? ?????????????? ??????????????? ?? ????????????? ??????? ?????"
"44905","18977","????? ????????? ?????????? ??????????? ??????? ????? ?? ??????????? ???????? ?????"
"44906","18977","????? ??????? ??????????????? ?????? ?????, ??????????? ????????????? ?? ????????? ????? ??????? ?????"
"44907","18978","?????? ?????"
"44908","18978","???????? ???????? ??????"
"44909","18978","???? ???????"
"44910","18980","Delivery of items by foot, bicycle, or car"
"44911","18980","Maintaining timely deliveries"
"44912","18982","Assist in other kitchen tasks as needed"
"44913","18982","Prepare food according to restaurant standards"
"44914","18982","Maintain cleanliness in the kitchen area"
"44915","18984","?????????????? ???? ??????"
"44916","18984","???? ??????? ?????"
"44917","18984","?????? ??????????? ?????"
"44918","18985","18 yoshdan 24 yoshgacha xush muomlali gaplashishi"
"44919","18986","Chaqa va uy ishlariga yordam berish"
"44920","18986","Dori yoki zarar yetadigan narsalarni kontrol qilish"
"44921","18986","Uy to'liq kamera bilan nazoratda turish"
"44922","18986","Kichik bolalarga muxtaj bo'lgan ko'makni ko'rsatish"
"44923","18987","Buxgalter yordamchisi: Xisobotchilik ishlari"
"44924","18987","Sotuv agenti: Sotish bo'yicha ishlar"
"44925","18988","Kompyuterda ishlash"
"44926","18988","Mijozlarga ma'lumot yetkazish"
"44927","18989","Assisting customers"
"44928","18989","Maintaining cleanliness of the store"
"44929","18989","Handling merchandise"
"44930","18991","Klinikani ish boshqarish"
"44931","18991","Xizmat ko'rsatishni tashkil etish"
"44932","18991","Xodimlarni boshqarish"
"44933","18992","Performing tasks assigned by supervisor"
"44934","18992","Ensuring quality control in production process"
"44935","18993","Mas'uliyatli va xushmuomalalik"
"44936","18993","Yaxshi ishlagan xodimlar kompaniya tomonidan ragæbatlantiriladi"
"44937","18993","Ish jarayoni kompaniya tomonidan oærgatiladi"
"44938","18994","Mobil ilova orqali barcha operatsiyalarni bajarish va ma'lumotlarni yig'ish"
"44939","18994","Tovarlarni tokchalar va javonlarga joylashtirish"
"44940","18994","Mijoz uchun buyurtmalarni yi?ish va qadoqlash"
"44941","18996","Answering calls in the call center"
"44942","18996","Conducting sales according to company standards"
"44943","18997","Maintaining a clean and organized workspace"
"44944","18997","Production of children's clothing"
"44945","18999","Call-markaz orqali sotuvlarni amalga oshirish"
"44946","18999","Ishga masÆuliyat bilan yondashish"
"44947","19000","Jamoatda o'z joyda qulay hissiyat yaratish"
"44948","19000","Aka-Ukalar va Opa-Singillar bilan ishlash"
"44949","19001","Pullik operatsiyalar amalga oshirish"
"44950","19001","Xaridorlar bilan ishlash"
"44951","19001","Kassirlik vazifalarini bajarish"
"44952","19002","Ovqat yetkazib berish"
"44953","19002","Erkin grafikda ishlash"
"44954","19003","Ish tajribasi va muomalasi chiroyli bolishi"
"44955","19003","Kirishuvchanligi ma'suliyatli bolishi"
"44956","19003","Firma sohasida ishlab k÷rganlik"
"44957","19004","?????????? ????????? ????? ? ???????????? ? ?????????????? ???????????"
"44958","19004","??????????? ??????? ? ??????? ? ??????? ??????????"
"44959","19005","Shirinliklar uchun ônachinkalarö tayyorlash"
"44960","19005","Turli xamirlardan pishirish (xamirturush, pirojnoe, non va boshqalar)"
"44961","19005","Qandolat mahsulotlari va shirinliklar tayyorlash"
"44962","19005","Sanitariya va xavfsizlik qoidalariga rioya qilish"
"44963","19005","Maxsus tortlarni tayyorlash va bezash"
"44964","19006","?????????? ???????????? ?????"
"44965","19006","???????????? ?????? ??????? ? ???????"
"44966","19007","Customer service"
"44967","19007","Manage transactions"
"44968","19007","Cashier duties"
"44969","19008","???? ???? ????????"
"44970","19010","Ish vaqti: 1smen 9.00dan 16.00gachan, 2smen 16.00dan 23.00gachan"
"44971","19010","Mexnat daftarchasi(trudavoy yurgaziladi)"
"44972","19010","Obed uchun 20.000 xar kuni beriladi"
"44973","19011","Prepare coffee"
"44974","19011","Serve customers"
"44975","19012","Dazmolchi bo'lish"
"44976","19012","Tikuvchi bo'lish"
"44977","19012","Qadoqlovchi bo'lish"
"44978","19013","Taplon sifatida xizmat ko'rsatish"
"44979","19013","Maxsulotlar sotish"
"44980","19014","????????? ????? ????? ?? ??????????? ?????? ???????? ??????????? ????? ????????."
"44981","19014","??????? ??????? ????? ??????? ????? ?? ???? ??????????? ??????????? ????????."
"44982","19014","???????? ??????? ??? ?? ???????? ????? ?????? ??????? ????????????? ?????? ?????????? ??????????????."
"44983","19015","Chaqqon bo'lish"
"44984","19015","Mas'uliyatli bo'lish"
"44985","19016","Create a safe and stimulating environment"
"44986","19016","Provide care and education for children"
"44987","19016","Plan and implement learning activities"
"44988","19016","Communicate with parents about their child's progress"
"44989","19017","Maintaining cleanliness and hygiene standards"
"44990","19017","Serving food and drinks to customers"
"44991","19017","Taking orders and delivering them to the kitchen staff"
"44992","19018","?? ??????? ????? ??????? ?????"
"44993","19018","?????? ???????? ??????????? ???????"
"44994","19019","mijozlar bilan samarali muloqot qilish"
"44995","19019","sotuvni amalga oshirish"
"44996","19019","do'konni doimiy nazorat qilish"
"44997","19019","storis olib, montajlarini qilishi va uni joylay olish tajribasi bo'lishi"
"44998","19019","instagramni tushunishi"
"44999","19019","dedlaynga amal qilishi kerak"
"45000","19019","Harizmasi bor"
"45001","19019","Kameraga qarab gapira olish"
"45002","19019","Amo crm tushunnishi va ishlay olishi"
"45003","19020","Ish baxtimizga va boshqalar bilan ishlash"
"45004","19021","Teaching the curriculum"
"45005","19021","Ensuring the safety of children"
"45006","19021","Maintaining a positive learning environment"
"45007","19022","???? ????? ??????"
"45008","19023","?? ???????"
"45009","19023","?????????? ?????"
"45010","19023","????????"
"45011","19024","Processing meat"
"45012","19024","Working on fish production"
"45013","19026","Xizmatlar haqida ma'lumot bering"
"45014","19026","Mijozlarga yordam bering"
"45015","19026","Hisobotlar tuzish"
"45016","19026","Telefon qilish va qo'ng'iroq qabul qilish"
"45017","19028","Prepare meals according to menu"
"45018","19028","Maintain cleanliness in the kitchen"
"45019","19028","Assist in meal planning"
"45020","19029","Assisting in educational activities"
"45021","19029","Maintaining a positive learning environment"
"45022","19029","Teaching students"
"45023","19031","Grill meat and vegetables for kebabs"
"45024","19031","Maintain cleanliness and hygiene in the kitchen and dining area"
"45025","19031","Take customer orders and serve food and beverages"
"45026","19031","Prepare and cook dishes as per restaurant standards"
"45027","19032","Ish jarayonini nazorat qilish"
"45028","19032","Qulay xizmat taqdim etish"
"45029","19032","Mebelni ishlab chiqish"
"45030","19033","???????????? ????? ?????"
"45031","19033","??????? ??????? ?????? ??????????????? ??????????"
"45032","19033","?????? ??? ????"
"45033","19034","Working in the production area"
"45034","19034","Following safety guidelines"
"45035","19035","Manufacturing of goods"
"45036","19035","Operating machinery"
"45037","19035","Quality control"
"45038","19036","Cutting windows"
"45039","19036","Assembling akfa frames"
"45040","19036","Installing windows"
"45041","19037","Assisting at the cafe"
