"id","job_id","skill"
"48250","22586","Customer service skills"
"48251","22586","Experience in sho'rvan work"
"48252","22586","Ability to work efficiently"
"48253","22590","O'zbek tilida ravon so'zlashish"
"48254","22590","Ichki tartib va qoidalarga rioya qilish"
"48255","22591","Tajriba: 1 yildan kam bo?lmagan muddat"
"48256","22591","Kinoga qiziqish, film tomosha qilib fikr bildira olish ko?nikmasi"
"48257","22591","Rus tilida yozma bilim"
"48258","22592","Ages 18-35"
"48259","22592","Sales experience preferred"
"48260","22592","Good communication skills"
"48261","22593","18 ???"
"48262","22594","Balon urnatish va balansirovka bilish"
"48263","22594","Tajribali bulish kerak"
"48264","22595","Fluency in Uzbek"
"48265","22595","Proficiency in MS Office"
"48266","22595","Positive attitude and strong communication skills"
"48267","22595","Strong analytical skills"
"48268","22595","Knowledge of Russian language is an advantage"
"48269","22596","???????"
"48270","22596","????????? ??????? ??????????? ???? ?????"
"48271","22597","Fluency in Russian and Tajik languages"
"48272","22597","Friendly demeanor"
"48273","22597","Ability to handle stress"
"48274","22597","Readiness to adapt to new information and skills"
"48275","22597","Experience with computer programs, especially IIKO and delivery systems"
"48276","22598","Russian language is not required"
"48277","22598","Fluency in Uzbek language"
"48278","22598","Good communication and interpersonal skills"
"48279","22598","Energetic personality"
"48280","22599","elektro tavarga tshunadigan hisob kitobga chaqqon"
"48281","22600","Resmiy hujjatlar bilan ishlash ko'nikmalari"
"48282","22600","Mashvarat berish"
"48283","22601","Attention to detail"
"48284","22601","Punctuality"
"48285","22601","Ability to lift heavy objects"
"48286","22603","Experience in construction work"
"48287","22603","Ability to work in a team"
"48288","22603","Basic knowledge of construction materials"
"48289","22604","????korlik va kreativ fikrlash"
"48290","22604","Corel Draw, ????????? ?????"
"48291","22604","Tartib intizomli., Jamoada kirishuvchanlik"
"48292","22604","?????????? ???onaviy tendensiyalarni bilish"
"48293","22606","Interest in technology and assembly"
"48294","22606","Age between 18-26 years old"
"48295","22607","O'zbek tilida ravon so'zlashish"
"48296","22607","Ishga mas'uliyat bilan yondashish"
"48297","22608","Previous work experience"
"48298","22608","Ages 20-35 years old"
"48299","22608","Good communication skills in Russian and Uzbek"
"48300","22608","Familiarity with designated territories"
"48301","22609","Mas'ulyatli"
"48302","22609","Tajribasi bor"
"48303","22609","O'zbek tilida ravon muloqot qilishi"
"48304","22609","Hushmomilalik"
"48305","22610","Leadership skills"
"48306","22610","Computer proficiency"
"48307","22610","Social media management"
"48308","22610","Content planning"
"48309","22612","Ability to work during assigned shift"
"48310","22612","Good interpersonal skills"
"48311","22613","Savdo sohasida tajriba"
"48312","22613","Mas'uliyatli va ishonchli"
"48313","22614","Excellent communication skills"
"48314","22614","Sales experience"
"48315","22614","Ability to work in a team"
"48316","22615","???? ?????? ? ??????????????? ???????"
"48317","22615","???????????? ????? ????????? E ??? ??????????? ???????? (??? ????????)"
"48318","22616","Responsibility"
"48319","22616","Fluent in Uzbek and Russian"
"48320","22616","Good interpersonal skills"
"48321","22619","????????? ??????"
"48322","22619","???? ???????????"
"48323","22619","?????????? ??, ?????, ?????, ????? ??????"
"48324","22619","???? ?????????? ??????"
"48325","22622","????? ?????? ????? ????????"
"48326","22622","?????????? ?? ?????????"
"48327","22622","??????? ?????? ??? ?????"
"48328","22623","Til bilishiz shart emas"
"48329","22625","Excel skills"
"48330","22625","1C skills"
"48331","22625","Computer skills especially MS Office"
"48332","22627","Coffee making skills"
"48333","22629","Ishga qo'yilganlik"
"48334","22629","Bitonshik va kamenshik ishlarida tajriba"
"48335","22629","Muloqot qilish qobiliyatiga ega bo'lish"
"48336","22630","Good communication skills"
"48337","22630","Retail experience preferred"
"48338","22630","Management skills"
"48339","22631","Ishchi bilan a'loqalarini mantiqiy o'rgangan"
"48340","22631","Jamoatda ishlashga yomon bo'lmagan"
"48341","22631","Fe'liy nazorat salohiyati"
"48342","22632","Ability to ride a bicycle or walk (for Velokuryer role)"
"48343","22632","Valid driver's license (for Autokuryer role)"
"48344","22632","Good communication skills"
"48345","22633","Ability to work with a team"
"48346","22633","Responsible work ethic"
"48347","22633","Creativity and flexibility"
"48348","22633","Good communication skills"
"48349","22633","Age: 18-24"
"48350","22634","O'z ishiga ma'suliyatli bo'lish"
"48351","22634","Kreativ fikrlay olish"
"48352","22634","T/z bilan ishlay olishi kerak"
"48353","22635","Avto kuryerlar mashina(tiko, damas, jiguli, chevrolet)"
"48354","22635","Android"
"48355","22635","iOS smartfon"
"48356","22636","20-35 yosh o'rtasidagi Erkak kishi bo'lishi"
"48357","22636","MS Office (Excel) bilishi"
"48358","22636","1 yillik ish tajribasi sotuvchi konsultant sferasida"
"48359","22636","Halol, qadriyatli, intizomli bo'lish"
"48360","22637","Hushmuomalalik va intiluvchanlik"
"48361","22637","Intizom va masÆuliyat"
"48362","22638","O'zbek tilida ravon so'zlashish"
"48363","22638","Mas'uliyatli yondashish"
"48364","22638","Ichki tartib qoidalarga rioya qilish"
"48365","22639","Pharmacy experience"
"48366","22639","Communication skills"
"48367","22639","Teamwork"
"48368","22640","Ability to work in a team"
"48369","22640","Experience in construction"
"48370","22641","Good communication skills"
"48371","22641","Computer proficiency"
"48372","22641","Sales experience"
"48373","22642","No specific work experience or language requirement for men aged up to 48 years"
"48374","22643","For Afitsant: 20-30 years old, accounting knowledge"
"48375","22643","For Shashlikchi: Above 30 years old, grilling experience"
"48376","22644","Hushmuomalalik"
"48377","22644","20-30 yoshgacha bo'lganlar"
"48378","22644","Intiluvchanlik"
"48379","22644","Intizom"
"48380","22645","QoÆlidan ish kelsa boÆldi"
"48381","22646","1 yildan 3 yilgacha staj"
"48382","22647","20-25 yoshgacha"
"48383","22647","Tushlik ishxona hisobidan"
"48384","22648","Able to work 8-hour shifts from 8 am to 8 pm"
"48385","22648","Previous experience preferred"
"48386","22650","Kompyuterni bilish"
"48387","22650","Yashash joyi Toshkent"
"48388","22650","O'zbek tilida ravon gaplash"
"48389","22652","Yoshi 18-35"
"48390","22652","Avval shu soxada ishlagan bolishi kerak"
"48391","22653","???????? ?? ???? ?????"
"48392","22653","????? ??????? ??????????? ??? ?????"
"48393","22653","????? ???????????? ??????????"
"48394","22654","????????? ????????? ??????"
"48395","22654","??????? ??????????????? ??????"
"48396","22654","?????? ???????? ? ??????????"
"48397","22655","Zagran pasporti bor"
"48398","22655","Yoshi 18-55 erkaklar"
"48399","22656","Valid passport"
"48400","22656","Able to work in a fast-paced environment"
"48401","22658","Hushmuomalalik"
"48402","22658","Intizomlilik"
"48403","22658","Intiluvchanlik"
"48404","22659","Good communication skills"
"48405","22659","Age between 17 and 25"
"48406","22659","Ability to work with promotional materials"
"48407","22660","Age between 22 and 40"
"48408","22660","Ability to work 10 hours a day"
"48409","22660","Female candidates only"
"48410","22661","Ages 25-35"
"48411","22661","Female"
"48412","22661","Ability to work from 08:00 to 19:00"
"48413","22661","Good customer service skills"
"48414","22662","Female"
"48415","22662","Responsible and dedicated"
"48416","22662","Good communication skills and friendly attitude towards people"
"48417","22662","Ages 18-25"
"48418","22663","Original pasport yoki ID karta bilan qabul qilinadi"
"48419","22664","Teknika va stanoklardan foydalanish bilishi"
"48420","22664","Ish vaqti: soat 8 dan 7 gacha"
"48421","22664","20-35 yoshgacha"
"48422","22665","???????????? ???????? ?????? ?? ???????? ?? ??????????? ??? ?????."
"48423","22665","??????????? ???? ?????? ?????? ?????? ?????????."
"48424","22665","?????-????? ?? ??????????? ????????-????? ?????????? ????? ???????."
"48425","22665","???????? ?????? ?????, ?????????????? ?? ?????????? ????????? ???? ??????? ?????????."
"48426","22666","Previous experience preferred"
"48427","22666","18-30 years old"
"48428","22667","Strong desire for continuous learning"
"48429","22667","Experience with Word, Excel, Trello, Canva"
"48430","22667","Modern and creative thinking"
"48431","22669","MasÆuliyatli va ishda tartib qoidalarga rioya qilishi"
"48432","22669","O?zbek tilida ravon gaplasha olishi"
"48433","22669","Moshinasi bor shafyorlar kerak"
"48434","22669","Damasli shafyorlar va yengil moshinasi bor shafyorlar kerak"
"48435","22670","Hushmuomalalik"
"48436","22670","Intiluvchanlik"
"48437","22670","20-30 yoshgacha bo'lgan"
"48438","22670","Intizom"
"48439","22671","Chaqon ishlidigan bo'lishi kerak"
"48440","22672","18 yoshdan"
"48441","22672","Malakali tikuvchi ayol"
"48442","22674","OÆzbek tilida ravon gaplasha olishi"
"48443","22674","Ish tajribasi"
"48444","22674","Computing skills"
"48445","22676","Ability to speak English and Russian"
"48446","22676","Ages 18-38"
"48447","22678","Fluency in Uzbek and Russian languages"
"48448","22678","Strong communication skills"
"48449","22678","Customer service orientation"
"48450","22679","Texnikalar bilan ishlashga qiziqishi"
"48451","22679","Mas'uliyatli va chaqqon bo'lish"
"48452","22679","Soha bo'yicha oldin ishlagan bo'lishi"
"48453","22680","Ability to communicate with children"
"48454","22680","Valid international passport"
"48455","22680","Fluency in Russian"
"48456","22682","Hushmuomalalik"
"48457","22682","Intiluvchanlik"
"48458","22682","Intizom"
"48459","22683","?????? ?????"
"48460","22683","????? ?????"
"48461","22684","Ability to work from 9:00 to 19:00"
"48462","22684","Fluency in Uzbek and Russian"
"48463","22685","Xisob kitobni yaxshi bilish"
"48464","22685","Rus va Uzbek tillarini bilish"
"48465","22686","Chaqqon va mas'uliyatli bo'lishi"
"48466","22686","Ishga o'z vaqtida kelishi, halol va kirishimli bo'lishi"
"48467","22686","Santexnik va elektrik ishlarni bilishi"
"48468","22687","texnolog bo'lib 1 yildan 3 yilgacha staj"
"48469","22688","Responsibility"
"48470","22688","Fluency in Uzbek language"
"48471","22688","Punctuality"
"48472","22689","Fluency in Arabic language"
"48473","22689","Experience in teaching Arabic language"
"48474","22689","Ability to teach mathematics"
"48475","22691","??????????"
"48476","22691","??? 35 - 40"
"48477","22692","Kompyuterda ishlashni bilishi"
"48478","22692","Mas'uliyatli va hushmuomila bo'lish"
"48479","22693","masÆulyatli"
"48480","22693","ichmidigan"
"48481","22694","Experience in printing industry"
"48482","22694","Reading comprehension"
"48483","22694","Knowledge of Russian language is an advantage"
"48484","22694","Basic computer skills"
"48485","22694","Honest and punctual"
"48486","22696","Chizma bilan ishlash ko'nikmasi"
"48487","22696","Intiluvchanlik, chaqqonlik, va halollik"
"48488","22696","Kamida 4 yil ish tajribasi"
"48489","22697","18dan yoshdagi erkaklar"
"48490","22697","Ishga qabul qilingan bolalar"
"48491","22698","Tajribali"
"48492","22698","18-30 yosh"
"48493","22698","Erkaklar va ayollar"
"48494","22699","Chaqqon sog'lomlik"
"48495","22699","Komunikatsiya qobiliyatlari"
"48496","22701","╓zbek tilida ravon gaplashish"
"48497","22701","Xushmuomala va stressga chidamli bo'lish"
"48498","22702","Yoshi 18-25"
"48499","22702","Ichki tartib va qoidalarga rioya qilish"
"48500","22702","Ishga mas'uliyat bilan yondashish"
"48501","22702","O'zbek tilida ravon so'zlashish"
"48502","22703","??? 20 ??? 50 ????"
"48503","22703","?????????? ????????? ?????? 1 ??????."
"48504","22704","Laminat kesishni bilish"
"48505","22704","Issiq ovqat tayyorlash"
"48506","22704","Tozalik boælish"
"48507","22704","Ish vaqti bilan toægæri ishlash"
"48508","22704","Laminatga PVX yopishtirishni bilish"
"48509","22705","Yosh: Cheklovsiz, har kim uchun"
"48510","22705","Kimlar uchun: Ayollar va erkaklar"
"48511","22706","Knowledge of 1C 8.3 software"
"48512","22706","Accounting experience"
"48513","22708","Halollikga ehtirosli"
"48514","22708","Ish bilan mas'uliyatni o'zlashtirish"
"48515","22709","Kompaniyaning faoliyatini tushunish"
"48516","22709","Ish tajriba talab qilinmaydi"
"48517","22710","Ability to work in a team"
"48518","22710","Experience with alcohol and tobacco products"
"48519","22710","Minimum age of 21"
"48520","22710","Good communication skills"
"48521","22711","Previous experience in sales"
"48522","22711","Fluent in Uzbek"
"48523","22711","Responsible and reliable"
"48524","22711","Experienced in the field"
"48525","22712","O'zbek tilini bilarli"
"48526","22712","Stresga chidamli bo'lish"
"48527","22712","Kampiyuter bilishi (o'rtacha)"
"48528","22712","Xisob-kitobni bilish"
"48529","22713","Yaxshi kommunikatsiya va muzokaralar olib borish qobiliyati"
"48530","22713","Maqsadga erishishga intilish va natijalarni kuzatish"
"48531","22713","Sotuv yoki marketing sohasida tajriba"
"48532","22713","Mijozlar bilan ishlash ko'nikmalari"
"48533","22714","??? ????"
"48534","22714","????? ????"
"48535","22714","???????????? ?????????"
"48536","22715","Chiroqli muomala"
"48537","22715","Firma sohasida ish tajribasi"
"48538","22716","Mexnatkash va halol bo'lishi"
"48539","22717","Ishga mas'uliyat bilan yondashish"
"48540","22717","O'zbek tilida ravon so'zlasha olish"
"48541","22717","Xushmuomalalik"
"48542","22718","Tajriba sotuvda"
"48543","22718","Yaxshi kommunikatsiya qobiliyati"
"48544","22719","Good communication skills"
"48545","22719","Ability to work in a team"
"48546","22719","18-25 years old"
"48547","22720","Good work ethic"
"48548","22721","Ishga intilish"
"48549","22721","Jamoaga tez kirishimli bo?lish"
"48550","22721","Halol bo'lishi"
"48551","22721","Mexnatkash"
"48552","22721","O?z ustida doimiy tarzda ishlay olish"
"48553","22722","Experience in the hospitality industry"
"48554","22722","Customer service skills"
"48555","22722","Ability to work in a team"
"48556","22724","Age 20-40"
"48557","22725","Ko'nikmalar"
"48558","22725","Xushmuomalalik"
"48559","22725","Intizom"
"48560","22725","Harakatchanlik"
"48561","22726","Ages 18-35"
"48562","22726","Ability to take responsibility for work"
"48563","22726","Work 6 days a week"
"48564","22726","Fluency in Uzbek language"
"48565","22727","??? 20 ????? ?????"
"48566","22728","Fluency in Russian and Uzbek"
"48567","22729","Medical terminology knowledge"
"48568","22729","Communication skills"
"48569","22729","Attention to detail"
"48570","22730","Capability of feeding tasks"
"48571","22730","Experience in working with sawing machines"
"48572","22730","End-cutting skills"
"48573","22731","Fluency in Uzbek language"
"48574","22731","Punctuality"
"48575","22731","Customer service-oriented"
"48576","22731","Responsible"
"48577","22732","Intizom"
"48578","22732","Hushmuomalalik"
"48579","22732","Intiluvchanlik"
"48580","22733","Kirishimli va mas?uliyatli"
"48581","22733","18-25 yoshgacha qizlar"
"48582","22733","Halol va odamlar bilan muloqotga tez kirishuvchan"
"48583","22735","Har qanday faoliyat sohasidagi mutaxassislar koærib chiqiladi"
"48584","22735","Xushmuomalalik"
"48585","22735","Harakatchanlik"
"48586","22735","Rus tilida erkin muloqot qila olish"
"48587","22735","Natijaga e?tibor qaratish"
"48588","22736","18-35 yosh"
"48589","22736","Ahil jamoa bilan ishlash"
"48590","22736","Respublika qonunlariga rioya"
"48591","22738","1 year of experience in the sales field"
"48592","22738","Knowledge of the region"
"48593","22738","Ready for career growth"
"48594","22738","Ability to handle tasks independently"
"48595","22739","Xalq taÆlimi tizimi yoki maktablar bilan aloqaga ega boælish"
"48596","22739","TaÆlim sohasiga qiziqish va jamoa bilan ishlashga tayyorlik"
"48597","22739","Muloqot qilish va muzokara olib borish qobiliyati"
"48598","22739","Kirishimli, gæayratli va masÆuliyatli boælish"
"48599","22740","Kamida 4 yil ish tajribasi"
"48600","22740","Chizma bilan ishlash ko'nikmasi"
"48601","22740","Intiluvchanlik, chaqqonlik, va halollik"
"48602","22741","Fluent in English"
"48603","22741","Own a personal laptop"
"48604","22742","Op?t rabot? na analogichnoy dolzhnosti ne men?? 2 let."
"48605","22742","Um?nie rabotat' s buhgalterskimi programmami."
"48606","22742","Znanie buhgalterskogo i nalogovogo zakonodatel'stva."
"48607","22743","25- 35 ???????"
"48608","22743","??????????? ????? 3 ?????? ?????"
"48609","22743","??????? ???? ??????????"
"48610","22743","? ??????????? ???????????"
"48611","22744","Oæzbek tilida ravon soæzlasha olish"
"48612","22746","??????? 20-35 ???"
"48613","22746","?? ????? ??????????? ?????"
"48614","22746","???? ???"
"48615","22748","Fluency in Russian"
"48616","22748","Ability to work in a fast-paced environment"
"48617","22748","Strong attention to detail"
"48618","22749","Rus tilini bilishi"
"48619","22750","Kompyuterdan foydalanishni bilish"
"48620","22752","Ishonchli"
"48621","22752","Punktuallik va tez o'rganish"
"48622","22752","Yosh: 18-25"
"48623","22752","Aniq nutq va savodxonlik"
"48624","22754","No specific skills required"
"48625","22755","Tajriba va professional bilim"
"48626","22756","Cooking skills for salads and dishes"
"48627","22756","Bartending experience"
"48628","22756","Customer service orientation"
"48629","22757","????"
"48630","22757","?????? ???????? ? ???????"
"48631","22758","Halollik"
"48632","22758","Chakonlik huqmuomilalik"
"48633","22760","Aged between 18-30"
"48634","22760","Responsible and punctual"
"48635","22760","Ability to learn and follow instructions"
"48636","22760","Good communication skills"
"48637","22761","????? ?????? ??????? ????????? ?????"
"48638","22761","?????????? ?? ????????? ?????"
"48639","22762","Til bilishi"
"48640","22763","Texnik xavfsizlik qoidalariga rioya qilish"
"48641","22763","Oæz mashinangizga ega boælish"
"48642","22763","Stressga chidamlilik va muloqot qobiliyatlari"
"48643","22763","Yangi loyihada rivojlanish istagi"
"48644","22764","Kreativlik"
"48645","22764","Xushmuomila"
"48646","22764","Sohada tajribali"
"48647","22764","MasÆuliyatli"
"48648","22765","Yosh 18-30"
"48649","22765","Uzbek tilida ravon soæzlashish"
"48650","22765","Ibodat uchun yetarli sharoitlar"
"48651","22766","Sotuv sohasida tajriba"
"48652","22766","Rus tili bilishi"
"48653","22766","SMM bilishi"
"48654","22768","Ability to travel to Germany"
"48655","22768","Interest in work and travel opportunities"
"48656","22770","Rus tili va ozbek tilida gaplashish"
"48657","22770","Hushmuomala"
"48658","22770","Kirishuvchan bo'lish"
"48659","22771","????????? ??????????"
"48660","22771","???????? ?? ????? ????????? ??????????"
"48661","22771","?? ????????"
"48662","22772","Jamoada ishlash qobiliyati"
"48663","22772","Savdo va muzokaralarning asosiy tamoyillarini bilish"
"48664","22772","Maqsadlaringizga erishish istagi"
"48665","22774","Jamoa bilan ishlash tajribasi"
"48666","22775","Attention to detail"
"48667","22775","Ability to work in a team"
"48668","22775","Experience in manufacturing preferred"
"48669","22776","Ish samaradorligi"
"48670","22776","Sozlash tajriba"
"48671","22776","Ish bilimi"
"48672","22777","Savdo tajribasi"
"48673","22777","Rus tilini VA ozbek tilini bilish"
"48674","22777","Moslashuvchanlik va tez o'rganuvchanlik, mas'uliyat, yuqori muloqot qobiliyatlari"
"48675","22777","Xushmuomalalik va muloyimlik"
"48676","22778","Savdoga qiziqish"
"48677","22778","Muomala madaniyatiga ega"
"48678","22778","Tashqi kurinishga ega"
"48679","22778","Kompyuterni bilishi"
"48680","22779","Uzbek tilida ravon gaplashish"
"48681","22780","?????-????? ?????????? ???? ????????? ????? ??????? ??????????? ?????????"
"48682","22780","????? ????? ????? ????? ?????? ????????"
"48683","22780","????????? ???????? ????? ?? ?????"
"48684","22781","Jamoada ishlash qobiliyati"
"48685","22781","Savdo va muzokaralarning asosiy tamoyillarini bilish"
"48686","22781","Maqsadlaringizga erishish istagi"
"48687","22782","???? ?????? ?? 6 ???????"
"48688","22782","?????? ??????: ??????? ? ?????????"
"48689","22782","??????? ????? ? ??????????? ? ????? ??????"
"48690","22782","?????? ???????? ? ??????"
"48691","22783","??????????? ???????????"
"48692","22783","???????? ????????? ? ??????? ???????"
"48693","22785","O'zbek tilini bilish"
"48694","22785","Rus tilini bilish"
"48695","22785","Odamlar bilan muloqot qilish qobiliyati"
"48696","22785","Savdo sohasida o'sish va rivojlanish istagi"
"48697","22786","Avtomobil, Velosiped yoki Piyoda bilan harakat qilish"
"48698","22787","?? 28-45"
"48699","22787","?? ????? ?????? 1 ???"
"48700","22787","????????? ????? ???????????? ???? ???? ??????? ??????."
"48701","22788","Fluency in Russian and Uzbek languages"
"48702","22788","Computer literacy"
"48703","22789","Attendance on time"
"48704","22789","Maintaining cleanliness in work areas"
"48705","22789","Adherence to important responsibilities"
"48706","22791","Relevant experience as per each position"
"48707","22792","Depends on the position, specific skills mentioned in the post"
"48708","22795","Qo'shimcha bonuslar"
"48709","22795","Korxona sotuv tajribasi"
"48710","22795","Mijozlar bilan ishlashda malakali"
"48711","22796","Texnik xizmat sohasida ishlaganlik"
"48712","22796","Rus tili muloqat darajasida"
"48713","22797","Attention to detail"
"48714","22797","Ability to cook additional meals if needed"
"48715","22798","Attention to detail"
"48716","22798","Ability to work independently"
"48717","22799","Age 18-30"
"48718","22800","Photoshop bilan ishlash"
"48719","22801","Pokiza"
"48720","22801","Harakatchan"
"48721","22801","Allohdan"
"48722","22801","Haromdan qoÆrquvchi"
"48723","22801","Bolani sevadigan"
"48724","22801","Insofli"
"48725","22801","YolgÆon gapirmaydigan"
"48726","22803","Aged between 20-35"
"48727","22803","Organized"
"48728","22803","Responsible"
"48729","22804","yigitlar"
"48730","22804","qizlar"
"48731","22804","uy bekalari"
"48732","22804","talabalari"
"48733","22804","qo'shimcha ishni o'qutish"
"48734","22804","maktab o'quvchilari"
"48735","22806","Fluency in Russian and Uzbek languages"
"48736","22806","Computer literacy"
"48737","22806","Age between 18-30"
"48738","22807","Good communication skills"
"48739","22807","Ability to work in a team"
"48740","22807","Desire to develop sales skills"
"48741","22808","Tuya ishlari"
"48742","22808","Suv berish"
"48743","22808","Sog'likni kuzatish"
"48744","22809","Ijobiy fikrlash, energiya va muloqot koænikmalari bo'lishi"
"48745","22809","Ishontirish va sotish qobiliyati bo'lishi"
"48746","22809","Omonatdor va qadriyatli bo'lish"
"48747","22810","Tajribasi bor"
"48748","22810","Mas'ulyatli"
"48749","22810","Hushmomilalik"
"48750","22810","O'zbek tilida ravon muloqot qilishi"
"48751","22811","Mas'ulyatli"
"48752","22812","Oæzbek tilini bilishi"
"48753","22812","Umumiy ovqatlanish sohasida 1 yillik ish tajribasi"
"48754","22812","Muomala madaniyati"
"48755","22813","Job-specific skills"
"48756","22813","Communication"
"48757","22813","Teamwork"
"48758","22814","Good communication skills"
"48759","22814","Experience in related field preferred"
"48760","22815","Ability to work in a team"
"48761","22815","Knowledge of trade and sales basics"
"48762","22815","Desire to achieve goals"
"48763","22816","Social media management"
"48764","22817","???????? ???????? ???????"
"48765","22819","Cleanliness"
"48766","22819","Active"
"48767","22819","Honest"
"48768","22819","Respectful"
"48769","22819","Loves children"
"48770","22819","Capable of believing in the house and children."
"48771","22819","Must be a Halal person."
"48772","22821","Experience in managing Telegram channels"
"48773","22821","Strong communication skills"
"48774","22821","Ability to work independently"
"48775","22822","CRM dasturida ishlay oladigan"
"48776","22822","Kamida 1 yil ish tajribasi"
"48777","22822","O'zbek tilida aniq va ravon nutq yozma bo'lishi"
"48778","22823","Jamoada ishlash qobiliyati"
"48779","22823","Savdo va muzokaralarning asosiy tamoyillarini bilish"
"48780","22823","Maqsadlaringizga erishish istagi"
"48781","22825","?????? ???????? ? ??????????? ??????"
"48782","22825","???? ?????? ? ????? ???????????? ??????????????"
"48783","22826","Interest in online consulting"
"48784","22826","Ability to work independently"
"48785","22826","Desire for personal growth and income generation"
"48786","22827","Sales experience"
"48787","22827","Good communication skills"
"48788","22828","Xushmuomila va so'zlashuv madaniyatiga ega"
"48789","22828","Ishga ma'suliyatli va kirishimli bo'lish"
"48790","22829","Good communication skills"
"48791","22829","Sales skills"
"48792","22831","Able-bodied"
"48793","22831","Aged between 20-45"
"48794","22833","Ability to work in a team"
"48795","22833","Desire to achieve goals"
"48796","22833","Understanding of trade and basic principles of negotiations"
"48797","22834","O'qiydigan"
"48798","22834","Oilali ayollar bezovta qilmasin"
"48799","22834","Xushmuomala bolish"
"48800","22834","Ishga vaqtida kelish"
"48801","22834","Tajribasi bolsa yaxshi"
"48802","22835","Sales skills"
"48803","22835","Customer service skills"
"48804","22835","Knowledge of children's products"
"48805","22839","???? ?????? ? ??????"
"48806","22839","???????????????"
"48807","22840","Available for work within the specified hours."
"48808","22840","Physically fit for warehouse tasks."
"48809","22841","Depends on the job position"
"48810","22843","????? ?????"
"48811","22843","?????????"
"48812","22844","At least 18 years old"
"48813","22844","Reside in Toshkent city"
"48814","22844","Own an Android or iOS smartphone"
"48815","22844","For car couriers, have a car (tiko, damas, jiguli, chevrolet)"
"48816","22845","???????? ????"
"48817","22845","??????? ????? ?????"
"48818","22846","Yaxshi boshlang'ich"
"48819","22846","Ish bilan bog'liq tajribalar"
"48820","22847","Rus tili bilishi"
"48821","22847","Kompyuterda ishlash"
"48822","22847","Malakaviy diplom"
"48823","22847","3 yil staj"
"48824","22848","18 yoshdan yuqori"
"48825","22848","Ovkatga ega bo'lish"
"48826","22848","Ish sharoitlarini buzmaydiganlik"
"48827","22849","Yosh chegarasi: 18 dan yuqori"
"48828","22850","Age between 20-40"
"48829","22850","2 years of experience"
"48830","22851","Previous experience in a similar role"
"48831","22852","Good communication skills"
"48832","22852","Sales experience preferred"
"48833","22852","Ages 18-35"
"48834","22853","18 ????? ?????"
"48835","22853","??? ?????? ?????? ????"
"48836","22854","Proficiency in Russian and Uzbek languages"
"48837","22854","Responsibility"
"48838","22854","Ability to work with photos and videos"
"48839","22854","Good camera or smartphone with a good camera"
"48840","22856","Elektro tovarlarga tushunadigan"
"48841","22856","Jinsi: Erkak"
"48842","22856","Yoshi: 18-30"
"48843","22858","Age between 18-45 years old"
"48844","22858","Prior work experience preferred"
"48845","22860","Moliyachi lavozimi uchun 25-35 yosh"
"48846","22860","rus tilini bilish ustunlik beradi"
"48847","22860","Omonatdor va qadriyatli bo'lish"
"48848","22860","Ijobiy fikrlash, energiya va muloqot koænikmalari bo'lishi"
"48849","22860","MS Officeda dan a'lo darajada foydalana olishi"
"48850","22863","Sales experience preferred"
"48851","22863","Good communication skills"
"48852","22863","Ability to work in a team"
"48853","22864","Ishga mas'uliyat bilan yondashish"
"48854","22864","O'zbek tilida ravon so'zlashish"
"48855","22864","Yosh: 18-25"
"48856","22864","Ichki tartib va qoidalarga rioya qilish"
"48857","22865","Jismoniy chidamlilik"
"48858","22865","Hushyorlik va yaxshi xulq"
"48859","22865","Rus tilini bilish rahbatlantiriladi"
"48860","22866","Honest, responsible, and conscientious attitude towards work"
"48861","22866","Flexible to work remotely"
"48862","22866","Ability to communicate effectively with customers"
"48863","22867","Tajribali"
"48864","22867","O'zbek tilida ravon muloqot qilish"
"48865","22868","Expert bilimli bo'lish"
"48866","22868","Chiroq va yorugÆlik bilan ishlashni bilarliq"
"48867","22868","Jamoa bilan ishlashga yaroqli"
"48868","22868","Videolar olish va montajda malakali"
"48869","22869","Aged between 20-45"
"48870","22869","Men and women are eligible"
"48871","22869","Ability to work in manufacturing settings"
"48872","22871","Strong physical strength"
"48873","22871","Patience"
"48874","22871","Good communication skills"
"48875","22872","Erkak"
"48876","22872","22-35 yosh"
"48877","22872","O'rta yoki oliy ma'lumotga ega"
"48878","22874","Fluency in English and Russian"
"48879","22874","Aged between 18-38"
"48880","22875","????????? ?????????"
"48881","22875","??????? ????????????? ????? ????? ????????"
"48882","22875","??????? ???? ??????? ????????????"
"48883","22876","Aged 18-40"
"48884","22876","Male and female candidates"
"48885","22876","Ability to work day and night shifts"
"48886","22877","O'zbek tilida ravon so'zlashish"
"48887","22877","Ichki tartib va qoidalarga rioya qilish"
"48888","22880","Aged between 20-35 years"
"48889","22880","Effective communication skills"
"48890","22880","Prior work experience"
"48891","22880","Knowledge of specified territories"
"48892","22880","Fluency in Russian and Uzbek languages"
"48893","22882","Fluency in Uzbek and Russian languages"
"48894","22882","Computer literacy"
"48895","22883","Excellent communication skills"
"48896","22883","Sales experience preferred"
"48897","22884","Tezkor bo'lishi"
"48898","22884","Kompyuter savodxonligi"
"48899","22884","Ma?suliyatlilik"
"48900","22884","18 yoshdan 35 yoshgacha bo?lishi"
"48901","22885","????? ???????????? ????? ?????"
"48902","22885","???? ????????? ?????? ???? ??? ????? ???????"
"48903","22885","???????? ????? ????? ????????"
"48904","22885","?????????? ????? ?????? ???????? ?????????"
