"id","job_id","keyword"
"81507","21336","Health Products"
"81508","21337","Maxsulot korxonasi ish"
"81509","21337","Medgaradok betonkada"
"81510","21338","Restoran"
"81511","21338","Ish"
"81512","21338","Operator"
"81513","21338","Shinam"
"81514","21339","production worker"
"81515","21339","packer"
"81516","21339","cookie factory"
"81517","21339","chocolate factory"
"81518","21339","operator"
"81519","21340","Sotuv menejerlik"
"81520","21340","Toshkent"
"81521","21340","internet magazin"
"81522","21341","ish"
"81523","21341","ishchilar"
"81524","21341","vakansiya"
"81525","21342","Xushmomila"
"81526","21342","Toshkent"
"81527","21342","Operator"
"81528","21342","Uzbekistan"
"81529","21343","children"
"81530","21343","Toshkent"
"81531","21343","sales"
"81532","21343","retail"
"81533","21343","clothing"
"81534","21344","Gynecologist"
"81535","21344","Medical Center"
"81536","21344","Andijan"
"81537","21345","Yagona kafe"
"81538","21345","Povar"
"81539","21345","Oshpaz"
"81540","21345","Urganch"
"81541","21346","FargÆona"
"81542","21346","Career Center"
"81543","21346","Administrator"
"81544","21346","Job Vacancy"
"81545","21347","kuryer"
"81546","21347","ish"
"81547","21347","Toshkent"
"81548","21347","Yandex"
"81549","21348","?????????"
"81550","21348","????????"
"81551","21348","?????"
"81552","21349","Somsa"
"81553","21349","Xiva"
"81554","21349","Choyxon"
"81555","21349","Ish"
"81556","21349","Puli"
"81557","21350","???? ?????"
"81558","21350","???????"
"81559","21350","???????"
"81560","21350","???? ??????"
"81561","21351","Azoda"
"81562","21351","Ish"
"81563","21351","Maosh"
"81564","21351","Toshkent"
"81565","21352","Yashnabod"
"81566","21352","Bolalar"
"81567","21352","Toshkent"
"81568","21352","Ish"
"81569","21352","Megaplanet"
"81570","21353","????????????"
"81571","21353","??????? ???? ????"
"81572","21354","sales"
"81573","21354","????????????"
"81574","21354","Toshkent"
"81575","21354","representative"
"81576","21354","???????? ??????"
"81577","21355","????"
"81578","21355","??"
"81579","21355","??????"
"81580","21355","?????"
"81581","21355","???"
"81582","21356","???????????"
"81583","21356","??"
"81584","21356","?????????"
"81585","21356","??????????? ???????"
"81586","21357","ish"
"81587","21357","ish bor"
"81588","21357","agent"
"81589","21357","dostavchik"
"81590","21357","buxgalter"
"81591","21357","labourer"
"81592","21357","malakali ishchi"
"81593","21358","???????? ?? ????????"
"81594","21358","???????"
"81595","21358","?????? ? ????????"
"81596","21359","???????? ?????"
"81597","21359","???????"
"81598","21359","????????"
"81599","21360","Buxgalter yordamchisi"
"81600","21360","1C"
"81601","21360","Farg'ona"
"81602","21360","MS Office"
"81603","21360","Ish haqi hisobchisi"
"81604","21360","Oliy yoki o'rta maxsus"
"81605","21360","Excel"
"81606","21361","Sotuv"
"81607","21361","Menejerlar"
"81608","21361","Agentlar"
"81609","21361","Andijon"
"81610","21361","Kompaniya"
"81611","21362","Sotuv Menjerlari"
"81612","21362","Erkaklar"
"81613","21362","Uzbekistan"
"81614","21362","Ayollar"
"81615","21362","Toshkent"
"81616","21363","Ayollar"
"81617","21363","Fargona"
"81618","21363","Aile Restaurant"
"81619","21364","Allmax Fix Price"
"81620","21364","Uzbekistan"
"81621","21364","Toshkent"
"81622","21364","Community Manager"
"81623","21365","aravada chaqchuq ishchi"
"81624","21365","Uzbekistan ish vaqtlari"
"81625","21365","Toshkent ish imkoniyatlari"
"81626","21366","Ish"
"81627","21366","Oylik"
"81628","21366","Maosh"
"81629","21366","Markaz"
"81630","21366","Talaba"
"81631","21367","Tabassum Travel"
"81632","21367","Farg'ona"
"81633","21367","vacant positions"
"81634","21367","online"
"81635","21367","offline"
"81636","21368","Afitsant"
"81637","21368","Shashlikchi"
"81638","21368","Kelishilgan holda"
"81639","21368","Ish"
"81640","21369","UI"
"81641","21369","UX"
"81642","21369","dizayner"
"81643","21369","Nova Code"
"81644","21369","Andijon"
"81645","21370","Factory"
"81646","21370","Worker"
"81647","21370","Construction"
"81648","21370","Production"
"81649","21370","Russia"
"81650","21371","Oylik 4 mln"
"81651","21371","Malakali Tikuvchi"
"81652","21371","Toshkent"
"81653","21371","Olmazor tumani"
"81654","21372","Kompyuter klub ishchisi"
"81655","21372","Urganch"
"81656","21372","Sputnik"
"81657","21373","?????????"
"81658","21373","?????? ?????"
"81659","21373","??????????"
"81660","21373","???????"
"81661","21374","driver"
"81662","21374","Top Taxi"
"81663","21374","transportation"
"81664","21374","Yandex"
"81665","21375","WOODMAX"
"81666","21375","Furniture Factory"
"81667","21375","Toshkent"
"81668","21375","Uzbekistan"
"81669","21375","Job Vacancy"
"81670","21376","????? ?????????"
"81671","21376","???????"
"81672","21376","???????"
"81673","21376","SEOUL MUN"
"81674","21377","?????????"
"81675","21377","?????????"
"81676","21377","????????"
"81677","21377","????? ?????"
"81678","21377","?????????"
"81679","21378","Sotuv menejeri"
"81680","21378","Vardana mebel fabrikasi"
"81681","21378","Buxoro"
"81682","21378","Shofirkon shahar"
"81683","21379","?????????"
"81684","21379","?????? ?????"
"81685","21379","?????????"
"81686","21379","?????"
"81687","21379","??????"
"81688","21379","Namangan"
"81689","21379","??????????"
"81690","21380","Toshkent"
"81691","21380","Pishiriq Sehi"
"81692","21380","Ayollar"
"81693","21381","?????????"
"81694","21381","??????? ??"
"81695","21382","Firma"
"81696","21382","Kredit bo'limi"
"81697","21382","25-40 yosh"
"81698","21382","Toshkent"
"81699","21383","Menedjer"
"81700","21383","Sotuv"
"81701","21383","Mebel"
"81702","21384","Numa"
"81703","21384","Toshkent"
"81704","21384","Marketolog"
"81705","21385","??????"
"81706","21385","???????"
"81707","21385","?????? ???????"
"81708","21385","IDEA"
"81709","21385","???????????"
"81710","21387","Oshpaz"
"81711","21387","Vodnikda"
"81712","21387","8:00"
"81713","21387","17:00"
"81714","21387","12-KO'CHA"
"81715","21388","Waiter"
"81716","21388","Waitress"
"81717","21388","Cook"
"81718","21388","Grill Cook"
"81719","21388","Hospitality"
"81720","21388","Urganch"
"81721","21389","Tarbiyachi"
"81722","21389","Urganch"
"81723","21389","Rus tilichi"
"81724","21389","????????"
"81725","21390","Debitor qarzlarni undirish"
"81726","21390","mutaxassis"
"81727","21390","IMAN"
"81728","21390","Islomiy moliya tamoyillari"
"81729","21391","Sotuvchilik"
"81730","21391","Ish"
"81731","21391","Bozor"
"81732","21392","Urgench"
"81733","21392","job vacancy"
"81734","21392","KFC"
"81735","21393","Kepak tahlash"
"81736","21393","Toshkent"
"81737","21393","Erkaklar"
"81738","21393","Un zavodi"
"81739","21394","Administrator"
"81740","21394","Black taxi"
"81741","21394","Tashkent"
"81742","21394","Uzbekistan"
"81743","21394","Yandex"
"81744","21395","??"
"81745","21395","????????"
"81746","21395","???????"
"81747","21395","??????"
"81748","21395","????? ???????"
"81749","21396","Proper English School"
"81750","21396","????????? ????????"
"81751","21396","?????????????"
"81752","21396","?????? ???? ????????"
"81753","21396","Andijon"
"81754","21397","BAD(VITAMINLAR) SOTUVI"
"81755","21397","CALL CENTER"
"81756","21397","Starshiy"
"81757","21397","ROP"
"81758","21398","visa services"
"81759","21398","5-star hotel"
"81760","21398","job placement"
"81761","21398","Andijan"
"81762","21399","Manager"
"81763","21399","Illinois"
"81764","21399","Online"
"81765","21399","Fixframe inc."
"81766","21399","Russian"
"81767","21399","IELTS"
"81768","21400","????? ??????"
"81769","21400","???????"
"81770","21400","?? ??? ?????????"
"81771","21401","????? ??????"
"81772","21401","???????? ???????"
"81773","21401","???????"
"81774","21402","Hostess"
"81775","21402","Waiter"
"81776","21402","Hospitality"
"81777","21402","Samarqand"
"81778","21402","Cashier"
"81779","21403","Aura"
"81780","21403","job vacancy"
"81781","21403","yigitlar"
"81782","21403","Diller Lavozimiga"
"81783","21403","Toshkent shahar"
"81784","21404","??????????"
"81785","21404","???????"
"81786","21404","??"
"81787","21405","Erkaklar"
"81788","21405","Yosh 18-40"
"81789","21405","Beton manalit"
"81790","21405","Navoiy"
"81791","21406","Plasmas Kinder"
"81792","21406","2,500,000"
"81793","21406","Qadoqlash"
"81794","21406","Toshkent"
"81795","21407","Haydovchi"
"81796","21407","TAXI MILLENNIUM"
"81797","21407","Yunusobod"
"81798","21407","Sebzor"
"81799","21408","??????? ?????"
"81800","21408","??????? ???????"
"81801","21409","Logistics"
"81802","21409","SMM"
"81803","21409","New Year discount"
"81804","21409","Online offers"
"81805","21410","Satiwshi Operatori"
"81806","21410","TEDBOOK kompaniyasi"
"81807","21410","Satiw Menedjeri"
"81808","21411","Toshkent"
"81809","21411","restaurant"
"81810","21411","Uzbekistan"
"81811","21411","full-time"
"81812","21411","various positions"
"81813","21412","Ibn Sino"
"81814","21412","Qandolad Sehiga"
"81815","21412","Yotohona o?rin Ko?rpa"
"81816","21412","Erkaklar Yigitlar"
"81817","21413","Manufacturing"
"81818","21413","Packaging"
"81819","21413","Production Worker"
"81820","21413","Toshkent"
"81821","21413","Uzbekistan"
"81822","21414","Ish"
"81823","21414","Taklif"
"81824","21414","Joy"
"81825","21414","Savdo"
"81826","21414","Kiyim"
"81827","21415","Greenleaf Corporation"
"81828","21415","Marketing"
"81829","21415","Andijan"
"81830","21416","Sotuv operatori"
"81831","21416","Call center"
"81832","21416","Ayollar"
"81833","21416","Toshkent"
"81834","21416","Ish"
"81835","21417","Baliiqchilik"
"81836","21417","Ish"
"81837","21417","Toshkent"
"81838","21417","Erkaklar"
"81839","21418","job vacancies"
"81840","21418","Andijon region"
"81841","21418","work opportunities"
"81842","21419","Bezakchi"
"81843","21419","Ish"
"81844","21419","Maosh"
"81845","21419","Toshkent"
"81846","21420","PowerGym"
"81847","21420","Ombor xodimi"
"81848","21420","Toshkent"
"81849","21420","Uzbekistan"
"81850","21421","Tibbiyot"
"81851","21421","Buxoro"
"81852","21421","Medtexnika"
"81853","21421","Do'kon"
"81854","21421","Sotuvchi"
"81855","21422","Konditerskiy seh ish"
"81856","21422","tort"
"81857","21422","pishiriqlar"
"81858","21423","Painter"
"81859","21423","Women job"
"81860","21423","Majolica painting"
"81861","21424","job offer"
"81862","21424","Malakali"
"81863","21424","vacancy"
"81864","21424","Tikuvchi"
"81865","21425","Adminstrator"
"81866","21425","job vacancy"
"81867","21425","Tashkent"
"81868","21425","Titaniyum protect"
"81869","21426","Farmatsevt"
"81870","21426","Zevedushiy"
"81871","21426","Toshkent"
"81872","21426","Ayollar"
"81873","21426","Erkaklar"
"81874","21426","Ish"
"81875","21426","Martaba"
"81876","21427","??????????"
"81877","21427","??????????? ???????????"
"81878","21427","?????? ? ??????"
"81879","21428","kuryer"
"81880","21428","Yandex eats"
"81881","21428","ish"
"81882","21428","kompaniya"
"81883","21429","velosiped"
"81884","21429","skuter"
"81885","21429","moshina"
"81886","21429","ish"
"81887","21429","kurier"
"81888","21430","xarid"
"81889","21430","moliyaviy erkinlik sari"
"81890","21430","ishonchli"
"81891","21430","tez ishlash"
"81892","21431","English teacher"
"81893","21431","Math teacher"
"81894","21431","Operator"
"81895","21431","Champion English School"
"81896","21432","Rossiya Federatsiyasi"
"81897","21432","career"
"81898","21432","ish"
"81899","21432","vacancy"
"81900","21433","social media marketing"
"81901","21433","online sales"
"81902","21433","income opportunities"
"81903","21434","Sotuvchilik"
"81904","21434","Menedjer"
"81905","21434","Kassir"
"81906","21434","IDEA"
"81907","21434","Urganch"
"81908","21434","Xorazm"
"81909","21435","Ozon Skladga"
"81910","21435","Podolsk"
"81911","21435","Russia"
"81912","21435","Warehouse Worker"
"81913","21436","???? ???? ????????????"
"81914","21436","????? ???????"
"81915","21436","????????"
"81916","21437","Sotuv manager"
"81917","21437","Toshkent"
"81918","21437","RivojUz oÆquv markazi"
"81919","21437","Chilonzor Parus"
"81920","21438","NOMDOR OSH MARKAZIGA"
"81921","21438","Toshkent"
"81922","21438","Russian language"
"81923","21438","food preparation"
"81924","21438","dishwashing"
"81925","21439","Mohirdev"
"81926","21439","IT Park"
"81927","21439","Sotuv menejeri"
"81928","21439","Toshkent"
"81929","21440","???????????"
"81930","21440","Lux GIlam Magaziniga"
"81931","21440","??????"
"81932","21441","Toshkent"
"81933","21441","Operator"
"81934","21441","Uzbekistan"
"81935","21443","???????"
"81936","21443","??????????"
"81937","21443","???????? ????? ?????"
"81938","21443","?????????"
"81939","21443","Tashkent"
"81940","21444","Mijozlar bilan ish"
"81941","21444","Online ish"
"81942","21445","skilled labor"
"81943","21445","construction"
"81944","21445","????? ???????"
"81945","21445","Andijon"
"81946","21446","Cleaning Staff"
"81947","21446","Andijon"
"81948","21446","Uzbekistan"
"81949","21446","Officiants"
"81950","21447","Kelik koæylakka yopishtiradigan toshlar"
"81951","21447","ToÆy liboslari"
"81952","21447","Ish fabrikasi"
"81953","21448","job vacancy"
"81954","21448","production worker"
"81955","21448","factory worker"
"81956","21448","legal work visa"
"81957","21449","???? ????????"
"81958","21449","???? ??????"
"81959","21449","?? ?????????"
"81960","21450","Sotuv menejeri"
"81961","21450","Sergeli tumani"
"81962","21451","???? ????????"
"81963","21451","?? ??? ?????????"
"81964","21451","Andijan"
"81965","21452","Onlayn Dukon"
"81966","21452","Sotuv Operatori"
"81967","21452","Toshkent"
"81968","21453","Somsoxon"
"81969","21453","n?ninoy"
"81970","21453","NeSo"
"81971","21454","Konsultant"
"81972","21454","Sotuvchi"
"81973","21454","Magazin"
"81974","21455","????????"
"81975","21455","????????"
"81976","21455","???????"
"81977","21456","Kuryer"
"81978","21456","Yandex.Eda"
"81979","21456","Toshkent"
"81980","21457","sozlovchi"
"81981","21457","viza"
"81982","21457","ish"
"81983","21457","maosh"
"81984","21458","job vacancies"
"81985","21458","Uzbekistan"
"81986","21458","companies"
"81987","21459","UzAuto Motors"
"81988","21459","Chevrolet Cobalt"
"81989","21459","Kontraktatsiya"
"81990","21460","job vacancies"
"81991","21460","employment"
"81992","21460","Vodiy"
"81993","21460","Fargona"
"81994","21462","job vacancies"
"81995","21462","Andijon"
"81996","21462","Uzbekistan"
"81997","21463","job vacancies"
"81998","21463","Fargona"
"81999","21464","?????? ????"
"82000","21464","?????"
"82001","21464","??"
"82002","21464","???????"
"82003","21465","ish"
"82004","21465","pirojniylar"
"82005","21465","to'rtlar"
"82006","21465","pahlavalar"
"82007","21465","18-27 yosh"
"82008","21466","Remont"
"82009","21466","Usta yigitlar"
"82010","21466","Toshkent"
"82011","21466","Oylik ish"
"82012","21466","Taklif"
"82013","21467","hodim"
"82014","21467","Ishlab chiqarish"
"82015","21467","President Business Gifts"
"82016","21468","Fizioterapist"
"82017","21468","Massage"
"82018","21468","Andijan"
"82019","21469","??"
"82020","21469","???????"
"82021","21469","?????"
"82022","21469","????????"
"82023","21470","???????? ?????"
"82024","21470","?? ?????"
"82025","21471","Sotuv Menejeri"
"82026","21471","Sotuv ishi Toshkent"
"82027","21471","Sotuv Menejeri vakansiya"
"82028","21472","Bichuvchi"
"82029","21472","Vishivkachi"
"82030","21472","Pridelkachi"
"82031","21472","Tikuvchi"
"82032","21473","metal ish"
"82033","21473","Elektra svarka"
"82034","21473","Samarqand"
"82035","21473","erka"
"82036","21474","Mebel yig'uvchi usta"
"82037","21474","Vardana mebel fabrikasi"
"82038","21474","Buxoro"
"82039","21474","Sotuv menejeri"
"82040","21474","Ustaga shogird"
"82041","21475","KFC"
"82042","21475","Team Member"
"82043","21475","Customer Service"
"82044","21475","Part-Time"
"82045","21475","Urgench"
"82046","21476","?????????"
"82047","21476","?? ????????"
"82048","21476","???????"
"82049","21476","??????????"
"82050","21477","Spring Boot"
"82051","21477","Software Engineer"
"82052","21477","Senior Software Engineer"
"82053","21477","Java"
"82054","21477","San Francisco"
"82055","21478","???????"
"82056","21478","?? ????????"
"82057","21479","log'on qishlog'i"
"82058","21479","Farg'ona"
"82059","21479","Gruzchik"
"82060","21479","ish"
"82061","21480","Afitsant"
"82062","21480","Hostes"
"82063","21480","Povar"
"82064","21481","Ish"
"82065","21481","Satiw menedjeri"
"82066","21481","TEDBOOK kompaniyasi"
"82067","21481","Nukus"
"82068","21482","Fast Food Cook"
"82069","21482","Cook"
"82070","21482","Uzbekistan"
"82071","21482","Andijon"
"82072","21483","Courier"
"82073","21483","Yandex eats"
"82074","21483","Delivery"
"82075","21483","Tashkent"
"82076","21484","Sotuvchi Operator"
"82077","21484","Ish bor"
"82078","21484","Ayollar"
"82079","21484","Toshkent"
"82080","21485","Bukhara"
"82081","21485","Salad maker"
"82082","21485","Dishwasher"
"82083","21485","Food preparer"
"82084","21485","Uzbekistan"
"82085","21485","Cook"
"82086","21486","Call Center"
"82087","21486","Lavozim"
"82088","21486","Ish"
"82089","21486","Toshkent"
"82090","21486","Operator"
"82091","21487","Sotuv menejeri"
"82092","21487","IT Park"
"82093","21487","Mohirdev"
"82094","21487","AyTi ta?lim"
"82095","21487","Toshkent"
"82096","21487","Uzbekistan"
"82097","21488","loader"
"82098","21488","cutter"
"82099","21488","job vacancies"
"82100","21488","Uzbekistan"
"82101","21488","Toshkent"
"82102","21489","Administrator"
"82103","21489","Career Center"
"82104","21489","Fargona"
"82105","21490","Career Center"
"82106","21490","Administrator"
"82107","21490","FargÆona"
"82108","21491","security guard"
"82109","21491","Andijan"
"82110","21491","male"
"82111","21491","boys"
"82112","21492","????_????????"
"82113","21492","????"
"82114","21492","Andijon"
"82115","21493","Tartib va intizomli xodimlar"
"82116","21493","Politilen paket ishlab chiqarish sexi"
"82117","21494","Garant Savdo Markazi"
"82118","21494","Ish"
"82119","21494","Chilonzor"
"82120","21494","Savdo"
"82121","21494","Markaz"
"82122","21495","Konditer"
"82123","21495","tort"
"82124","21495","pishiriqlar"
"82125","21496","Call Centre"
"82126","21496","Call Centr"
"82127","21496","Operator"
"82128","21496","??????? ????????"
"82129","21497","Tozalik xodimi"
"82130","21497","President Business Gifts"
"82131","21497","Ranner"
"82132","21497","Yakaasaroy tumani"
"82133","21497","qushbegi"
"82134","21498","Doston Kafe"
"82135","21498","waiter"
"82136","21498","waitress"
"82137","21498","cook"
"82138","21498","chef"
"82139","21498","Urganch"
"82140","21498","dish washer"
"82141","21499","Ish haqi hisobchisi"
"82142","21499","Buxgalter yordamchisi"
"82143","21499","tumani"
"82144","21499","Farg'ona"
"82145","21500","lavozim"
"82146","21500","ish"
"82147","21500","Toshkent"
"82148","21500","Yigit"
"82149","21500","qiz"
"82150","21501","Toshkent"
"82151","21501","Zangi otaziyoratgohi"
"82152","21501","Uzbekistan"
"82153","21501","Textile Factory"
"82154","21501","Various Positions"
"82155","21502","Admin Assistant"
"82156","21502","Urganch"
"82157","21502","Uzbek"
"82158","21502","Full-Time"
"82159","21503","???????? ?????"
"82160","21503","???????"
"82161","21503","????????"
"82162","21503","????"
"82163","21504","??????????? ??????"
"82164","21504","????????"
"82165","21504","?? ????????"
"82166","21505","Farrosh"
"82167","21505","Yaponamama"
"82168","21505","restoranlar"
"82169","21505","tarmog'i"
"82170","21506","Yandex eats"
"82171","21506","Toshkent"
"82172","21506","Kuryer"
"82173","21506","Ish"
"82174","21507","??????"
"82175","21507","?????"
"82176","21507","??"
"82177","21507","????????"
"82178","21507","???????"
"82179","21508","Politilen"
"82180","21508","Ish"
"82181","21508","Maxalla"
"82182","21508","Tokzor"
"82183","21509","Call Center Operator"
"82184","21509","Customer service"
"82185","21509","Uzbek language"
"82186","21509","Tashkent"
"82187","21510","ish"
"82188","21510","ishchi"
"82189","21510","tovuq firma"
"82190","21510","pul"
"82191","21510","bonus"
"82192","21510","toshkent"
"82193","21511","biznes sohasi"
"82194","21511","Reklama menejerligi"
"82195","21511","Power-G Bio Rich"
"82196","21511","Toshkent"
"82197","21512","???????? ?????"
"82198","21512","Eclair Cosmetic"
"82199","21512","Navoiy"
"82200","21513","Belita korxonasi"
"82201","21513","Dazmol"
"82202","21513","Andijon"
"82203","21513","yigitlar"
"82204","21513","daromadli ish taklifi"
"82205","21514","lavash go'sht"
"82206","21514","salat zagatovkasiga"
"82207","21514","Go'sht sehi ish"
"82208","21514","Toshkent"
"82209","21515","Pharmacist"
"82210","21515","City Pharm"
"82211","21515","Toshkent"
"82212","21515","Job Vacancy"
"82213","21516","Call Center Operator"
"82214","21516","Toshkent"
"82215","21516","Sales Operator"
"82216","21516","Customer Service"
"82217","21517","to'y liboslari"
"82218","21517","fabric factory"
"82219","21517","seamstress"
"82220","21517","bridal dresses"
"82221","21518","Mebel sexiga ishchilar"
"82222","21518","Urganch"
"82223","21518","Uz Gas Oil"
"82224","21518","Raysentr"
"82225","21519","ish"
"82226","21519","Moskva"
"82227","21519","yigit"
"82228","21519","qizlar"
"82229","21520","??????"
"82230","21520","????? ?????"
"82231","21520","???? ??????"
"82232","21521","Distributer firmasi"
"82233","21521","Urganch"
"82234","21521","ish vaqti"
"82235","21521","Ofis Menejeri"
"82236","21522","SMM Manager"
"82237","21522","ChatGPT"
"82238","21522","Article writing"
"82239","21522","TZ knowledge"
"82240","21522","Content creation"
"82241","21523","Tikuv sexi"
"82242","21523","Toshkent"
"82243","21523","Malakali tikuvchi"
"82244","21524","SPA"
"82245","21524","??????"
"82246","21524","???????"
"82247","21524","???? ????????"
"82248","21525","Karat Restarani"
"82249","21525","Ish"
"82250","21525","Urganch"
"82251","21525","Restoran"
"82252","21526","Call Center"
"82253","21526","Ish"
"82254","21526","Lavozim"
"82255","21526","Sotuv"
"82256","21526","Toshkent"
"82257","21526","Operator"
"82258","21527","?? ?????"
"82259","21527","????????? ??"
"82260","21527","??????? ?????"
"82261","21528","Uzbekistan"
"82262","21528","vulkanizator ustasi"
"82263","21528","Samarqand"
"82264","21528","Sotuvchi konsultant"
"82265","21528","Asko"
"82266","21529","Sim setka"
"82267","21529","Oylik"
"82268","21529","Texnika"
"82269","21529","Toshkent"
"82270","21529","Ish"
"82271","21529","Yigitlar"
"82272","21530","Toshkent"
"82273","21530","Ovqat yetkazib berish"
"82274","21530","Erkaklar"
"82275","21530","Ish"
"82276","21530","Telegram"
"82277","21531","??????? ?? ??????? ????"
"82278","21531","Production Worker"
"82279","21531","??????????"
"82280","21531","Toshkent"
"82281","21532","Dostavka xizmati"
"82282","21532","Uzbekistan"
"82283","21532","Toshkent"
"82284","21532","Ombor yordamchisi"
"82285","21532","Savdo menejeri"
"82286","21533","qizlar"
"82287","21533","Toshkent"
"82288","21533","ish"
"82289","21533","maosh"
"82290","21533","Ayol"
"82291","21533","Mirzo UlugÆbek"
"82292","21534","????????"
"82293","21534","????? ????"
"82294","21534","??????"
"82295","21534","????"
"82296","21535","Toshkent"
"82297","21535","Sotuv menejeri"
"82298","21535","Call-center"
"82299","21535","Ish"
"82300","21536","Toshkent"
"82301","21536","Bollar"
"82302","21536","Tanlovtar"
"82303","21536","Ish"
"82304","21537","??????"
"82305","21537","???????"
"82306","21537","????"
"82307","21537","????????"
"82308","21538","???????"
"82309","21538","???????????"
"82310","21538","??"
"82311","21538","??????? ??????"
"82312","21539","Moykachi"
"82313","21539","Uborshitsa"
"82314","21539","Gold Burger"
"82315","21540","Erkaklar"
"82316","21540","1C Dasturchi"
"82317","21540","Fargona"
"82318","21541","Asko"
"82319","21541","Savdo"
"82320","21541","O'zbekistan"
"82321","21541","Navoiy"
"82322","21541","Konsultantlik"
"82323","21542","Jizzax"
"82324","21542","Yashovchi ishi"
"82325","21542","Uzbekistan"
"82326","21543","Umid avtoga"
"82327","21543","Assistant"
"82328","21543","Sales Manager"
"82329","21543","Qarshi"
"82330","21543","SOTUV MENDEJERLIKA ISHCHI"
"82331","21544","?????????"
"82332","21544","??????"
"82333","21544","???????"
"82334","21544","??????????? ???????????"
"82335","21545","Farg'ona"
"82336","21545","various positions"
"82337","21545","restaurant"
"82338","21545","18-40 years"
"82339","21545","female"
"82340","21546","KUKA HOME"
"82341","21546","Sotuv boÆlimi"
"82342","21546","Manager position"
"82343","21547","Toshkent"
"82344","21547","Qizlar uchun ish"
"82345","21547","Fitobarga Ish"
"82346","21547","Oylik keliwiladi"
"82347","21548","call center"
"82348","21548","operator"
"82349","21548","customer service"
"82350","21549","recruitment"
"82351","21549","hiring"
"82352","21549","Doimiy"
"82353","21549","HR"
"82354","21550","Parnik"
"82355","21550","Ishchisi"
"82356","21550","Katyolchi"
"82357","21550","Xiva"
"82358","21550","Bahor Milliy Taomlari"
"82359","21551","Sotuv menejeri"
"82360","21551","Sotuv va marketing"
"82361","21551","Sotuvqa oid vakansiyalar"
"82362","21552","SELIHA BEGIM"
"82363","21552","??????? ?? ????????"
"82364","21552","???????? ??????"
"82365","21553","?????"
"82366","21553","???? ??????"
"82367","21553","???????"
"82368","21554","Work and Travel"
"82369","21554","Germany"
"82370","21554","Smart School"
"82371","21554","Program"
"82372","21555","???????? ?????"
"82373","21555","?????"
"82374","21555","??????"
"82375","21555","??????"
"82376","21556","Turbo Isolyatsiya Ishi"
"82377","21556","Amur Oblasti"
"82378","21556","Rossiya"
"82379","21556","Erkaklar"
"82380","21556","GAZPROMZAVODIGA OOO 'Ikon' firmasi"
"82381","21557","job vacancy"
"82382","21557","Fargona"
"82383","21557","sales representative"
"82384","21557","LIDER kompaniyasi"
"82385","21558","Urgut"
"82386","21558","Plastik idishlar"
"82387","21558","Samarqand"
"82388","21559","Savdo agentligi"
"82389","21559","Toshkent"
"82390","21559","Yosh yigit-qizlar"
"82391","21559","Ish imkoniyatlari"
"82392","21559","Maosh"
"82393","21560","Konditer"
"82394","21560","Ish"
"82395","21560","Aloqalar"
"82396","21560","Toshkent"
"82397","21561","??????"
"82398","21561","??????????"
"82399","21561","???????"
"82400","21561","AIKO"
"82401","21561","??????"
"82402","21562","Sotuvchi"
"82403","21562","Lavozim"
"82404","21562","Oziq Ovqat"
"82405","21562","Toshkent"
"82406","21563","moykaga"
"82407","21563","Urganch"
"82408","21563","Bunyod Gamburg"
"82409","21563","Darital ko'cha"
"82410","21564","part-time"
"82411","21564","Tashkent"
"82412","21564","promoter"
"82413","21565","lavozim"
"82414","21565","non yopuvchi"
"82415","21565","ish"
"82416","21565","Toshkent"
"82417","21565","nonvoyxonaga"
"82418","21566","Call Center"
"82419","21566","Russian Speaking"
"82420","21566","Customer Service"
"82421","21566","Sales Operator"
"82422","21567","Russia"
"82423","21567","Production Worker"
"82424","21567","Krasnoyarsk"
"82425","21567","Operator"
"82426","21567","Machinery"
"82427","21568","AGENT"
"82428","21568","Andijan"
"82429","21568","HBA"
"82430","21568","consulting"
"82431","21569","Novvot sexga ish"
"82432","21569","Toshkent"
"82433","21569","Erkaklar"
"82434","21570","job vacancy"
"82435","21570","young men recruitment"
"82436","21570","mesh production"
"82437","21571","document specialist"
"82438","21571","European universities"
"82439","21571","Canadian universities"
"82440","21571","Chilonzor tumani"
"82441","21571","Tashkent"
"82442","21572","Gynecologist"
"82443","21572","Andijan"
"82444","21572","Medical Center"
"82445","21573","?????????? ????????"
"82446","21573","???? ??????"
"82447","21573","???????"
"82448","21574","Dostavchik"
"82449","21574","Agent"
"82450","21574","Malakali Ishchi"
"82451","21574","Buxgalter"
"82452","21574","Urganch"
"82453","21574","Ish"
"82454","21574","Shahar prokuratura"
"82455","21574","Mahsulotlar"
"82456","21575","Electrician"
"82457","21575","Production"
"82458","21575","Experience"
"82459","21575","Tashkent"
"82460","21576","????"
"82461","21576","???????"
"82462","21576","?æzbegim"
"82463","21576","Andijon"
"82464","21577","armaturshik"
"82465","21577","betonshik"
"82466","21577","Rossiya"
"82467","21577","Velestroy"
"82468","21578","Factory Worker"
"82469","21578","Construction Supervisor"
"82470","21578","Production Line"
"82471","21579","Ish"
"82472","21579","Korxona"
"82473","21579","Maxsulot"
"82474","21579","Medgaradok"
"82475","21580","Operator"
"82476","21580","Daromadli ish"
"82477","21580","Sirtqi ta'lim"
"82478","21581","Call Center"
"82479","21581","Sotuv bo'limi boshlig'i"
"82480","21581","Starshiy"
"82481","21581","Rahbari"
"82482","21581","Sotuv"
"82483","21581","Vitaminlar"
