"id","job_id","comment"
"24873","16555","Stable income and opportunities for growth"
"24874","16556","Doimiy ishlaydigan ishchilar kerak."
"24875","16556","Studentlarni ishga qabul qilmaymiz."
"24876","16556","2 kun sinov muddatda ishga qabul qilinadi"
"24877","16557","Bonuslar ham mavjud"
"24878","16557","Shartnoma imzolanadi"
"24879","16558","No specialist degree required, training provided"
"24880","16558","Working hours: Monday to Friday, 09:00 - 18:00"
"24881","16558","Work register is maintained"
"24882","16559","Bog'lanish uchun telefon raqam: +998947599939"
"24883","16561","Agentni kamida 1 yil tajribasi bo'lish kerak"
"24884","16561","Faqat Toshkent shahrida yashaydiganlar uchun"
"24885","16561","Bekorchilar bezovta qilmasin"
"24886","16562","???????? ???"
"24887","16563","Oylik daromad har oy oæz vaqtida toælanadi"
"24888","16563","DoÆstona va qoÆllab-quvvatlovchi jamoa"
"24889","16563","Shinam ofisda ishlash"
"24890","16563","OÆz vaqtida va qatÆiyatli boÆlish majburiyati"
"24891","16563","Abed tayyorlanish"
"24892","16564","???????? ?? ??????????? ????? ???? ????"
"24893","16565","Sirtqi shaklida o'qisa"
"24894","16566","???????: ????? ?????? ??????????, ?????? ????? ????"
"24895","16566","??????? ????? ?????: 08:00 ??? 17:00 ????"
"24896","16567","Yotib qolib ishlashka sharoid bor"
"24897","16567","Ish aby≥m"
"24898","16567","Bepul obed tushlik beriladi."
"24899","16568","6oylik yoki 1yillik mehnat shartnomasi Sug'urta Transfer hizmati Qo'shimcha premiyalar Eng asosiy hamma harajatlar?z kompan?ya h?sob?dan bo'lad?!!!"
"24900","16570","No accommodation provided"
"24901","16570","Flexible working hours"
"24902","16572","Sotuvga qarab ertaroq ham tugashi mumkin"
"24903","16572","Ish vaqtida chegarasi: 9??-18??"
"24904","16573","Yotok hona va kiyinish xonalari alohida"
"24905","16573","Talabalar bezovtka kilmasin"
"24906","16574","Kompaniya tomonidan 1 maxal issiq ovqat"
"24907","16574","Yotoq joy mavjud emas"
"24908","16575","Uch mahal ovqat va ish staji yoziladi"
"24909","16575","Hamma sharoit bor"
"24910","16575","Bepul yotoqxona"
"24911","16576","Yotoqxona va ovqatlanish bepul."
"24912","16576","Studentlarni va zauchniy o'qidigan yoshlarni qabul qilmaymiz."
"24913","16577","3 mahal ovqat"
"24914","16577","Yotoqxona"
"24915","16579","Bepul tushlik"
"24916","16579","Qulay sharoitdagi ofisda ishlaysiz"
"24917","16579","Xodimlar uchun doimiy o?quv kurslari"
"24918","16579","Intiluvchan xodimlar uchun yaxshi l?vozimlar"
"24919","16579","Professional va samimiy jamoa"
"24920","16580","Talablar olinmaydi"
"24921","16581","O'qiydigan talabalar nomzodi ko'rib chiqilmaydi"
"24922","16583","Ish vaqti 6/1 08:00 dan 18:00 gacha"
"24923","16583","Bepul ta'lim"
"24924","16583","Rasmiy ishga joylashish"
"24925","16583","Kompaniya hisobidan mazali tushlik"
"24926","16583","Kasbiy o'sish va martaba rivojlanishi uchun imkoniyat"
"24927","16583","Shimoliy vokzal, Toshkent metro bekat shahar markazida qulay joylashuvga ega"
"24928","16586","?? 18 ????? ?????"
"24929","16586","?? ????? ???????? ????????"
"24930","16587","Transportation and uniform provided"
"24931","16587","Advance payment for travel expenses"
"24932","16588","Yotoq joy"
"24933","16588","Bepul ovqatlanish"
"24934","16588","Rasmiy ish"
"24935","16589","Ish vaqti: 8:00 dan 20:00 gacha"
"24936","16589","40ga yaqin ahil jamoa bilan ishlash imkoniyati"
"24937","16589","Yotoqhona ham mavjud"
"24938","16589","Oylik maoshining miqdori salohiyatingizga va harakatingizga qarab o'sib boradi"
"24939","16589","3mahal issiq ovqat ishxona hisobidan"
"24940","16589","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"24941","16589","4 mavsumda ham doimiy ish"
"24942","16590","Official job location near metro station"
"24943","16590","Room for career development"
"24944","16590","Friendly team environment"
"24945","16591","Bonuses available for good performance"
"24946","16591","Limited number of vacancies, apply now"
"24947","16592","3 mahal issiq ovqat korxona hisobidan beriladi"
"24948","16592","Viloyatdan kelgan ishchilar uchun yotoqxona mavjud"
"24949","16592","Orginal pasport yoki ID karta bilan qabul qilinadi"
"24950","16594","Candidates will receive full training on the job"
"24951","16594","Professional attire is required"
"24952","16595","Candidates with warm meal provided"
"24953","16595","Bonuses for long-term employees"
"24954","16596","Ish vaqti keli?uv asosida"
"24955","16596","Nomzodlar yuzma-yuz suhbat asosida ishga qabul qilinadi"
"24956","16596","Studentlarni ham 2-smenaga ishga qabul qilish"
"24957","16598","Advance payment of $100-$200 before departure"
"24958","16598","Free accommodation provided"
"24959","16598","Free meals and registration"
"24960","16598","Passport and phone number required for application"
"24961","16598","Return ticket after 3 months of work"
"24962","16599","?????????? ????????? ????????"
"24963","16600","????? ???? ?????? ???? ???????. ?????? ?????? ????????? ?????? ????. ??????? 0 ??? ??????????"
"24964","16601","Oylik maosh vaqtida beriladi"
"24965","16601","Rivojlanish uchun qoÆllab-quvvatlov"
"24966","16602","Ajoyib jamoaga qo'shiling va kasbingizda o'sish imkoniyatini qo'lga kiriting!"
"24967","16602","Rasmiy ishga joylashish"
"24968","16602","Kompaniya hisobidan mazali tushlik"
"24969","16602","Shaharning markazida qulay joylashuv"
"24970","16602","Biz bilan birga shirin xotiralar yarating!"
"24971","16602","Kasbiy oæsish va martaba uchun keng imkoniyatlar"
"24972","16602","Bepul taÆlim va treninglar"
"24973","16605","Transportation provided from home to work"
"24974","16605","Free accommodation provided"
"24975","16605","Ticket to Russia provided"
"24976","16606","Biz bilan birga shirin xotiralar yarating!"
"24977","16606","Ajoyib jamoaga qo'shiling va kasbingizda o'sish imkoniyatini qo'lga kiriting!"
"24978","16607","Company organizes team-building activities and football games"
"24979","16609","Tushlik korxona hisobidan beriladi"
"24980","16609","Oylik maosh o'z vaqtida"
"24981","16609","Telegram orqali rezyume yuboring"
"24982","16610","Kinollar"
"24983","16610","B"
"24984","16610","BC toifadagi haydovchilik guvohnomasiga ega bulishi"
"24985","16611","Company provides transportation if sales are good"
"24986","16611","Official employment"
"24987","16612","Tushlik hosil qilish imkoniyati"
"24988","16612","Hamma sharoitlari mavjud"
"24989","16612","Ahil jamoa bilan ishlash"
"24990","16612","Vaqtida to'lanadigan oylik"
"24991","16614","Bitavoy maishiy texnika sotamiz"
"24992","16614","Daromadni yuqori topganlar uchun bonuslar mavjud"
"24993","16615","Only male candidates will be considered"
"24994","16616","Bonuslar va oÆsish uchun"
"24995","16618","Bad sohasida ishlamagan boælsangiz bezovta qilmang"
"24996","16618","Rezyumisiz bezovta qilmang"
"24997","16618","Aloqa: 507276447 @MuhammadUmar_Golibjon"
"24998","16620","Only those willing to live in must apply."
"24999","16621","?????????? ??????????"
"25000","16621","?????????????? ?????? ? ???????????"
"25001","16622","Ish vaqti: 09:00 - 17:00 (1/6 kun). 14:00-22:00 (12 ta xodim ishga olamiz)"
"25002","16622","Bad (BFQ) sotuv bolimi"
"25003","16623","???????? ??????? ???????? ???????? ??????"
"25004","16626","?????? ???????? ??????????"
"25005","16626","????? ?????? ?????? ? ?????????"
"25006","16627","Mehnat daftarcha yuritiladi"
"25007","16627","Ahil kollektiv"
"25008","16627","Kompaniya tomonidan: Obed va kechki ovqat ishxona xisobidan"
"25009","16628","Yotoq joyi mavjud"
"25010","16628","3 mahal ovqat ishxona xisobidan"
"25011","16629","?? ?????: 8:00 ??? 20:00 ????? ??????? ?????. ???????, ???????? ????? ???? ???????? ??????? ????????? ????? ?????????."
"25012","16630","Viloyatdan keganlaga bepul yotog joy beriladi"
"25013","16630","Ish bilmaganlaga orgatiladi"
"25014","16631","Maoshning yanada oshish imkoniyati mavjud"
"25015","16631","Biypul o'quv kurslari ish bilan birga taqdim etiladi"
"25016","16632","Opportunity for career growth"
"25017","16633","Ish vaqti: 8:00 dan 18:00 gacha, 6/1 grafika"
"25018","16633","Bonuslar"
"25019","16635","????? ???? +998906818108 ??????? ???????"
"25020","16635","???? ??????????? ???????????????? ??? ?????? ??? ????? ???????? ?????? ???? ?????? ?????????? ??? ?????? ????? ??? ??3 ????????? ?????? ????????? ????????? ????????????? ?????? ????? ?????????? ??? ???????? ??????? ?????? ??????, ????? ?????????? ????????? ????????? ????? ????????? ????????, ??????? ???????? ??????? ????? ????? ??????."
"25021","16638","????? ?????????? ????? ???????? ????? ???????"
"25022","16638","?????? ???? ??????? ????????? ???? ??????????"
"25023","16639","Karyera oÆsishi (Filial boshqaruvchisigacha)"
"25024","16639","OÆz vaqtida toÆlanadigan oylik maosh va bonus tizimi (KPI + Bonuslar)"
"25025","16639","Tushlik korxona hisobidan"
"25026","16640","Kunduzgi ta'lim talabalari bezovta qilmang"
"25027","16641","ISHGA VAQTIDA KELIB KETISH SHART"
"25028","16642","Accommodation, meals, medical insurance, work uniform, and transportation to work and accommodation provided"
"25029","16643","Only male candidates will be considered."
"25030","16644","Tushlik"
"25031","16645","Travel tickets will be provided"
"25032","16645","Documents will be arranged"
"25033","16645","Accommodation provided (Not in a train carriage)"
"25034","16647","Masulyatli hamda sex tartiblariga rioya qilishi shart."
"25035","16647","Tuyabo'g'iz maxallasi bo'zsuv mo'sti."
"25036","16647","Chiqargan ishini sifatli chiqarish talab qilinadi."
"25037","16648","Kotaromasam telegramdan yozila"
"25038","16650","??????? 25-40 ???"
"25039","16651","2 ?? ???????? ?? ????? ????????????? ???????????? ????? ??? ????????"
"25040","16652","0 dan o'rgatiladi (tajriba shart emas)."
"25041","16652","Faqat ayollar jamoasi."
"25042","16652","Qulay ofis va ish sharoitlari."
"25043","16652","Yuqori oylik va bonuslar olish imkoniyati."
"25044","16652","Lavozimni oshirish kafolatli."
"25045","16652","Sirtqi talabalar ham ishga qabul qilinadi."
"25046","16655","Travel expenses covered from home to workplace"
"25047","16655","Free accommodation provided"
"25048","16655","Advance payment required"
"25049","16656","Kunlik ish vaqti: 09:00dan 23:00gacha"
"25050","16657","SMS yoki Telegram orqali murojaat qilinmasin"
"25051","16658","Boshlang'ich oylik 2 000 000 so'mdan ?Yillab ishlasa qoshimcha haq yoki buzoq mol korinishda bonus beriladi"
"25052","16658","Har 3 oyda ish haqqi oshirib borilishi rejalashtirilgan"
"25053","16658","Eslatma: Uy-joyi yo'q kishi bo'lsa yashash sharoyitlari yaratib beriladi Jiddiy ishlash niyati borlar telefon qilsin"
"25054","16659","Ish vaqti: 9:00 dan 6:00 gacha"
"25055","16659","Ish staji 1 yildan kam bulmasligi kerak"
"25056","16659","Ishga mÆasuliatli bulishi kerak"
"25057","16659","Xushmuomala va halolbulishi kerak"
"25058","16660","TALABALAR QABUL QILINMAYDI"
"25059","16661","Ish vaqti: 6/1grafik 8:00 dan 18:00 gacha"
"25060","16661","Oylik maosh har 15 kunda 2 ga bolib beriladi (1 kun farqi bilan)"
"25061","16661","3-kun sinov muddatda ishga qabul qilinadi"
"25062","16662","Ish vaqti kelishiladi"
"25063","16662","Sinov muddati: 3-5 kun"
"25064","16663","Candidates must have a minimum of 2 years of work experience for job acceptance."
"25065","16663","Required documents include resume, passport copy, relevant certificates, work diary, operator's license."
"25066","16663","Participation in test period lasting 2 months."
"25067","16664","?? ?????: 09:00-18:00, 6/1, ??????? ??? ???? ????"
"25068","16664","???????? ?? ??????? ?????????"
"25069","16665","Bepul tushlik"
"25070","16665","Qulay sharoitdagi ofisda ishlash"
"25071","16665","Xodimlar uchun doimiy o?quv kurslari"
"25072","16665","Professional va samimiy jamoa"
"25073","16665","Intiluvchan xodimlar uchun yaxshi lavozimlar"
"25074","16666","Advance payment on Fridays"
"25075","16666","Traditional Uzbek meals provided"
"25076","16667","Opportunity for salary increase based on performance"
"25077","16667","Housing and food provided with additional compensation"
"25078","16668","Working hours: 10:00-18:00, 6 days a week"
"25079","16669","??? ????? ?????"
"25080","16669","?????????? ????????"
"25081","16669","???? ?????? ???? ?????"
"25082","16669","??? ?? ?????????"
"25083","16669","1 ?? ??????? ????? ??????"
"25084","16669","????? ?????? ??? ????? ?????????? ????? ???"
"25085","16673","Choose your preferred delivery area"
"25086","16673","Must have access to a car, bicycle, or be able to walk for deliveries"
"25087","16674","Alkogol va tamaki mahsulotlar borligi sababli ishga qabul qilmaymiz"
"25088","16675","Individual work, flexible hours."
"25089","16676","????? ???? ??? ????? ????? ??????"
"25090","16676","??? ????? ???????? ?????"
"25091","16677","2 shifts available"
"25092","16677","Company benefits included"
"25093","16677","Meals provided"
"25094","16678","Bonuslar ham bor"
"25095","16680","Sirtqi talablar ham ishga qabul qilinadi"
"25096","16680","Ish tajribasi bo'lmasa ham ish o'rgatiladi"
"25097","16682","???? ??????? ???? ????? ??? ??????? ????????? ????? ????????? ???"
"25098","16683","Haftalik bonuslar"
"25099","16683","Rahbarlar tomonidan berladigan bilimlar"
"25100","16683","Karyera o'sishi va rasmiy ish bilan ta'minlash"
"25101","16684","Convenient location (5 minutes by walk from metro)"
"25102","16684","Modern office environment"
"25103","16687","Sinov muddatidan keyin rasmiy ish"
"25104","16687","Ishxona tomonidan ovqat puli beriladi"
"25105","16687","Ish vaqti: Suhbat asosida kelishiladi"
"25106","16688","Nomzodlar qarzdorlikni undirish sohasida ish tajribasiga ega bo'lishi lozim va ishga tanlov asosida qabul qilinadi."
"25107","16689","Salary includes bonuses"
"25108","16689","Training provided for 2 weeks"
"25109","16690","Alcohol and tobacco products are present in the store locations."
"25110","16694","?? ????? 08:00 ??? 18:00????"
"25111","16695","18 to 25 years old candidates accepted"
"25112","16696","For more information, contact +998978770806 (09:00 - 18:00) or Telegram @Muradovna_333"
"25113","16697","Stable income available"
"25114","16697","Knowledge of Russian and computer skills not required"
"25115","16699","?????? ?????????? ????????? ??????."
"25116","16699","??????? ???????- ????? ????? ??????? ?????????? ????? ?????????."
"25117","16701","Job applications are accepted through remote interviews"
"25118","16703","Work schedule: 1 shift from 09:00 to 18:00, 2nd shift from 16:00 to 21:00"
"25119","16703","Experience and qualifications will be valued"
"25120","16704","????? ?? ???????, ????? ?? ????????? ????, ?????? ?????!"
"25121","16707","Great team culture"
"25122","16707","Opportunities for growth"
"25123","16708","????????? ??????? ?????????"
"25124","16708","?? ?????: 3-4 ????"
"25125","16709","Working hours: 6/1 and 14/1 schedule, 07:00-19:00"
"25126","16709","Good relationship with management"
"25127","16711","Ishdan keyin uyiga tashlab qoyish xizmati bor"
"25128","16713","Ish vaqti 08:00 dan 19:00 gacha"
"25129","16714","Imtiyozlar: TUSHLIK KOMPANIYA HISOBIDAN, LAVOZIM OSHISHI, AHIL JAMOA"
"25130","16714","Ish vaqti: 9:00 DAN 19:00"
"25131","16714","HARAKATCHAN ISHGA JIDDIY YONDASHADIGAN AQLLIY VA TALABCHAN"
"25132","16717","YOTOQ JOY YOÆQ!"
"25133","16717","Manzil: Toshkent shaxar"
"25134","16718","Ish haqi o'z vaqtida oyiga ikki maxal beriladi"
"25135","16718","Obed/ujin bepul"
"25136","16718","Yo'l kira kuniga 10-15 ming sum"
"25137","16719","Ish qulay va shinam ofisda"
"25138","16719","Maoshlar o'z vaqtida"
"25139","16719","Qulay lokatsiya"
"25140","16719","Lavozim o'sish imkoniyati"
"25141","16721","Stable monthly salary"
"25142","16721","Bonus opportunities"
"25143","16721","Meal provided at workplace"
"25144","16722","Yotoq joyi mavjud"
"25145","16722","3 mahal ovqat ishxona xisobidan"
"25146","16723","Avtomobilda, velosipetda yoki piyodada kuryerlik qilish imkoniyati"
"25147","16724","Additional information provided upon request"
"25148","16725","???????? ????????? ?????????"
"25149","16725","3 ????? ?????? ?????"
"25150","16725","????? ???? ??? (????? ???????? ????)"
"25151","16725","?? ?????: ????????? 6 ???, 08:00 - 20:00"
"25152","16728","Retro bonus"
"25153","16728","To'yana puli"
"25154","16728","Suyinchi puli"
"25155","16728","Ish vaqti: 8:30 dan 18:00gacha"
"25156","16728","Yotoq joy bor"
"25157","16728","3 maxal issiq ovqat bilan ta'minlanadi"
"25158","16729","Bonuslar: Har kunlik sotuvdan qoæshimcha bonuslar!"
"25159","16729","Oæz ijodingizni namoyish etib, alohida ragæbatlarga ega boæling!"
"25160","16730","Tozalov xodimlari need to work 2 shifts quickly"
"25161","16730","Meals and accommodation provided"
"25162","16731","XALOL, CHIDAMLI, O'ZIGA ISHONGAN ish"
"25163","16731","ISHGA OLAMIZ"
"25164","16732","Bonuslar: Har kunlik sotuvdan qoæshimcha bonuslar"
"25165","16733","Bepul trening"
"25166","16733","O'z-o'zini ish bilan ta'minlash uchun ro'yxatdan o'tish"
"25167","16733","Do'stona jamoa"
"25168","16734","O`z qadriyatlariga ega kompaniyada ishlash"
"25169","16734","Mas`liyatli bo`lish"
"25170","16734","Axil jamoa"
"25171","16734","Shaxsiy rivojlanish uchun karyera qilish imkoniyati"
"25172","16734","Intizomli raxbar"
"25173","16734","Sinov muddati 2 oy"
"25174","16734","Kompaniya ichki tartib qoidalariga qat`iyan rioya qilish"
"25175","16734","Rezyume va suxbat asosida ishga qabul"
"25176","16735","Rasmiy ish joylashuvi"
"25177","16735","1 yilda 2 marta oylik ko'tarilishi"
"25178","16735","Bepul ta'lim (malaka oshirish)"
"25179","16735","Lavozimingiz o'sib borishi uchun imkoniyatlar"
"25180","16736","High sales percentages (40% or more)"
"25181","16736","Opportunity to learn from experienced mentors, possibility to start without experience"
"25182","16736","Career advancement opportunities"
"25183","16736","Young team"
"25184","16736","Corporate communication"
"25185","16737","Opportunity for growth and development"
"25186","16738","Applicants must be fluent in Uzbek language."
"25187","16740","2 ????? ????? ????????"
"25188","16740","????? ?? ?????? ??????"
"25189","16741","Sim card provided"
"25190","16741","Travel opportunities"
"25191","16742","Lavozim o'sish imkoniyati"
"25192","16742","Bepul tushlik"
"25193","16742","Ahil jamoa"
"25194","16742","Ishga mas'uliyatli va qat'iyatli"
"25195","16743","Work schedule: 6/1 from 9:00 to 18:00"
"25196","16743","Career growth opportunities within the company"
"25197","16744","Previous experience is a plus"
"25198","16745","?? ?????: 14:00 ??? 19:00 ????"
"25199","16746","???????? %"
"25200","16746","??????? ?????"
"25201","16746","??????? ???? ?????? ????????"
"25202","16747","Free meals provided by the company"
"25203","16748","Kasbiy va shaxsiy rivojlanishi uchun imkoniyatlar"
"25204","16748","Chiroyli shinam joyda ishlash"
"25205","16748","Qo'llab quvvatlovchi jamoada ishlash imkoni"
"25206","16748","O?z vaqtida maosh"
"25207","16748","Bir mahal issiq ovqat"
"25208","16748","Xodimlarni ehtiyojlarini inobatga oluvchi imtiyozlar"
"25209","16749","Qulay sharoitdagi ofisda ishlaysiz"
"25210","16749","Bepul tushlik"
"25211","16749","Xodimlar uchun doimiy o?quv kurslari"
"25212","16749","Professional va samimiy jamoa"
"25213","16749","Intiluvchan xodimlar uchun yaxshi l?vozimlar"
"25214","16750","Only for residents of Toshkent"
"25215","16751","Chiroyli shinam joyda ishlash"
"25216","16751","Qo'llab quvvatlovchi jamoada ishlash imkoni"
"25217","16751","Xodimlarni ehtiyojlarini inobatga oluvchi imtiyozlar"
"25218","16751","O?z vaqtida maosh"
"25219","16751","Bir mahal issiq ovqat"
"25220","16751","Kasbiy va shaxsiy rivojlanishi uchun imkoniyatlar"
"25221","16752","Qoshimcha ma'lumotlar uchun bog'lanish"
"25222","16754","Candidates must bring their passport with them."
"25223","16754","Muslim candidates preferred."
"25224","16755","O'z-o'zini ish bilan ta'minlash"
"25225","16755","Do'stona jamoa"
"25226","16755","Bepul trening"
"25227","16758","Haftada 1 marotaba damolish kuni bor"
"25228","16758","Ish tajribangiz boÆlmasa shogirtlikka ham ishga olinadi"
"25229","16759","Viloyatdan kelgan ishchilar uchun yotoqxona mavjud"
"25230","16759","O?zi uchun o?rin-ko?rpa olishi kerak"
"25231","16759","3 mahal issiq ovqat korxona hisobidan beriladi"
"25232","16760","Axil jamoa"
"25233","16760","O`z qadriyatlariga ega kompaniyada ishlash"
"25234","16760","Kompaniya ichki tartib qoidalariga qat`iyan rioya qilish, mas`liyatli bo`lish"
"25235","16760","Intizomli raxbar"
"25236","16760","Shaxsiy rivojlanish uchun karyera qilish imkoniyati"
"25237","16760","Tushlik: Ishxonada (korxona hisobidan)"
"25238","16760","Yoqilg`i quyish (????????) korxona hisobidan"
"25239","16760","Ishga rezyume va suxbat asosida qabul qilinadi"
"25240","16761","18-25 yoshdagi yigit va qizlar"
"25241","16761","Talablar Toshkent shaxariga"
"25242","16762","Tanishlaringizga ham yuborishni unutmang?"
"25243","16763","Kunlik kafolatlangan summa + har bir yetkazma uchun to'lov"
"25244","16763","12 soatlik ish vaqti"
"25245","16763","Kompaniya hisobidan tushlik / kechki ovqat"
"25246","16763","moslashuvchan grafik"
"25247","16764","O'z vaqtida ish haqi"
"25248","16764","Ish joyining qulay joylashuvi"
"25249","16764","Ish jadvali: 6/1, 9:00 dan 18:00 gacha"
"25250","16764","To'liq ijtimoiy paket"
"25251","16764","Do'stona jamoa"
"25252","16764","O 'zbekiston Respublikasi qonunchiligi bo' yicha rasmiy ishga joylashish"
"25253","16765","?????? ??????: ??????????? û ??????? ? 9:00 ?? 18:00."
"25254","16766","Bonuslar, bepul tushlik"
"25255","16767","Suitable for couples, daily salary ranges from 2,000 RUB to 3,500 RUB per day per person, including accommodation."
"25256","16768","Accommodation provided by the employer in a hostel 5 minutes walk away. Rooms for 2-3 people. Couples accommodated separately."
"25257","16769","Possibility to work with talented students"
"25258","16769","Opportunity for personal development"
"25259","16771","Talabalarni va oilalilarni qabul qilmaymiz"
"25260","16773","??????????? ???????????????"
"25261","16773","??????????? ??? ????????????????? ????? ? ????????"
"25262","16773","?????? ? ??????? ??????????"
"25263","16773","????????????? ?????? ?????"
"25264","16774","Payment methods include cash or card"
"25265","16774","Remote work option available"
"25266","16774","Work from home opportunity"
"25267","16776","Bepul trening"
"25268","16776","Do'stona jamoa"
"25269","16776","O'z-o'zini ish bilan ta'minlash uchun ro'yxatdan o'tish"
"25270","16777","????????? (??????? ????? ????????) ?? ????????? ????? ??????????!"
"25271","16778","Yotoq joy yo'q"
"25272","16780","????????? (??????? ????? ????????) ?? ????????? ????? ??????????"
"25273","16781","Residence in Toshkent is required."
"25274","16782","DEN shift includes working 6 days and resting 1 day"
"25275","16782","NOCH shift includes working 1 day and resting 1 day"
"25276","16782","No educational requirement for DEN shift applicants"
"25277","16783","Faqat ayollar jamoasi"
"25278","16783","Sirtqi talabalar ham ishga qabul qilinadi"
"25279","16784","Monthly income is dependent on performance"
"25280","16785","Bepul trening"
"25281","16785","Do'stona jamoa"
"25282","16785","O'z-o'zini ish bilan ta'minlash uchun ro'yxatdan o'tish"
"25283","16786","Applicants must not come with children, should be able to stay on a daily basis, accommodation not provided"
"25284","16787","??????? ????? ?????????"
"25285","16787","?? ?????? ?? ????? ?????"
"25286","16787","????????, ?????????"
"25287","16787","????? ?????? ??????"
"25288","16787","???????? ??????????? ???? ?????? ????????????"
"25289","16789","Talabalar olinmaydi"
"25290","16790","Knowledge of Russian and computer skills are not mandatory."
"25291","16790","Training will be provided."
"25292","16791","Kompaniya tomonidan: yeni ishchilar uchun bepul o'quv kurslari, qulay joylashuv, yosh va kirishimli jamoa, ibodat uchun yetarli sharoitlar mavjud, eng faol xodimlar uchun sovg'alar (tour paketlar, iphone 14 pro max va h.k), talabalarni ham ishga taklif etamiz, maosh oklad+ bonus"
"25293","16792","?? ?????: 08:00 ??? 19:00 ????"
"25294","16792","2 ??? ????? ??????? ????? ????????"
"25295","16792","?? ???????? 20-40????"
"25296","16797","Applicants must be able to work with accountability."
"25297","16798","ishga ma'suliyat bilan yondashishi kerak"
"25298","16800","Transport qatnovi"
"25299","16800","Bepul tushlik"
"25300","16800","Rasmiy ishga joylashish"
"25301","16802","Invite friends to join the channel and explore new opportunities."
"25302","16803","Accommodation provided"
"25303","16803","Transportation not included"
"25304","16804","??? 10 ??? ???? ????? ????????"
"25305","16804","????? ?? ????? ???????. ?????"
"25306","16804","???????????? ??????? ???????? ???????"
"25307","16804","????????? ???? ??? ????????? ??????? ???? ????????"
"25308","16805","Ish vaqti: 10:00 dan 23:00 gacha"
"25309","16805","TALABALAR HAM ISHGA QABUL QILINADI"
"25310","16807","Oylik daromad har oy oæz vaqtida toælanadi"
"25311","16807","Shinam ofisda ishlash"
"25312","16807","Alisher Navoi metro bekatidan 100 metr."
"25313","16807","DoÆstona va qoÆllab-quvvatlovchi jamoa"
"25314","16808","Opportunity to earn based on effort"
"25315","16808","No specific qualifications required"
"25316","16809","Bonuslar eng faol hodimlar uchun"
"25317","16809","Yangi ishchilar uchun til kurslari"
"25318","16809","Yosh va kirishimli jamoa"
"25319","16810","Do'stona jamoa"
"25320","16810","Bepul trening"
"25321","16810","O'z-o'zini ish bilan ta'minlash uchun ro'yxatdan o'tish"
"25322","16811","18-24 yoshgacha"
"25323","16811","Xushmuomila chiroyli nutq"
"25324","16811","Kirishimli va ma'suliyatli"
"25325","16812","2-3 ??? ????? ?????????? ????? ??? ?????????"
"25326","16812","????? ?? ?????? ??????? ????? ????? ????????"
"25327","16812","??????? ????? ????? ????????"
"25328","16812","???????? ??????????? ???? ???? 3 ????? ???? ????? ???"
"25329","16813","Monthly salary on time"
"25330","16813","Friendly and good team"
"25331","16813","Career opportunities"
"25332","16813","Gas and car wash covered by the company"
"25333","16814","Toshkent hududida"
"25334","16815","Ayol-Qizlar 21 yoshdan"
"25335","16815","Erkaklar 18 yoshdan ishga qabul qilamiz (alkogol va tamaki mahsulotlar borligi sababi bilan)"
"25336","16816","Only serious and reliable individuals should apply."
"25337","16816","Must have necessary documents prepared."
"25338","16817","Bepul trening"
"25339","16817","O'z-o'zini ish bilan ta'minlash uchun ro'yxatdan o'tish"
"25340","16817","Do'stona jamoa"
"25341","16817","Ish jadvali: 5/2 (09:00-18:00 yoki 12:00-21:00), 2/2 (09:00 - 21:00) 2 kun ish 2 kun dam, Talabalar uchun maxsus jadval 4,5 va 6 soatlik, Yosh chegarasi: 35 yoshgacha"
"25342","16817","Ish haqqi: Bizda oylik va kunlik to'lovlar mavjud. Har bir sotuvdan KPI. KPI(mukofot) cheklanmagan. Kuniga 250 - 500ming so'm ishlashingiz mumkin. Oyiga o'rtacha daromadi 2 dan - 7 gacha million so'm"
"25343","16818","Yotoq joy yo'q"
"25344","16818","Ish faqat Toshkent shahrida"
"25345","16818","Sumka BEPUL beriladi"
"25346","16819","Yaxshi ishlagan xodimlar uchun bonuslar va oÆsish"
"25347","16820","?????????? 1 ????"
"25348","16820","??????????? ???????????????"
"25349","16821","Great opportunity for creative individuals"
"25350","16822","Doimiy ish"
"25351","16822","3 mahal ovqat"
"25352","16822","Yotoq joy"
"25353","16823","?????? ???????????? ????? ???????"
"25354","16824","Personal Instagram profile required for application"
"25355","16825","????? ?????? ?? ?? ??????"
"25356","16826","?? ??? ????????? ??????? ????? ??????? ?? ?????????? ??? ?? ??????"
"25357","16827","Work hours are from 08:00 to 18:00 with one day off per week"
"25358","16827","Bonus incentives available"
"25359","16827","Only for candidates within the age range of 18-35 in Toshkent"
"25360","16828","3 mahal issiq ovqat korxona hisobidan beriladi."
"25361","16828","Viloyatdan kelgan ishchilar uchun yotoqxona mavjud. O'zi uchun o'rin-ko'rpa olishi kerak."
"25362","16828","Orginal pasport yoki ID karta bilan qabul qilinadi."
"25363","16831","??? ?? ???? ???????? ????? ???? ???????. ??????? ????????????? ????? ??? ??????"
"25364","16832","Official registration required"
"25365","16832","Transport provided to work location"
"25366","16832","Meals provided 3 times a day by the employer"
"25367","16832","Shift schedule of 6/1, with day and night shifts."
"25368","16835","Jumis o'ylik haqi va bonuslar"
"25369","16835","Jumis vaqtini: 09:30-17:00, 17:00-22:00"
"25370","16836","No accommodation provided"
"25371","16836","Flexible working hours (9-10 hours)"
"25372","16837","Ish vaqti: 10:30 - 21:00 (qat'iy ) 6/1"
