"id","job_id","occupation"
"23769","18175","Koæchmas Mulk Agenti"
"23770","18176","Povar"
"23771","18177","Logistics Dispatcher"
"23772","18178","Sotuv Agenti"
"23773","18179","Tahsilat ishi"
"23774","18180","Chef"
"23775","18180","Cook"
"23776","18181","Customer Service Representative"
"23777","18182","Laborer"
"23778","18182","Construction Worker"
"23779","18183","Operator"
"23780","18184","Sotuv bo?yicha Menejer"
"23781","18184","Agent"
"23782","18186","Machine Operator"
"23783","18186","Packager"
"23784","18186","Loader"
"23785","18186","Technician"
"23786","18186","Furniture Sales Manager"
"23787","18186","Sales Manager"
"23788","18186","Master"
"23789","18187","Do'kon boshqaruvchi"
"23790","18187","Ma'mur"
"23791","18188","?? ????? ???????"
"23792","18191","Sales Manager"
"23793","18191","Call Center Agent"
"23794","18192","Upholsterer"
"23795","18192","Designer"
"23796","18192","Carpenter"
"23797","18192","Finisher"
"23798","18192","Joiner"
"23799","18193","Sales"
"23800","18193","Call Center"
"23801","18194","Fast Food Worker"
"23802","18196","SMM Manager"
"23803","18196","Mobile Graphic Designer"
"23804","18197","CALL CENTER operatori"
"23805","18198","Facade Renovation Worker"
"23806","18199","Ishchi"
"23807","18200","??????????? ??????"
"23808","18201","Kolbasa ishboshi"
"23809","18202","Order Processing Clerk"
"23810","18202","Customer Service Representative"
"23811","18203","Sales Representative"
"23812","18205","Atir sotuvchisi"
"23813","18206","Remote Worker"
"23814","18206","Online Worker"
"23815","18208","Cook"
"23816","18208","Chef"
"23817","18209","Santexnika ishchi"
"23818","18210","???????"
"23819","18212","Yordamchi"
"23820","18212","Tarbiyachi"
"23821","18212","Azbukachi"
"23822","18213","??????? ????? ???????? ????????"
"23823","18214","Chef"
"23824","18214","Server"
"23825","18215","Engalik"
"23826","18215","Bog'cha opalik"
"23827","18216","Logistics"
"23828","18216","Sales"
"23829","18216","Marketing"
"23830","18219","Sales"
"23831","18219","Customer Service"
"23832","18219","Education"
"23833","18220","Savdo vakili (AGENT)"
"23834","18221","Usta (Master)"
"23835","18222","Sales Consultant"
"23836","18222","Retail Salesperson"
"23837","18223","Operator"
"23838","18224","Clothing Manufacturing"
"23839","18225","Call Operator"
"23840","18227","Salesperson"
"23841","18228","Cashier"
"23842","18229","????????"
"23843","18230","Warehouse Worker"
"23844","18231","Konsultant"
"23845","18231","Semenar oÆtuvchi mutaxasis"
"23846","18232","Call Center Sales Operator"
"23847","18233","English Teacher"
"23848","18235","???????"
"23849","18235","????????"
"23850","18236","Vloyetkazuvchi"
"23851","18237","Sales Manager"
"23852","18238","Driver"
"23853","18239","Personal Driver"
"23854","18240","?????"
"23855","18240","????????"
"23856","18241","Stitcher"
"23857","18241","Cutter"
"23858","18241","Packer"
"23859","18242","Sotuvchi"
"23860","18243","Savdo menedjeri"
"23861","18244","Operator"
"23862","18244","Oddiy ishchi"
"23863","18244","Qadoqlovchi"
"23864","18246","Call Centre Sales Operator"
"23865","18247","????? ??????"
"23866","18249","Afitsiant"
"23867","18249","Posuda moyka ishchisi"
"23868","18250","??????????"
"23869","18250","??????-?????"
"23870","18251","????? ?????????"
"23871","18252","Sales Representative"
"23872","18252","Agent"
"23873","18253","Savdo Agent"
"23874","18255","Waiter/Waitress"
"23875","18256","Sales Associate"
"23876","18257","????????"
"23877","18258","Operator"
"23878","18259","????????"
"23879","18261","Pedagog"
"23880","18263","Chef"
"23881","18263","Cashier"
"23882","18263","Cook"
"23883","18263","Waiter/Waitress"
"23884","18263","Salad Maker"
"23885","18263","Vendor"
"23886","18263","Dishwasher"
"23887","18266","Operator"
"23888","18266","Qadoqlovchi"
"23889","18267","Sales"
"23890","18268","Logistics Instructor"
"23891","18269","Sales"
"23892","18269","Retail"
"23893","18270","Sotuvchi"
"23894","18270","Aperatr"
"23895","18271","Sotuv operator"
"23896","18273","Ofitsant"
"23897","18274","Sales Associate"
"23898","18275","Operator"
"23899","18276","Sotuv"
"23900","18276","Menejer"
"23901","18277","Sales Manager"
"23902","18277","Advertising Manager"
"23903","18278","Gilam yuvuvchi"
"23904","18279","Video montajyor"
"23905","18279","SMM mutaxassisi"
"23906","18279","Grafik dizayner"
"23907","18279","Targetolog"
"23908","18280","Xomashyo Ombor Mudiri"
"23909","18280","Mebel Ustasi"
"23910","18282","Software Engineer"
"23911","18282","Developer"
"23912","18283","Assistant"
"23913","18283","Bartender"
"23914","18283","Salesperson"
"23915","18283","Cleaner"
"23916","18284","Production Worker"
"23917","18285","Fasovshik"
"23918","18286","Furniture worker"
"23919","18287","Content Creator"
"23920","18287","Social Media Marketer"
"23921","18288","Menedjer"
"23922","18288","Operator"
"23923","18289","Sales Agent"
"23924","18290","Warehouse Worker"
"23925","18290","Picker/Packer"
"23926","18291","Administrator"
"23927","18293","Sotish"
"23928","18294","?????"
"23929","18295","Delivery"
"23930","18296","Taxi Driver"
"23931","18297","Sales Manager"
"23932","18297","Call Center Representative"
"23933","18298","Production Worker"
"23934","18299","Sales Manager"
"23935","18300","Production Worker"
"23936","18302","Sales"
"23937","18302","Management"
"23938","18302","Customer Service"
"23939","18303","Delivery Specialist"
"23940","18303","Driver"
"23941","18303","Warehouse Attendant"
"23942","18303","Product Handling Specialist"
"23943","18303","Product Packaging Specialist"
"23944","18304","Delivery Specialist"
"23945","18304","Warehouse Worker"
"23946","18304","Product Handling Specialist"
"23947","18305","General Worker"
"23948","18306","Sales"
"23949","18306","Customer Service"
"23950","18307","Social Media Manager"
"23951","18308","Avtoservis ishchisi"
"23952","18309","Sotuv Menejeri"
"23953","18309","Call Center Representative"
"23954","18310","Sotuv menejeri"
"23955","18312","Kundalik 100 200 min ta obunachilar"
"23956","18315","Factory Worker"
"23957","18316","Driver"
"23958","18317","???? ??????"
"23959","18318","Do'kon direktori"
"23960","18318","Do'kon ma'muru"
"23961","18319","Product Development"
"23962","18319","Quality Control"
"23963","18319","Innovation"
"23964","18320","Playstation va Karoke ishchi"
"23965","18321","???????-?????????"
"23966","18321","???????"
"23967","18322","Avtoservis ishchisi"
"23968","18323","Savdo agenti"
"23969","18324","Kuryer"
"23970","18325","?????? ???????"
"23971","18328","Advertising Manager"
"23972","18330","?????? ??????"
"23973","18330","??????????????"
"23974","18330","????????? ?????????"
"23975","18330","????????"
"23976","18332","Information Technology"
"23977","18332","Software Development"
"23978","18333","Courier"
"23979","18334","Dental Assistant"
"23980","18335","???????? ?????????????"
"23981","18336","?????? ?????"
"23982","18336","??????? ???????"
"23983","18336","?????????"
"23984","18338","Teacher"
"23985","18339","???????"
"23986","18340","Food sales"
"23987","18340","Food preparation"
"23988","18341","Sales"
"23989","18341","Customer Service"
"23990","18341","Telemarketing"
"23991","18342","Konditer"
"23992","18344","Sales"
"23993","18344","Marketing"
"23994","18345","????????????"
"23995","18346","Uborka xizmati"
"23996","18347","Ustanovkachi"
"23997","18348","Tukuvchi"
"23998","18350","Sotuv menejer"
"23999","18350","Call centr operator"
"24000","18351","??????? ????"
"24001","18352","Sotuv"
"24002","18352","Menejer"
"24003","18353","???????"
"24004","18354","Sales"
"24005","18354","Retail"
"24006","18355","Sewing Operator"
"24007","18355","Textile Operator"
"24008","18356","Sales Associate"
"24009","18357","Shofyor"
"24010","18357","Svarkachi"
"24011","18357","Sotuvchi Operator"
"24012","18358","Utilizatsiya xizmat"
"24013","18359","Welder"
"24014","18359","Ceramic Repair Specialist"
"24015","18359","Electrician"
"24016","18360","Vesait"
"24017","18360","Logistika"
"24018","18361","Factory Worker"
"24019","18362","Aka-ukalar va opa-singillar"
"24020","18363","Do'kon Ma'muri"
"24021","18363","Do'kon Direktori"
"24022","18364","Kuryer"
"24023","18365","????????"
"24024","18366","Kladovshchik"
"24025","18367","Client Service Specialist"
"24026","18368","Sales"
"24027","18369","Sotuvchi Operator"
"24028","18370","Welder"
"24029","18370","Locksmith"
"24030","18370","Mechanic"
"24031","18371","Call Center Operator"
"24032","18372","Operator"
"24033","18373","Sales Representative"
"24034","18374","Call Center Operator"
"24035","18375","????????"
"24036","18376","Haydovchi"
"24037","18380","?????? ?????"
"24038","18381","Makeup Artist"
"24039","18381","Stylist"
"24040","18381","Hairdresser"
"24041","18383","Furniture Worker"
"24042","18384","Administrator"
"24043","18385","Warehouse Worker"
"24044","18386","Call Center Operator"
"24045","18387","Customer Service"
"24046","18387","Sales"
"24047","18388","Sotuvchi-konsultant"
"24048","18389","Call Operator"
"24049","18390","??????????"
"24050","18391","???????? ??????"
"24051","18391","???? ??????"
"24052","18393","Sales Manager"
"24053","18396","Sales"
"24054","18396","Logistics"
"24055","18396","Warehouse Specialist"
"24056","18396","HR Specialist"
"24057","18397","Administrator"
"24058","18398","Konditer"
"24059","18398","Farrqosh-Tozalik hodimi"
"24060","18398","Oddiy Ishchi"
"24061","18398","Konditer yordamchisi"
"24062","18399","Call Center Operator"
"24063","18400","Popcorn Seller"
"24064","18401","Sales Representative"
"24065","18401","Customer Service Representative"
"24066","18402","Sotuvchi-konsultant"
"24067","18403","Kelidagi ishlar"
"24068","18404","Sales Manager"
"24069","18404","Sotuv menejeri"
"24070","18405","?????????"
"24071","18406","Sales Associate"
"24072","18407","Ishchi"
"24073","18408","Service Provider"
"24074","18408","Customer Service"
"24075","18409","Mebelni tikuvchi"
"24076","18409","Mebelni bichivchi"
"24077","18410","Sales"
"24078","18411","Operator"
"24079","18412","Operator"
"24080","18413","Designer"
"24081","18413","Upholsterer"
"24082","18413","Cabinet Maker"
"24083","18413","Edge Bander"
"24084","18413","Lacquerer"
"24085","18413","Leather Worker"
"24086","18414","Manufacturing"
"24087","18415","Koæchmas Mulk Mutaxassis"
"24088","18416","Sales"
"24089","18416","Retail"
"24090","18417","Savdo vaqtida vakil"
"24091","18418","Sales Assistant"
"24092","18419","Courier"
"24093","18420","Machine Operator"
"24094","18420","Mechanic"
"24095","18420","Factory Worker"
"24096","18420","Electrician specializing in equipment maintenance and automation"
"24097","18421","?????? ??????"
"24098","18422","Textile Worker"
"24099","18423","Sales Manager"
"24100","18424","Savdo menedjeri"
"24101","18425","Qadoqlovchi"
"24102","18425","Oddiy ishchi"
"24103","18425","Operator"
"24104","18426","Qadoqlovchi"
"24105","18426","Oddiy ishchi"
"24106","18428","Sales"
"24107","18428","Telecommunications"
"24108","18429","Sotuvchi"
"24109","18429","Restoran xizmatkor"
"24110","18430","Pechenne Sehiga Ishchi"
"24111","18432","Parrandachilik fermasi ishchisi"
"24112","18433","Call Center Operator"
"24113","18434","?????? ??????"
"24114","18437","Call Operator"
"24115","18438","Service Industry"
"24116","18439","Sales Representative"
"24117","18440","Salesman"
"24118","18440","Guard"
"24119","18440","Plumber"
"24120","18440","Receptionist"
"24121","18440","Laundry Attendant"
"24122","18440","Electrician"
"24123","18441","Sales"
"24124","18441","Consultant"
"24125","18441","Telemarketing"
"24126","18442","UBORKACHI (tozalik xodimi)"
"24127","18443","?????"
"24128","18444","Operator"
"24129","18445","???????"
"24130","18446","???????"
"24131","18448","Cleaner"
"24132","18448","Cook"
"24133","18449","???????"
"24134","18451","Sales Manager"
"24135","18451","Operator"
"24136","18452","Operator"
"24137","18453","Call Center Operator"
"24138","18455","Manufacturing Technician"
"24139","18455","Production Worker"
"24140","18456","Do'kon ma'muriyat"
"24141","18456","Do'kon boshqaruv"
"24142","18457","Operator"
"24143","18457","Technician"
"24144","18457","Packer"
"24145","18457","Sales Manager"
"24146","18457","Loader"
"24147","18457","Furniture Sales Manager"
"24148","18457","Master"
"24149","18458","Sotuvchi"
"24150","18460","Sales Manager"
"24151","18460","Customer Service Representative"
"24152","18461","Management"
"24153","18461","Sales"
"24154","18462","Specialist"
"24155","18462","Operator"
"24156","18463","Grafik dizayner"
"24157","18463","Yordamchi ishchi"
"24158","18464","Sotuvchilik"
"24159","18465","Trikotajchi"
"24160","18466","Usta"
"24161","18466","Shogirt"
"24162","18467","Flutter Developer"
"24163","18469","Production Worker"
"24164","18470","Store Associate"
"24165","18471","Ustavshchik"
"24166","18472","Sales Manager"
"24167","18473","??????? ????????"
"24168","18474","Waiter"
"24169","18474","Hostess"
"24170","18474","Administrative Staff"
"24171","18475","??????????? ???????????"
"24172","18476","Nazoratchi"
"24173","18477","Teacher"
"24174","18478","Savdo vakili (AGENT)"
"24175","18479","Savdo Vakili"
"24176","18479","Agentlik"
"24177","18480","Warehouse Worker"
"24178","18481","Call Center"
"24179","18483","????? ????? ???????????? ????? ?????????"
"24180","18484","Production Worker"
"24181","18485","Tovar qabul qiluvchi"
"24182","18485","Qo'riqlash bo'limi xodimi"
"24183","18485","Sotuvchi"
"24184","18488","General Worker"
"24185","18489","???????? - ???????????"
"24186","18491","Barmen"
"24187","18493","?????????"
"24188","18493","???????"
"24189","18494","Export Sales"
"24190","18495","Sales Representative"
"24191","18497","Factory Worker"
"24192","18499","Java Developer"
"24193","18500","Quruvchi"
"24194","18502","Accounting"
"24195","18502","Financial Management"
"24196","18503","Sotuvchi-buyurtma tayyorlovchi"
"24197","18504","Massajchi"
"24198","18505","Mechanic"
"24199","18505","Master"
"24200","18505","Production Worker"
"24201","18506","Cashier"
"24202","18506","Manager"
"24203","18507","Adminligayam"
"24204","18507","Kanditer"
"24205","18508","Sales Operator"
"24206","18509","Menejer"
"24207","18509","Agent"
"24208","18511","Upakovkachi"
"24209","18512","Oziq ovqat ishlab chiqarish"
"24210","18513","Sotuv Operatori"
"24211","18514","????????????"
"24212","18515","Massajchi"
"24213","18520","Oshpaz"
"24214","18521","Waiter/Waitress"
"24215","18521","Cook"
"24216","18523","Education/Teaching"
"24217","18525","Online Advertising Specialist"
"24218","18526","???????"
"24219","18526","Sotuv bo`limi"
"24220","18527","Parkofka Urush Ustasi"
"24221","18528","Kafe Worker"
"24222","18528","Server"
"24223","18528","Barista"
"24224","18529","Taxi Driver"
"24225","18530","Sales Manager"
"24226","18531","Frontend Developer"
"24227","18532","Tikuvchi"
"24228","18532","Pridelkachi"
"24229","18532","Vishivkachi"
"24230","18532","Bichuvchi"
"24231","18533","Svarshik"
"24232","18533","Ceramics Repair Master"
"24233","18533","Electrician"
"24234","18534","Mobileographer"
"24235","18534","Social Media Manager"
"24236","18535","Sales"
"24237","18535","Customer Service"
"24238","18537","Online Work"
"24239","18538","Sotuvchi"
"24240","18538","Model"
"24241","18539","Salesperson"
"24242","18540","Packer"
"24243","18540","Warehouse Worker"
"24244","18541","Ta'minotchi"
"24245","18542","Dostavshik"
"24246","18543","Ofis menejer"
"24247","18545","Kuryer"
"24248","18546","Sotuvchi"
"24249","18547","Operator"
"24250","18548","Driver"
"24251","18549","?????? ??????"
"24252","18550","?????-???????? (???????) ???????????"
"24253","18551","Management"
"24254","18551","Sales"
"24255","18552","Kitchen Staff"
"24256","18552","Cook"
"24257","18552","Food Prep Worker"
"24258","18553","Project Manager"
"24259","18554","??????"
"24260","18555","Call Center Operator"
"24261","18556","Sotuv Menejeri"
"24262","18557","????????????"
"24263","18558","Mebel shogirdi"
"24264","18558","Mebel ishlab chiqarish ustasi"
"24265","18559","Sotuv Operatori"
"24266","18561","????????"
"24267","18561","??????"
"24268","18561","???????????"
"24269","18562","Haydovchi"
"24270","18563","General Worker"
"24271","18564","Merchandise seller"
"24272","18564","Cook"
"24273","18564","Cashier"
"24274","18564","Salad maker"
"24275","18564","Waiter/Waitress"
"24276","18564","Dishwasher"
"24277","18564","Cashier operator"
"24278","18565","Production Worker"
"24279","18566","????????????"
"24280","18567","Infectious Disease Specialist"
"24281","18567","Parasitologist"
"24282","18567","Pediatrician"
"24283","18567","Dermatologist"
"24284","18567","Gastroenterologist"
"24285","18568","Motion Designer"
"24286","18572","Sales Associate"
"24287","18574","Operator"
"24288","18575","Sales Executive"
"24289","18576","Sotuvchi mutaxassis"
"24290","18577","???????? ?????????????"
"24291","18577","?????????"
"24292","18578","Sotuv menejeri"
"24293","18579","Mebel Usta"
"24294","18580","????????"
"24295","18580","????"
"24296","18581","Offline Hodim"
"24297","18582","Sales Manager"
"24298","18583","Social Media Marketing (SMM)"
"24299","18584","Various"
"24300","18585","Nonvoyxonaga haydovchi"
"24301","18586","Sales Assistant"
"24302","18587","Hospitality"
"24303","18588","Advertising Manager"
"24304","18590","Ta'minotchi"
"24305","18591","Construction Worker"
"24306","18591","Builder"
"24307","18592","Instruktor"
"24308","18592","Ofitsiant"
"24309","18593","Operator"
"24310","18596","Taxi Driver"
"24311","18597","????????"
"24312","18597","??????????"
"24313","18597","??????-?????"
"24314","18598","Tikuvchi"
"24315","18599","Sales Manager"
"24316","18600","Sotuv Menejer"
"24317","18601","Sales"
"24318","18601","Customer Service"
"24319","18602","Operator"
"24320","18603","Online Marketing Specialist"
"24321","18604","Plumber"
"24322","18605","Sales"
"24323","18605","Customer Service"
"24324","18606","Operator"
"24325","18607","Do'kon Administratori"
"24326","18608","Sotuv menejeri"
"24327","18609","Frontend Developer"
"24328","18611","Sklad xodimi"
"24329","18611","Maxsulot yeg'ish bo'yicha mutaxasis"
"24330","18611","Maxsulot jamlash bo'yicha mutaxasis"
"24331","18611","Katta moshina haydovchisi"
"24332","18612","Sales Manager"
"24333","18612","Retail Sales Representative"
"24334","18613","Sotuv Menejeri"
"24335","18614","Yetkazib berish mutaxasis"
"24336","18614","Haydovchi"
"24337","18614","Sklad xodimi"
"24338","18614","Maxsulot yeg'ish mutaxasis"
"24339","18614","Maxsulot jamlash mutaxasis"
"24340","18617","Software Engineer"
"24341","18618","Call Operator"
"24342","18619","Sotuvchi maslahatchi"
"24343","18620","?????????"
"24344","18621","Call Center Operator"
"24345","18623","Warehouse Packer"
"24346","18623","Material Handler"
"24347","18623","Warehouse Worker"
"24348","18624","Savdogar"
"24349","18625","Sales Manager"
"24350","18625","Customer Relations"
"24351","18626","Driver"
"24352","18627","Sekretar"
"24353","18627","Ish kotibalik"
"24354","18629","Retail"
"24355","18629","Sales"
"24356","18630","Production Worker"
"24357","18631","Ofisant"
"24358","18632","Moykachi"
"24359","18633","Sotuv va reklama menedjeri"
"24360","18634","Farrosh"
"24361","18635","General Laborer"
"24362","18636","Sotuvchi"
"24363","18638","Social Media Manager"
"24364","18638","Social Media Operator"
"24365","18639","Avtoservis ustasi"
"24366","18640","Material Cutter"
"24367","18641","Kuryer"
"24368","18642","Assistant"
"24369","18644","Courier"
"24370","18645","Content Creator"
"24371","18645","Video Editor"
"24372","18645","Social Media Specialist"
"24373","18646","Video Content Creator"
"24374","18646","Social Media Specialist"
"24375","18647","???????"
"24376","18647","?????"
"24377","18649","Various"
"24378","18651","Warehouse Worker"
"24379","18651","Loader"
"24380","18652","Courier"
"24381","18653","??????? ???????? ??????"
"24382","18654","Sales"
"24383","18656","Superviser"
"24384","18656","Sales Agents"
"24385","18656","Delivery Personnel"
"24386","18658","Factory Worker"
"24387","18659","Operator"
"24388","18660","Massage Therapist"
"24389","18661","??????????????"
"24390","18662","Sales Associate"
"24391","18664","???????"
"24392","18664","???????"
"24393","18664","???????"
"24394","18665","Call Center Operator"
"24395","18666","???????"
"24396","18666","???????"
"24397","18666","???????"
"24398","18667","Marketing"
"24399","18667","Sales"
"24400","18670","Cashier"
"24401","18670","Manager"
"24402","18671","Customer Service"
"24403","18671","Sales"
"24404","18671","Management"
"24405","18672","Operator"
"24406","18674","Massajchi"
"24407","18675","????? ?????? ???????"
"24408","18675","??????? ?????? ??????"
"24409","18676","Sotuv manageri"
"24410","18677","???????"
"24411","18678","Operator"
"24412","18679","???????? ????????"
"24413","18680","Driver"
"24414","18681","Operator"
"24415","18682","Velo courier"
"24416","18683","Courier"
"24417","18685","Sotuv Bo`limi"
"24418","18685","???????"
"24419","18686","Konditerskiy"
"24420","18690","Advertising"
"24421","18690","Sales"
"24422","18692","Wholesale and Retail Trade Worker"
"24423","18693","Skladchi"
"24424","18693","Sotuvchi"
"24425","18694","Factory Worker"
"24426","18695","Childcare"
"24427","18696","Sotuvchi Operator"
"24428","18697","Operator"
"24429","18699","Customer Service"
"24430","18699","Sales"
"24431","18700","Sotuv Menjeri"
"24432","18701","Real Estate Agent"
"24433","18701","Consultant"
"24434","18702","????? ?????????"
"24435","18703","Writer"
"24436","18703","Seamstress"
"24437","18703","Embroiderer"
"24438","18703","Tailor"
"24439","18704","??????"
"24440","18704","??????????"
"24441","18705","Restoran Ishchisi"
"24442","18706","Oziq ovqat kasibi"
"24443","18707","Tikuvchi"
"24444","18708","Carpenter"
"24445","18708","Builder"
"24446","18709","Sales Associate"
"24447","18710","Sales Assistant"
"24448","18711","Sales Representative"
"24449","18713","Cleaner"
"24450","18713","Waitress"
"24451","18713","Waiter"
"24452","18714","?????-???????? (???????) ???????????"
"24453","18716","????????"
"24454","18717","Sales Representative"
"24455","18718","Chef"
"24456","18718","Cook"
"24457","18719","Supervisor"
"24458","18720","Textile Worker"
"24459","18721","Sales Agent"
"24460","18721","Accounting Assistant"
"24461","18722","Oshxona tozalovchisi"
"24462","18722","Skladga ishchi"
"24463","18722","Dokonga sotuvchi"
"24464","18722","Montajchi qizlar"
"24465","18722","Yuk tashuvchi"
"24466","18723","Call Operator"
"24467","18724","Sotuv Menjeri"
"24468","18725","Tutor"
"24469","18727","??????"
"24470","18728","???????"
"24471","18729","Call Centre Operator"
"24472","18729","Sales Manager"
"24473","18730","Mebelchilar"
"24474","18731","Call Operator"
"24475","18731","Sales Consultant"
"24476","18734","Food Production"
"24477","18735","Tozalik Xodimi"
"24478","18735","UBORKACHI"
"24479","18736","Director"
"24480","18736","Administrator"
"24481","18737","Massaj terapevti"
"24482","18737","Kosmetolog"
"24483","18738","Manufacturing Worker"
"24484","18739","Bichuvchi"
"24485","18739","Tikuvchi"
"24486","18740","Call Center Operator"
"24487","18742","Operator"
"24488","18743","???????"
"24489","18743","?????"
"24490","18745","Sales Assistant"
"24491","18745","Retail"
"24492","18746","Kuryer"
"24493","18747","Sotuv Menejeri"
"24494","18748","Production Worker"
"24495","18749","Idish ustasi"
"24496","18749","Afitsant"
"24497","18750","Seamstress"
"24498","18750","Tailor"
"24499","18750","Textile Worker"
"24500","18751","Cashier"
"24501","18751","Salesperson"
"24502","18751","Laborer"
"24503","18752","????? ??????? ???? ??????"
"24504","18753","Gilam yuvish fabrikasi ishchi"
"24505","18754","Promoter"
"24506","18755","Call Operator"
"24507","18757","?????????"
"24508","18759","Pitsachi"
"24509","18759","Fast foodchi"
"24510","18760","????? ??????"
"24511","18761","Warehouse Worker"
"24512","18762","Yuvish"
"24513","18762","Oshpaz"
"24514","18763","Sales Manager"
"24515","18763","Call Center Representative"
"24516","18764","Advertisement Sales Manager"
"24517","18766","??????? ?????"
"24518","18766","?????????"
"24519","18767","Oshpaz"
"24520","18768","Mebel ishlab chiqarish"
"24521","18769","Tarbiyachi yordamchisi"
"24522","18769","Tarbiyachi"
"24523","18769","????????"
"24524","18770","Waiter/Waitress"
"24525","18770","Cook"
"24526","18772","Logistics Dispatcher"
"24527","18773","Driver"
"24528","18774","Technician"
"24529","18774","Machine Operator"
"24530","18775","Bog'cha Opa"
"24531","18776","Fast food oshpaz"
"24532","18776","Salatchi"
"24533","18776","Ofitsiant"
"24534","18777","Afitsant"
"24535","18777","Afitsanka"
"24536","18777","Bosh oshpaz"
"24537","18777","Moykachi"
"24538","18777","Professional salatchi"
"24539","18777","Tozalik ishlar xodimi"
"24540","18779","Packer"
"24541","18779","Technician"
"24542","18779","Operator"
"24543","18779","Sales Manager"
"24544","18779","Furniture Sales Manager"
"24545","18779","Master"
"24546","18781","Delivery Driver"
"24547","18782","Mosaic Artist"
"24548","18784","Sales Manager"
"24549","18784","Call Center Agent"
"24550","18785","Oshpaz, Ofitsiant"
"24551","18786","Non yasash"
"24552","18787","Not specified"
"24553","18788","Kuryer"
"24554","18789","Restaurant Specialist"
"24555","18789","Chef"
"24556","18790","Educator"
"24557","18790","Teacher"
"24558","18791","Online Worker"
"24559","18794","????????"
"24560","18794","??????"
"24561","18794","????????"
"24562","18794","????????"
"24563","18795","Dostavka"
"24564","18796","Sotuv menejer"
"24565","18797","Carpenter"
"24566","18797","Designer"
"24567","18797","Upholsterer"
"24568","18797","Assembler"
"24569","18797","Lacquerer"
"24570","18798","Pechenne Sehiga ishchi"
"24571","18799","Sotuv Operatori"
"24572","18799","Call Center Ishi"
"24573","18800","Sotuv Menejeri"
"24574","18801","SMM Operator"
"24575","18802","?????????"
"24576","18802","?????"
"24577","18803","Grafik dizayner"
"24578","18805","Press Operator"
"24579","18806","Sales Operator"
"24580","18807","Sotuvchilik"
"24581","18807","Omborxona yordamchisi"
"24582","18808","Kuryer"
"24583","18809","Pharmacist"
"24584","18810","Chef"
"24585","18810","Cook"
"24586","18811","Sales Assistant"
"24587","18812","Operator"
"24588","18813","Call Center Operator"
"24589","18816","????????"
"24590","18816","????????"
"24591","18818","Pirojniy pishiruvchi"
"24592","18819","Courier"
"24593","18820","Assistant Manager"
"24594","18820","Administrator"
"24595","18820","Receptionist"
"24596","18822","Construction Laborer"
"24597","18824","Administrator"
"24598","18826","Kuryer"
"24599","18827","???????? ?? ????????"
"24600","18828","Lavash xamiri ishchisi"
"24601","18829","Hostess"
"24602","18830","Sotuv menejeri"
"24603","18831","????? ?????????"
"24604","18832","Call Center Operator"
"24605","18833","??????? ????????"
"24606","18834","Savdo Agenti"
"24607","18836","Dorixona Ishchi"
"24608","18837","Mebel ustasi"
"24609","18838","??????"
"24610","18839","Savdo agenti"
"24611","18840","????? ?????????"
"24612","18841","Assistant"
"24613","18842","Sotuv menejeri"
"24614","18844","Operator"
"24615","18846","Office Manager"
"24616","18847","????? ????????"
"24617","18847","?????? ???????????"
"24618","18847","???????"
"24619","18848","Production Worker"
"24620","18849","Painting"
"24621","18849","Welding"
"24622","18849","Supervision"
"24623","18849","Construction"
"24624","18850","????????"
"24625","18850","????????"
"24626","18852","Bugalter"
"24627","18852","Accountant"
"24628","18853","Sotuv Menedjeri"
"24629","18854","Ishchi"
"24630","18855","BPM ??????????"
"24631","18856","????? - Cook"
"24632","18857","????? ??????????"
"24633","18858","SMM Manager"
"24634","18858","Mobilograf"
"24635","18859","3D Graphic Designer"
"24636","18859","Video Editor"
"24637","18859","SMM Specialist"
"24638","18859","Graphic Designer"
"24639","18859","Targetologist"
"24640","18860","Operator"
"24641","18861","Do'kon boshqaruvchi"
"24642","18861","Do'kon boshqaruvchi - adminstratori"
"24643","18862","Sales Manager"
"24644","18862","Call Center Operator"
"24645","18864","Administrator"
"24646","18865","??????"
"24647","18866","Call Center Agent"
"24648","18868","Dazmolchi"
"24649","18870","?????? (reception)"
"24650","18871","????? ?????????"
"24651","18872","IT Ustozligi"
"24652","18872","Stazirovka"
"24653","18873","Sales Assistant"
"24654","18874","?????????"
"24655","18875","Sales/Client Services"
"24656","18876","Administrator"
"24657","18877","UI/UX Designer"
"24658","18878","Sales Representative"
"24659","18879","Granit kon foydali kazilmalar"
"24660","18881","Waiter/Waitress"
"24661","18881","Cook"
"24662","18881","Cashier"
"24663","18881","Dishwasher"
"24664","18881","Chef"
"24665","18882","?????? ??????? ? ??????? ????????????"
"24666","18883","Retail"
"24667","18883","Administrative"
"24668","18884","Door and window installer"
"24669","18884","Construction worker"
"24670","18885","Kiyim sotuvchisi"
"24671","18886","Cleaner"
"24672","18886","Sales Manager"
"24673","18887","Video Editor"
"24674","18888","Operator"
"24675","18889","Tikuvchi"
"24676","18889","Qadoqlovchi"
"24677","18889","Dazmolchi"
"24678","18890","Frontend Developer"
"24679","18891","Smm menejer (Qiz)"
"24680","18892","Sales"
"24681","18893","Operator"
"24682","18894","Mebel usta"
"24683","18895","Ishchilar"
"24684","18896","Sotuv menedjeri col-center"
"24685","18898","Sales Manager"
"24686","18898","Customer Service Representative"
"24687","18899","Online Content Creator"
"24688","18899","Social Media Influencer"
"24689","18900","Supply Chain Specialist"
"24690","18901","Sales Associate"
"24691","18902","Operator"
