"id","is_job_vacancy","message_id","job_name","company_name","job_type","job_salary","job_descriptions","input_language","job_date","is_active","is_verified","created_at","updated_at"
"19648","1","18264","Press Operator","Not specified","Full-Time","2,000,000 - 6,000,000 UZS (Tikuvchilar) / 3,000,000 - 4,500,000 UZS (Dazmolchilar)","Halatga pressga tosh yopish","uz","2024-11-15 11:57:10","1","0","2024-11-15 11:57:10","2024-11-15 11:57:10"
"19649","1","18265","Courier","Yandex eats hamkori","Full-Time","Piyoda: 150,000 so'm, velo: 250,000 so'm, avto: 400,000 so'm","Delivery courier for Yandex eats","uz","2024-11-15 11:57:39","1","0","2024-11-15 11:57:39","2024-11-15 11:57:39"
"19650","1","18266","????? ????????","?????? ????","Full-Time","70000 ?????","????? ????????. ????? ?????????.","ru","2024-11-15 11:57:39","1","0","2024-11-15 11:57:39","2024-11-15 11:57:39"
"19651","1","18271","Pishiriq sehi","Not specified","Full-Time","3.000.000 - 6.000.000 UZS","Restaurant job with 3-4 years of experience required.","uz","2024-11-15 11:59:13","1","0","2024-11-15 11:59:13","2024-11-15 11:59:13"
"19652","1","18268","Various Positions","UZBEK va TURK qurulush firmamiz","Full-Time","5.000.000-8.000.000","Various positions available in the electrical, plumbing, painting, and construction fields.","uz","2024-11-15 11:59:13","1","0","2024-11-15 11:59:13","2024-11-15 11:59:13"
"19653","1","18269","Textile Production Workers (Female Clothing)","Dowool textile","Full-Time","Salary provided, additional bonuses and benefits given every 15 days","Various positions available for textile production workers specializing in female clothing.","uz","2024-11-15 11:59:14","1","0","2024-11-15 11:59:14","2024-11-15 11:59:14"
"19654","1","18270","????? ??????","Xamida Foods","Full-Time","2000000+ ???????? % 5+ ???????? + (??? ?????)","????? ?????? ?????????? ??","uz","2024-11-15 11:59:15","1","0","2024-11-15 11:59:15","2024-11-15 11:59:15"
"19655","1","18267","Malakali tikuvchilar va lavozimlar","Tikuv sexiga ayol va qizlar","Full-Time","3.000.000 dan 6.000.000 gacha","Malakali tikuvchilar uchun ish imkoniyati","uz","2024-11-15 11:59:15","1","0","2024-11-15 11:59:15","2024-11-15 11:59:15"
"19656","1","18272","Telecommunications Specialist","FreeLink","Part-Time","Negotiable","Providing telecommunications services.","uz","2024-11-15 12:00:43","1","0","2024-11-15 12:00:43","2024-11-15 12:00:43"
"19657","1","18273","Yangi xodimlar uchun ish","Belgilanmagan","Full-Time","3.000.000 - 5.000.000 soæm","Ishning asosiy tariflari","uz","2024-11-15 12:01:14","1","0","2024-11-15 12:01:14","2024-11-15 12:01:14"
"19658","1","18276","Middle QA Engineer","Ptolemay","Full-Time","1500 - 2000$ net","Middle QA Engineer position in a fintech company","ru","2024-11-15 12:02:07","1","0","2024-11-15 12:02:07","2024-11-15 12:02:07"
"19659","1","18274","Kassir Lavozim","oziq ovqat do'koni","Full-Time","Suxbat asosida","Kassir lavozimi uchun ishchi talablari","uz","2024-11-15 12:02:09","1","0","2024-11-15 12:02:09","2024-11-15 12:02:09"
"19660","1","18279","Sales Associate","ELDE ELECTRONIC","Full-Time","2.000.000 ???+ ?????","Providing services to customers at the sales center within the sales department.","uz","2024-11-15 12:22:24","1","0","2024-11-15 12:22:24","2024-11-15 12:22:24"
"19661","1","18283","SOTUV AGENTI","Asian National Distribution","Full-Time","4.000.000-12.000.000 +KPI 3-6% (savdodan)","HORECA va B2B yoÆnalishi boÆyicha Savdo agenti","uz","2024-11-15 12:23:28","1","0","2024-11-15 12:23:28","2024-11-15 12:23:28"
"19662","1","18281","?????????","Not specified","Full-Time","?? 5 000 000 ?? 8 000 000 ???","?????? ?????????? ? ????????, ????????????? ????????, ??????? ?????????, ??????????? ???????????????.","ru","2024-11-15 12:23:29","1","0","2024-11-15 12:23:29","2024-11-15 12:23:29"
"19663","1","18282","Operator","166 EXPRESS","Full-Time","3.000.000 + ?????. ?????? ????? ?????? 5.000.000","???????? ?????????","uz","2024-11-15 12:23:29","1","0","2024-11-15 12:23:29","2024-11-15 12:23:29"
"19664","1","18287","????????? ??????? ???? ???????? ???? ??????","????? ???????","Full-Time","400.000gacha","????? ?????? ???? ????????? ??????? ???? ???????? ???? ?????? ????? ??????? ????? ? ?????????? ?????? ?? 400 000","uz","2024-11-15 12:27:35","1","0","2024-11-15 12:27:35","2024-11-15 12:27:35"
"19665","1","18285","Manager for Sales Department","?????????? ?? Company","Full-Time","2,000,000 UZS - 15,000,000 UZS","Working with warm and cold clients, processing inquiries, providing information about products and company, directing clients to the office, sales.","uz","2024-11-15 12:27:36","1","0","2024-11-15 12:27:36","2024-11-15 12:27:36"
"19666","1","18286","?????? ????? ???????","????????????? ?????","Full-Time","60.000 - 90.000 ????","?? ??????? ????? ???? ???? ?????? ?????? ??????. ????? ?????? ??????. ??? ????????, ??? ??????.","uz","2024-11-15 12:27:36","1","0","2024-11-15 12:27:36","2024-11-15 12:27:36"
"19667","1","18290","Malakali Mebelchi Usta","Not specified","Full-Time","Abyomga kvadratga xisoblanadi.","Kesib-kromka qilingan tayyor detallarni teshib ustanovka qilish. Oshxona, yotoqxona shkaflar.","uz","2024-11-15 12:31:46","1","0","2024-11-15 12:31:46","2024-11-15 12:31:46"
"19668","1","18289","Minivan Driver","Not specified","Full-Time","9,500,000 UZS","Minivan driver needed for transportation services.","uz","2024-11-15 12:31:47","1","0","2024-11-15 12:31:47","2024-11-15 12:31:47"
"19669","1","18291","Sotuv agenti","Kanstovar distribyutorlik kompaniyasi","Full-Time","4.000.000 - 12.000.000 soÆm","Sotuv agenti bo'lishi kerak va kompaniyamizda ishlay olasiz.","uz","2024-11-15 12:31:48","1","0","2024-11-15 12:31:48","2024-11-15 12:31:48"
"19670","1","18288","FURNITURA DOÆKONIMIZ SOTUV BOÆLIMI YIGITLAR UCHUN ISH","FURNITURA DOÆKONI","Full-Time","4.000.000 so'm + oÆsib boruvchi maosh","Yigitlar uchun ishga taklif. Oylik maosh va masÆuliyatli ish sharoitlari.","uz","2024-11-15 12:31:48","1","0","2024-11-15 12:31:48","2024-11-15 12:31:48"
"19671","1","18292","Mebel ishlab chiqarish ustasi va shogirdlik","Undisclosed","Full-Time","2 mln sumdan 7 mln sumgacha (ustalar uchun)\n1,5 mlndan 3 mlngacha (shogirdlar uchun)","Ishlab chiqarishga mo'ljallangan mebel ustalari va shogirdlarni ishga qabul qilish","uz","2024-11-15 12:35:50","1","0","2024-11-15 12:35:50","2024-11-15 12:35:50"
"19672","1","18293","???????????? ?? ????????","?????? ????????","Full-Time","2.500.000 ???","??? 18 ????? 21 ??????, ?? ????? 08:00 ??? 17:00 ????, ????????? ???? ?????? ??? ???? ????? ??? ????","uz","2024-11-15 12:52:24","1","0","2024-11-15 12:52:24","2024-11-15 12:52:24"
"19673","1","18294","????","??????? ????","Full-Time","???? ???????? ????????","???? ???????? ?????? ????? ?????????","uz","2024-11-15 12:52:55","1","0","2024-11-15 12:52:55","2024-11-15 12:52:55"
"19674","1","18295","Ombor xodimi","PowerGym","Full-Time","3.000.000 - 4.000.000","Ombor xizmatlarini taqdim etish","uz","2024-11-15 12:54:29","1","0","2024-11-15 12:54:29","2024-11-15 12:54:29"
"19675","1","18296","Dokonda savdogar","Not specified","Part-Time","kelshamz","Working in a store","uz","2024-11-15 12:57:36","1","0","2024-11-15 12:57:36","2024-11-15 12:57:36"
"19676","1","18298","Do'kon Ma'murlari va Direktorlari","Olmamarket","Full-Time","4.000.000 so'm - 5.500.000 so'm","Do'kon ma'murlari va direktorlari bilan ishlash, do'konning rivojlanishiga qo'llab-quvvatlash.","uz","2024-11-15 12:58:40","1","0","2024-11-15 12:58:40","2024-11-15 12:58:40"
"19677","1","18297","Professional Hostess/Waitress/Cashier","Not specified","Full-Time","4.5 million to 6 million monthly","Professional hostess/waitress/cashier position with daily accounting for hostesses.","uz","2024-11-15 12:58:40","1","0","2024-11-15 12:58:40","2024-11-15 12:58:40"
"19678","1","18299","Ishchi","Plastmast mahsulotlari ishlab chiqarish sehiga","Full-Time","Oylik suhbat asosida kelishiladi","Plastmast mahsulotlari ishlab chiqarishda ishchi lavozimi","uz","2024-11-15 13:00:44","1","0","2024-11-15 13:00:44","2024-11-15 13:00:44"
"19679","1","18301","Sales Manager","HADYA NUR","Full-Time","6,000,000 - 8,000,000 UZS + commission (6% - 16%)","Selling product information to warm customers.","uz","2024-11-15 13:01:46","1","0","2024-11-15 13:01:46","2024-11-15 13:01:46"
"19680","1","18300","Konditer","Kompaniya","Full-Time","Suxbat asosida","Qandolat mahsulotlari ishlab chiqarish","uz","2024-11-15 13:01:48","1","0","2024-11-15 13:01:48","2024-11-15 13:01:48"
"19681","1","18302","Video Montajyor","Restaurantlar uchun","Offline","800$","Videolarni montajlash","uz","2024-11-15 13:02:16","1","0","2024-11-15 13:02:16","2024-11-15 13:02:16"
"19682","1","18303","Call Operator (Ayol-Qizlar)","Ko'z Nuri klinikasi","Full-Time","2,500,000 so'm (Fix) + KPI","Call operator position for females aged 18-27 who are proficient in Uzbek, Tajik, Russian, and CRM.","uz","2024-11-15 13:02:19","1","0","2024-11-15 13:02:19","2024-11-15 13:02:19"
"19683","1","18305","????? ?????? (?????)","Begimxon MCHJ","Full-Time","????? ????????? ????","????? ?????? (?????) ?????????? ??? ?? ???????? ????? ??????? ????? ???? ????? ???????","uz","2024-11-15 13:15:41","1","0","2024-11-15 13:15:41","2024-11-15 13:15:41"
"19684","1","18307","Xona yegishitirish xodimi (farrosh)","Xususiy mehmonxona","Full-Time","2.500.000 UZS","Ish kiyimi beriladi. Yaxshi muomilali xodimlar kerar.","uz","2024-11-15 13:20:31","1","0","2024-11-15 13:20:31","2024-11-15 13:20:31"
"19685","1","18306","Xona yegishtirish xodimi (farrosh)","Xususiy mehmonhona","Full-Time","2.500.000 UZS","Xona yegishtirish xodimi sifatida ish boshlanadi. Yaxshi muomilali xodimlar kerak.","uz","2024-11-15 13:20:33","1","0","2024-11-15 13:20:33","2024-11-15 13:20:33"
"19686","1","18308","????????? ??????","?????????","Full-Time","300.000 ??? ???????","???? ?????? ??????????? ????????? ????? ??????","uz","2024-11-15 13:23:09","1","0","2024-11-15 13:23:09","2024-11-15 13:23:09"
"19687","1","18309","Sales Associate","Plus Mobile ??????? ?? ???????????? ??????","Full-Time","Salary not specified","Sales associates needed for mobile phone and accessories store.","uz","2024-11-15 13:25:52","1","0","2024-11-15 13:25:52","2024-11-15 13:25:52"
"19688","1","18311","Shifokor","Xususiy klinika","Full-Time","3 mln - 10 mln","Davolash jismoniy tarbiyasi, sport shifokori, revmatolog, nevrolog","uz","2024-11-15 13:37:57","1","0","2024-11-15 13:37:57","2024-11-15 13:37:57"
"19689","1","18312","Sotuv menejerligi (call-center)","Uyingizdek","Full-Time","4.000.000 dan 10.000.000 gacha","Sotuv menejerligi pozitsiyasi uchun ish","uz","2024-11-15 13:37:58","1","0","2024-11-15 13:37:58","2024-11-15 13:37:58"
"19690","1","18313","Bitonshik va kamenshiklar (gÆisht teruvchilar)","Rossiya - Tyumen","Full-Time","80.000? - 120.000?","Bitonshik va kamenshiklar (gÆisht teruvchilar)ni Rossiya davlatidagi qulay sharoitdagi ishlarga taklif etamiz","uz","2024-11-15 13:55:35","1","0","2024-11-15 13:55:35","2024-11-15 13:55:35"
"19691","1","18314","Playground Installation and Maintenance Staff","Abed Ishxona","Full-Time","Negotiable","Various positions available for playground installation and maintenance staff.","uz","2024-11-15 13:57:41","1","0","2024-11-15 13:57:41","2024-11-15 13:57:41"
"19692","1","18315","Backend Developer","SectorSoft","Full-Time","3 mln - 6 mln","Backend developer position at SectorSoft","uz","2024-11-15 13:58:12","1","0","2024-11-15 13:58:12","2024-11-15 13:58:12"
"19693","1","18316","Savdo agentlari (Sales Agents)","Not provided","Full-Time","$300-$1500 per month","Sales agents needed for various services including detailing, laminating, and bron kuzov. Fluent English speaking agents required for trade department. Service center for car detailing, laminating, and bron kuzov open.","uz","2024-11-15 13:58:41","1","0","2024-11-15 13:58:41","2024-11-15 13:58:41"
"19694","1","18317","Various Positions at OOO MAVERAPLASTICS","OOO MAVERAPLASTICS","Full-Time","3.500.000 - 7.000.000 UZS","Various positions available at OOO MAVERAPLASTICS","uz","2024-11-15 13:58:43","1","0","2024-11-15 13:58:43","2024-11-15 13:58:43"
"19695","1","18318","?????? ??????","?????? ?????????","Full-Time","8,000,000-15,000,000","???? ??????????? ???????? ????? ?? ?? ??????? ?????-??????? ??????????? ??????????? ????????? ????? ?????","uz","2024-11-15 13:59:11","1","0","2024-11-15 13:59:11","2024-11-15 13:59:11"
"19696","1","18319","Pizza va fast foodga afitsant","Abudhabi cafe","Full-Time","Kelishiladi","Talablar: Hush mumolila Andijon shaxardan bolsin","uz","2024-11-15 13:59:39","1","0","2024-11-15 13:59:39","2024-11-15 13:59:39"
"19697","1","18320","Savdo menedjeri","Kompaniya LIDER dillerlik Parfyumeriya firmasi","Full-Time","5.000.000 bonus","Kompaniya LIDER dillerlik Parfyumeriya firmasi Savdo menedjeri lavozimiga ish joyi.","uz","2024-11-15 14:00:03","1","0","2024-11-15 14:00:03","2024-11-15 14:00:03"
"19698","1","18321","Master konditer","Sehga Ayol-Qizlar","Full-Time","3,000,000 UZS and above","","uz","2024-11-15 14:00:40","1","0","2024-11-15 14:00:40","2024-11-15 14:00:40"
"19699","1","18322","Sotuv menejeri","Ginaflora","Full-Time","2,500,000 - 4,000,000 soÆm","Sotuv menejeriga ish","uz","2024-11-15 14:01:45","1","0","2024-11-15 14:01:45","2024-11-15 14:01:45"
"19700","1","18325","Sales Associate","Unknown","Full-Time","3.000.000-6.000.000 UZS","Sales and customer service at various malls in Toshkent.","uz","2024-11-15 14:02:14","1","0","2024-11-15 14:02:14","2024-11-15 14:02:14"
"19701","1","18323","Sotuv Menejeri","AliVida HR","Full-Time","10% dan 20% gacha+Fiksa+Bonus, 4.000.000 - 15.000.000 Oylik","Yigit va Qizlarni Yaxshi Daromadli ish. Ish to'laqonli o'rgatiladi.","uz","2024-11-15 14:02:17","1","0","2024-11-15 14:02:17","2024-11-15 14:02:17"
"19702","1","18324","ToÆy liboslari ishlab chiqarish Fabrikasining boÆsh ish oÆrinlariga","Fabrika","Full-Time","2 000 000 soÆmdan 6.000 000 soÆmgacha","Kelin Koæylakka yopishtiradigan toshlar uchun qiz va ayollar kerak. Avval ishlagan b≥lishi shart emas ≥zimiz ish ≥rgatamiz.","uz","2024-11-15 14:02:17","1","0","2024-11-15 14:02:17","2024-11-15 14:02:17"
"19703","1","18327","Sotuv menejeri, Call-center operatorlari, Sotuvchilar","Prosales Group","Full-Time","3 000 000-8 000 000 so'mgacha (KPI bilan)","Sotuv menejeri, Call-center operatorlari, Sotuvchilar lavozimlariga ishga qabul qilinadi.","uz","2024-11-15 14:16:23","1","0","2024-11-15 14:16:23","2024-11-15 14:16:23"
"19704","1","18326","????? ?????????","SEOUL MUN ????? ???????","Full-Time","5.000.000 - 10.000.000 ?? (????? + ????? + KPI + ??????)","????? ????????? ????????","uz","2024-11-15 14:16:24","1","0","2024-11-15 14:16:24","2024-11-15 14:16:24"
"19705","1","18328","?????????","????????? ????????","Full-Time","????? ???????? ????????","18-25 ?? ???????? ??????????? ????? ?????. ???????????? ???????? ?????? ?????? ?????.","uz","2024-11-15 14:16:54","1","0","2024-11-15 14:16:54","2024-11-15 14:16:54"
"19706","1","18329","Production Worker","??????? ??????","Full-Time","?????? ???????","??????? ??????? ?? ???????????????? ?????","ru","2024-11-15 14:21:22","1","0","2024-11-15 14:21:22","2024-11-15 14:21:22"
"19707","1","18330","Moykada ish","Shaxrisabiz waxrida","Full-Time","50/50","Moyka zamonaviy yotishga joy bor dush issiqsuv sovuqsuv bor moshin kirishi yaxwi tajribaliy iwlab pul topaman degam bola kerak","uz","2024-11-15 14:27:37","1","0","2024-11-15 14:27:37","2024-11-15 14:27:37"
"19708","1","18331","Production Worker","Confidential","Full-Time","2500-4500 rubles per day (can increase)","Working in a production plant","uz","2024-11-15 14:27:37","1","0","2024-11-15 14:27:37","2024-11-15 14:27:37"
"19709","1","18332","Sotuvchi ishi","GARANT TEXTILE","Full-Time","2.500.000 dan 6.000.000","Sotuv faoliyati.","uz","2024-11-15 14:29:43","1","0","2024-11-15 14:29:43","2024-11-15 14:29:43"
"19710","1","18333","Sifat nazoratchisi OTK","Dusel kompaniyasi","Full-Time","Oylik 4 milliondan 6 mlngacha","Sifat nazoratchisi OTK ishiga taklif qilinadi","uz","2024-11-15 14:30:14","1","0","2024-11-15 14:30:14","2024-11-15 14:30:14"
"19711","1","18334","Do'kon sotuvchisi","Furni Asi","Full-Time","4 000 000 so'm","Do'kon sotish, mijozlar bilan ishlash","uz","2024-11-15 14:31:41","1","0","2024-11-15 14:31:41","2024-11-15 14:31:41"
"19712","1","18335","Aparatlar yordamida tozalash ishlari","Fakhriddinov_Uzbekistan","Full-Time","2.500.000 8.000.000 UZS","Aparatlar yordamida tozalash ishlari, oynalarni yuvish, bruschatka yuvish va shunga o'xshash tozalashga oid ishlar","uz","2024-11-15 14:31:41","1","0","2024-11-15 14:31:41","2024-11-15 14:31:41"
"19713","1","18336","???????? ???","FARGO PARCEL SERVICE","Full-Time","Not specified","???????? ??? ? ???????? FARGO PARCEL SERVICE","ru","2024-11-15 14:31:42","1","0","2024-11-15 14:31:42","2024-11-15 14:31:42"
"19714","1","18338","Yong'in xavfsizligina inspektor","Devonov kinoteatri","Full-Time","kelishilgan holda","","uz","2024-11-15 14:54:00","1","0","2024-11-15 14:54:00","2024-11-15 14:54:00"
"19715","1","18339","Yordamchi Ayol (Household Assistant)","Unknown","Full-Time","2 500 000 - 3 000 000 UZS","Assist in household chores and tasks.","uz","2024-11-15 14:56:08","1","0","2024-11-15 14:56:08","2024-11-15 14:56:08"
"19716","1","18341","Production Worker","Confidential","Full-Time","2500-4500 rubles per day","Production work in a factory setting","ru","2024-11-15 14:57:10","1","0","2024-11-15 14:57:10","2024-11-15 14:57:10"
"19717","1","18343","Various Positions at IT-MED texnikumi","IT-MED texnikumi","Full-Time","Suhbat orqali","Various positions available at IT-MED texnikumi in Andijon.","uz","2024-11-15 14:57:10","1","0","2024-11-15 14:57:10","2024-11-15 14:57:10"
"19718","1","18342","Oilaviy Ish","Chorvachilik Fermasi","Full-Time","Kelishiladi","Oilaviy yoki Ikkita ERKAK kishi uchun","uz","2024-11-15 14:57:11","1","0","2024-11-15 14:57:11","2024-11-15 14:57:11"
"19719","1","18340","Satiw Menedjeri (Sales Manager)","TEDBOOK kompaniyasi","Full-Time","3,300,000dan boshlanadi (starting from 3,300,000)","Satiw Menedjeri (Sales Manager) position available at TEDBOOK company in Nukus.","uz","2024-11-15 14:57:14","1","0","2024-11-15 14:57:14","2024-11-15 14:57:14"
"19720","1","18345","Audio Course Sales Operator","Tedbook","Full-Time","1.000.000 som","Organizing audio courses sales and customer interactions","uz","2024-11-15 14:58:40","1","0","2024-11-15 14:58:40","2024-11-15 14:58:40"
"19721","1","18346","Optika kozoynak va kontakt linzalar dokoniga sotuvchi qizlar","Not specified","Full-Time","2,500,000 sum + %","Sotuvchi qizlar ishiga taklif etiladi, optika kozoynak va kontakt linzalar dokonida.","uz","2024-11-15 14:58:41","1","0","2024-11-15 14:58:41","2024-11-15 14:58:41"
"19722","1","18347","??????????","Shams Kids","Full-Time","5 000 000 - 10 000 000","","uz","2024-11-15 15:00:14","1","0","2024-11-15 15:00:14","2024-11-15 15:00:14"
"19723","1","18350","Call Center Operator","Not specified","Full-Time","4,000,000 to 8,000,000 UZS","Working in a call center environment.","uz","2024-11-15 15:02:20","1","0","2024-11-15 15:02:20","2024-11-15 15:02:20"
"19724","1","18348","Tozalovchi Ayol","Kishmish Market","Full-Time","80,000 so'm","Tozalovchi Ayol ishi bo'yicha vazifalar","uz","2024-11-15 15:02:20","1","0","2024-11-15 15:02:20","2024-11-15 15:02:20"
"19725","1","18349","Bugalter","Not specified","Full-Time","Maosh: Suxbat asosida","Bugalter Lavozimiga ish taklifi.","uz","2024-11-15 15:02:23","1","0","2024-11-15 15:02:23","2024-11-15 15:02:23"
"19726","1","18351","??????? (???????) ?? ?? ???????","??????? ????? ??????","Full-Time","3.000.000","??????? ????? ???????? ??????? (???????) ?? ?? ??????? ?? ???????????","uz","2024-11-15 15:02:44","1","0","2024-11-15 15:02:44","2024-11-15 15:02:44"
"19727","1","18352","IT-MED texnikumi positions","IT-MED texnikumi","Full-Time","Not specified","Various positions available in IT-MED texnikumi in Andijon, including Director, Director of Education, Teachers, Receptionist, SMM Specialist, and Graphic Designer.","uz","2024-11-15 15:06:23","1","0","2024-11-15 15:06:23","2024-11-15 15:06:23"
"19728","1","18353","Dukonda Poster dasturida ishlovchi xodim","Not specified","Full-Time","2 100 000 dan 3 000 000 soÆmgacha","","uz","2024-11-15 15:20:51","1","0","2024-11-15 15:20:51","2024-11-15 15:20:51"
"19729","1","18354","Production Worker","Luxfore Uzbekistan","Full-Time","Monthly payment based on production","Production work in Russia","uz","2024-11-15 15:27:10","1","0","2024-11-15 15:27:10","2024-11-15 15:27:10"
"19730","1","18355","Mattress Spring Installer","??? ?????? ????????? (Mattress Factory)","Full-Time","4,500,000 ????","Installing mattress springs at the factory.","uz","2024-11-15 15:29:18","1","0","2024-11-15 15:29:18","2024-11-15 15:29:18"
"19731","1","18357","Mebel fabrikasi Usta","Mebel fabrikasi","Full-Time","3,000,000-10,000,000 UZS","Yumshoq mebel ishlab chiqarish sohasida xizmat ko'rsatiladi.","uz","2024-11-15 15:31:25","1","0","2024-11-15 15:31:25","2024-11-15 15:31:25"
"19732","1","18356","Sotuv Menejeri","Buyuk Zamon","Full-Time","10.000.000mln - 25.000.000 mln","Sotuv Menejeri lavozimiga talabgor qizlarni qidiryapmiz!","uz","2024-11-15 15:31:26","1","0","2024-11-15 15:31:26","2024-11-15 15:31:26"
"19733","1","18358","Reklama menejerligi va biznes sohasi","Power-G Bio Rich","Full-Time","Kunlik, oylik + bonuslar","Reklama menejerligi va biznes sohasi uchun ish","uz","2024-11-15 15:38:25","1","0","2024-11-15 15:38:25","2024-11-15 15:38:25"
"19734","1","18359","Kuryer (Courier)","Yandex","Part-Time","5,000,000 - 12,000,000 UZS","Delivering food from cafes and restaurants.","uz","2024-11-15 15:38:53","1","0","2024-11-15 15:38:53","2024-11-15 15:38:53"
"19735","1","18360","Reklama menejerligi va biznes sohasi","Power-G Bio Rich","Full-Time","Kunlik, oylik + bonuslar ham buladi","Reklama menejerligi va biznes sohasida ish","uz","2024-11-15 15:38:56","1","0","2024-11-15 15:38:56","2024-11-15 15:38:56"
"19736","1","18361","Kuryer","Yandex","Full-Time","5.000.000 dan -12.000.000 gacha daromad","Kafe restoranlardan ovqat yetkazib berish xizmati.","uz","2024-11-15 15:39:23","1","0","2024-11-15 15:39:23","2024-11-15 15:39:23"
"19737","1","18362","Temirchi va qolipchi bollar","Not provided","Full-Time","5 000 000 dan 10 000 000 soÆmgacha (ishga qarab)","Temirchi va qolipchi bollar uchun ish o'rinlari.","uz","2024-11-15 15:40:26","1","0","2024-11-15 15:40:26","2024-11-15 15:40:26"
"19738","1","18363","Farrosh","Yaponamama restoranlar tarmog'i","Full-Time","Amaliyot davomida (3 kun) 100 000, Kunlik 180 000","Farrosh / ????????","uz","2024-11-15 15:41:27","1","0","2024-11-15 15:41:27","2024-11-15 15:41:27"
"19739","1","18364","Farrosh","Yaponamama restoranlar tarmog'i","Temporary","Na stazhirovke (3 dnya) 100 000, Dnevnoy garant 180 000","","uz","2024-11-15 15:43:31","1","0","2024-11-15 15:43:31","2024-11-15 15:43:31"
"19740","1","18365","Sales Assistant","Not specified","Full-Time","4,000,000 + KPI","Providing information to clients interested in courses and handling course sales","uz","2024-11-15 15:46:42","1","0","2024-11-15 15:46:42","2024-11-15 15:46:42"
"19741","1","18369","Sales Associate","OÆrikzor Jomiy Bektopi Qoyliq","Full-Time","4.000.000 dan 8.000.000 gacha","Sales associates needed for clothing and lingerie store","uz","2024-11-15 15:59:17","1","0","2024-11-15 15:59:17","2024-11-15 15:59:17"
"19742","1","18368","Sales and Assistance Staff","Markariy bozor","Full-Time","4.000.000dan","Profesional tajribali halol sotuvchi va yordamchi kerak.","uz","2024-11-15 15:59:17","1","0","2024-11-15 15:59:17","2024-11-15 15:59:17"
"19743","1","18370","Oshxonaga Ovqat Pishiruvchi Bosh Oshpaz (Povir)","Not specified","Full-Time","Suhbat asosida","Oshxonaga ovqat pishiruvchi bosh oshpaz (povir) ishchi kerak, ishlagan, mas'uliyatlik malakali va tajribali AYOL kishi","uz","2024-11-15 15:59:17","1","0","2024-11-15 15:59:17","2024-11-15 15:59:17"
"19744","1","18367","Operator","COLL SENTR","Full-Time","4.000.000 - 10.000.000","Operator position for young individuals aged 18-28 with responsibilities and excellent communication skills.","uz","2024-11-15 15:59:18","1","0","2024-11-15 15:59:18","2024-11-15 15:59:18"
"19745","1","18371","Various Positions at Supermarket","Not specified","Full-Time","Salary based on job type","Various positions available at a supermarket in Andijon.","uz","2024-11-15 15:59:18","1","0","2024-11-15 15:59:18","2024-11-15 15:59:18"
"19746","1","18372","Atir sotuvchi qizlar","Button","Full-Time","4.000.000 dan - 6.000.000 gacha","Savdo yo'nalishida ko'nikmaga ega.","uz","2024-11-15 16:00:20","1","0","2024-11-15 16:00:20","2024-11-15 16:00:20"
"19747","1","18373","Yordamchi tikuvchi","Ahil jamoa","Full-Time","4 000 000 - 6 000 000","","uz","2024-11-15 16:00:50","1","0","2024-11-15 16:00:50","2024-11-15 16:00:50"
"19748","1","18374","Operator va Sotuv Menedjeri","CAMO","Full-Time","Stabilniy 1 500 000+bonus","Xushmuomalali va kirishimli ayol va qizlarni operator va sotuv menedjerligi uchun taklif qilamiz","uz","2024-11-15 16:01:21","1","0","2024-11-15 16:01:21","2024-11-15 16:01:21"
"19749","1","18375","Ombor xodimi","PowerGym","Full-Time","3.000.000 - 4.000.000","To'g'ri vazifalarni bajarish, omborda ishlash","uz","2024-11-15 16:18:14","1","0","2024-11-15 16:18:14","2024-11-15 16:18:14"
"19750","1","18376","Production Worker","Not provided","Full-Time","2500-4500 rubles per day (can be more with bonuses)","Working in a production plant in Krasnayar city, Russia.","uz","2024-11-15 16:27:05","1","0","2024-11-15 16:27:05","2024-11-15 16:27:05"
"19751","1","18377","Oshpaz","Vodnik","Full-Time","To be discussed","Cook needed for a bog'chaga","uz","2024-11-15 16:27:34","1","0","2024-11-15 16:27:34","2024-11-15 16:27:34"
"19752","1","18378","Tarbiyachi, Tarbiyachi Yordamchisi, Azbukachi","????????","Full-Time","1.200.000 - 1.700.000 so'm","Childcare and teaching","uz","2024-11-15 16:27:34","1","0","2024-11-15 16:27:34","2024-11-15 16:27:34"
"19753","1","18381","Waiter/Waitress, Cook, Grill Chef","Eco Family Dacha","Full-Time","Salary negotiable based on experience","Eco Family Dacha is hiring Waiters/Waitresses, Cooks, and Grill Chefs for immediate employment.","uz","2024-11-15 16:27:35","1","0","2024-11-15 16:27:35","2024-11-15 16:27:35"
"19754","1","18383","Despechirlika ishchi","Not specified","Full-Time","3.000.000 UZS","Ikkita bola ikkita qiz uyda o?tirgan holda","uz","2024-11-15 16:29:07","1","0","2024-11-15 16:29:07","2024-11-15 16:29:07"
"19755","1","18382","Debitor qarzlarni undirish mutaxassis","IMAN - Islomiy moliya tamoyillari asosida faoliyat yurituvchi investitsiya kompaniyasi","Full-Time","2 500 000 - 8 500 000","IMAN kompaniyasi investorlarning mablag'larini jalb qiladi va savdodan kelgan foyda va zararni adolatli taqsimlaydi.","uz","2024-11-15 16:29:11","1","0","2024-11-15 16:29:11","2024-11-15 16:29:11"
