"id","job_id","country_code","country","city","full_address","is_remote_work"
"19302","19835","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19303","19836","UZ","Uzbekistan","","","0"
"19304","19837","UZ","O'zbekiston","Andijon","???? ????? ??????","0"
"19305","19838","UZ","Uzbekistan","Toshkent","Yunusobod","0"
"19306","19839","UZ","Uzbekistan","Urganch","Urganch Zapchast bozor yoni","0"
"19307","19840","UZ","O'zbekiston","Urganch","Urganch shahri","0"
"19308","19841","UZ","Uzbekistan","Toshkent","","0"
"19309","19842","UZ","Uzbekistan","Toshkent","Yangi Darxon 18","0"
"19310","19843","UZ","Uzbekistan","Toshkent","Ortaovul maxalasi","0"
"19311","19844","UZ","Uzbekistan","Toshkent","Toshkent viloyati Qibray tumani, Uzumzor Mahalla","0"
"19312","19845","UZ","O'zbekiston","Toshkent","Nazarbek","0"
"19313","19846","RU","Russia","Ozon Sklad","Ozon Sklad, Russia","0"
"19314","19847","RU","??????","????","???? ?????","0"
"19315","19848","UZ","O'zbekiston","","Keles korzinka, Yunusobod turkiston metro, Qoratosh korzinka, Chilonzor, Chirchiq filiali","0"
"19316","19849","UZ","O'zbekiston","Andijon","?.??????? ????????. 17, 88, 430 ????? ????????","0"
"19317","19850","RU","Rossiya","Podolsk","Pod Moskva ????????","0"
"19318","19851","UZ","Uzbekistan","Toshkent","??????? ??????????? ?-?. ???????? ????? ???????","0"
"19319","19852","UZ","O'zbekiston","Toshkent","??????? ????? ??????? ?????? ?????? ?????? 27 ??","0"
"19320","19853","UZ","Uzbekistan","Andijon","Gorgaz bn 1 otdelenie orasi, bozorcha qatori","0"
"19321","19854","UZ","Uzbekistan","Toshkent","Uchtepa tumani Chilonzor-12, Uchtepa Nalogoviy chorrahasi","0"
"19322","19855","UZ","Uzbekistan","Toshkent","Algaritim. Avto salonni oldida","0"
"19323","19856","UZ","O'zbekiston","Toshkent","????????? ??????","0"
"19324","19857","UZ","Uzbekistan","Toshkent","Qoratosh 2. Samarqand Darvoza","0"
"19325","19858","UZ","Uzbekistan","Toshkent","Chilonzor tumani Kichik xalqa aylanma yoli 151a/1","0"
"19326","19859","UZ","O'zbekiston","Toshkent","Algoritm damiz, Toshkent shahri","0"
"19327","19860","UZ","Uzbekistan","Toshkent","Multiple locations in Tashkent including Samarqand Darvoza, Next Mall, Depo Mall, Riviera Mall, Kompass Mall, Tashkent City Mall, Alfraganus Savdo Markazi","0"
"19328","19861","UZ","Uzbekistan","Toshkent","Sergeli District, near Yashnobod Metro Station, Tashkent City","0"
"19329","19862","UZ","Uzbekistan","Toshkent","Yashnabod tumani, Olmos metro","0"
"19330","19863","UZ","Uzbekistan","Urganch","Urganch shahri","0"
"19331","19864","UZ","Uzbekistan","","Shahriston metro korzinka 2 etaj, Chilonzor metro andalus 2 etaj, Risoviy bozor magnit 2 etaj","0"
"19332","19865","UZ","Uzbekistan","Toshkent","Hudud: Toshkent","0"
"19333","19866","UZ","Uzbekistan","Toshkent","Olmazor district, Zhomi circle, Tashkent city (Factory) / Yakkasaray district, 200 meters to the South Station (Office)","0"
"19334","19867","UZ","Uzbekistan","Andijon","Andijon shahar","0"
"19335","19868","RU","Russia","Podmoskovye","Podmoskovye, Russia","0"
"19336","19869","UZ","O'zbekiston","Toshkent","Eshoguzar","0"
"19337","19870","UZ","Uzbekistan","Toshkent","Toshkent shahri sergili 3 bekat","0"
"19338","19871","UZ","Uzbekistan","Toshkent","Not provided","0"
"19339","19872","UZ","Uzbekistan","Toshkent","Yunusabod Jomiy, Toshkent","0"
"19340","19873","UZ","Uzbekistan","Toshkent","Not specified","0"
"19341","19874","UZ","Uzbekistan","Toshkent","Toshkent viloyati Fozil?v beton zavod k?chasi","0"
"19342","19875","UZ","Uzbekistan","","Darital yonida","0"
"19343","19876","UZ","Uzbekistan","Andijon","Shahidtepa, Andijon","0"
"19344","19877","UZ","Uzbekistan","Toshkent","YangiHayot district, Dostlik 2","0"
"19345","19878","UZ","O'zbekiston","Toshkent","Toshkent shaxar, yakkasaroi tumani","0"
"19346","19879","UZ","O'zbekiston","Toshkent","???????? ??????, ?????????","0"
"19347","19880","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19348","19881","UZ","Uzbekistan","Toshkent","YangiHayot district, Dustlik 2 area","0"
"19349","19882","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19350","19883","UZ","O'zbekiston","Yu?nusobod","Yu?nusobod tumani, Turkeston","0"
"19351","19884","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19352","19885","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19353","19886","UZ","Uzbekistan","Ohangaron, Yangiyo?l, Yashnobod, Bektemir, Olmazor","","0"
"19354","19887","UZ","Uzbekistan","Toshkent","","0"
"19355","19888","UZ","Uzbekistan","","","0"
"19356","19889","UZ","Uzbekistan","","","0"
"19357","19890","UZ","Uzbekistan","NULL","NULL","0"
"19358","19891","UZ","O'zbekiston","","","0"
"19359","19892","UZ","Uzbekistan","Chorsu","Chorsuda Florensiya to'yxonasi yonida","0"
"19360","19893","UZ","O'zbekiston","Chorsu","Florensiya to'yxonasi yonida","0"
"19361","19894","UZ","Uzbekistan","Chilonzor tumani","Novza m.","0"
"19362","19895","UZ","Uzbekistan","Chilonzor tumani","Novza m.","0"
"19363","19896","UZ","Uzbekistan","Toshkent","","0"
"19364","19897","UZ","O'zbekiston","Urganch","Urganch shahar","0"
"19365","19898","UZ","Uzbekistan","Jizzax","Not specified","0"
"19366","19899","UZ","Uzbekistan","Jizzax","","0"
"19367","19900","UZ","Uzbekistan","Toshkent","Tinchlik metro","0"
"19368","19901","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19369","19902","UZ","Uzbekistan","Toshkent","Uchtepa tumani Chilonzor-12, Uchtepa Nalogoviy chorrahasi","0"
"19370","19903","UZ","O'zbekiston","Toshkent","??????? ???????, ???????? ??????, ??? ????? ????? ??????","0"
"19371","19904","UZ","Uzbekistan","Toshkent","Tinchlik metro g'uncha, Chilonzor metro shuhrat chorraha","0"
"19372","19905","UZ","Uzbekistan","Toshkent","Yashnabod tumani, Olmos metro","0"
"19373","19906","UZ","O'zbekiston","Toshkent","Yakkasaroy tumani","0"
"19374","19907","UZ","Uzbekistan","","","0"
"19375","19908","UZ","Uzbekistan","","","0"
"19376","19909","UZ","Uzbekistan","Toshkent","Yakkasaray tumani, Toshkent to'qimachilik va yengil sanoat instituti mo'ljal","0"
"19377","19910","UZ","O'zbekiston","Andijon","???? ?????","0"
"19378","19911","UZ","Uzbekistan","Toshkent","Abay ko'chasi, 13A","0"
"19379","19912","UZ","O'zbekiston","Toshkent","Qoraqamish 2/5, Grand ta'lim yaqinida, Media Park yonida","0"
"19380","19913","UZ","O'zbekiston","Andijon","4-kiτik dahas?, Yulduz kafesi, Eskiy Molochiyny zavod","0"
"19381","19914","UZ","Uzbekistan","Lutwevoy koæcha","","0"
"19382","19915","UZ","Uzbekistan","Toshkent","Toshkent shahri shayhontohur tumani orientr shifo nur family, tinchlik metrosiga 5daqiqalik yoÆl","0"
"19383","19916","UZ","Uzbekistan","Toshkent","Yashnabod tumani, Olmos metro","0"
"19384","19917","UZ","Uzbekistan","Toshkent","Chilonzor tumani Kichik xalqa aylanma yoli 151a/1","0"
"19385","19918","UZ","Uzbekistan","Toshkent","Not specified","0"
"19386","19919","UZ","Uzbekistan","Mirzo Ulug'bek","","0"
"19387","19920","UZ","O'zbekiston","Andijon","?????? ????","0"
"19388","19921","UZ","Uzbekistan","Urganch","Temir yo'l kasalxonasi yonida","0"
"19389","19922","UZ","Uzbekistan","Toshkent","","0"
"19390","19923","UZ","Uzbekistan","","Chorsu texnomartni oldida platok house","0"
"19391","19924","UZ","Oæzbekiston","Toshkent","????????, ???????","0"
"19392","19925","RU","Russia","Moscow","Moscow, Russia","0"
"19393","19926","UZ","Uzbekistan","Samarqand","Sadriddin Ayni","0"
"19394","19927","UZ","Uzbekistan","Fargona","Kirgili district, Koneshka","0"
"19395","19928","UZ","Uzbekistan","Toshkent","Shaxar shoyxontoxur tumani General uzoqov ko'chasi","0"
"19396","19929","UZ","Uzbekistan","Qarshi","Qashqadaryo viloyati Qarshi tumani Beshkent shahri","0"
"19397","19930","UZ","Uzbekistan","Toshkent","Taqachi mahalla, Uchtepa tumani","0"
"19398","19931","UZ","O'zbekiston","Toshkent","Yashnabod tumani, Olmos metro","0"
"19399","19932","UZ","O'zbekiston","Toshkent","","0"
"19400","19933","UZ","Uzbekistan","Andijon","","0"
"19401","19934","UZ","Uzbekistan","Toshkent","Not provided","0"
"19402","19935","UZ","Uzbekistan","Toshkent","Chilonzor tumani 6-mavze, Metro Mirzo UlugÆbek bekati, Bunyodkor Korzinka, pastki qavat","0"
"19403","19936","UZ","Uzbekistan","","","0"
"19404","19937","RU","Russia","Krasnoyarsk","Not specified","0"
"19405","19938","UZ","Uzbekistan","Toshkent","Yunusobod dahasi","0"
"19406","19939","UZ","Uzbekistan","","","0"
"19407","19940","UZ","Uzbekistan","Toshkent","Olmazor metro, Gavhar koæchasi 124","0"
"19408","19941","UZ","Uzbekistan","Toshkent","Yubusobod 14kv Lulu market tepasi, Uzmail Zapravkasi, Sayram korzinka ro'parasi","0"
"19409","19942","UZ","Uzbekistan","Urganch","9 ning oxiri, Doston kafe","0"
"19410","19943","UZ","O'zbekiston","Andijon","5-kichik do'xona, Andijon shahri, ""Vitamin"" dorixonasi","0"
"19411","19944","UZ","O'zbekiston","Toshkent","Toshkent viloyati Kelesda","0"
"19412","19945","UZ","O'zbekiston","??????","?????? ?????? ????? ???????? ????????","0"
"19413","19946","UZ","Uzbekistan","Toshkent","Toshkent viloyati Kelesda","0"
"19414","19947","UZ","Uzbekistan","","","0"
"19415","19948","UZ","Uzbekistan","Krasnayar","Krasnayar Shahri Kodinis Davlati","0"
"19416","19949","UZ","Uzbekistan","Andijon","Prospect 24th school near","0"
"19417","19950","UZ","Uzbekistan","Toshkent","Toshkent shahar Olmazor tumani, Jomi kurgi yonida","0"
"19418","19951","UZ","Uzbekistan","Toshkent","","0"
"19419","19952","UZ","Uzbekistan","Toshkent","RayGaz Street, Keles City, Toshkent","0"
"19420","19953","UZ","Uzbekistan","Toshkent","Yashnobod tumani, Tuzel-3, Metro Tuzel-3 Bekati","0"
"19421","19954","UZ","Uzbekistan","","","0"
"19422","19955","UZ","Uzbekistan","Toshkent","Shayxontohur tumani A.Navoiy 26","0"
"19423","19956","UZ","Uzbekistan","Urganch","Urganch sh.Yog'du 52","0"
"19424","19957","UZ","Uzbekistan","Toshkent","","0"
"19425","19958","UZ","Uzbekistan","Toshkent","Yunusobod","0"
"19426","19959","UZ","O?zbekiston","????","???? ????? ?????? ????????? ?????? ????","0"
"19427","19960","UZ","??????????","Andijon","??????? ?????","0"
"19428","19961","RU","Russia","?????? (??????)","Near Troitsk, Moscow","0"
"19429","19962","UZ","O'zbekiston","Toshkent","????????? ??????? ??????","0"
"19430","19963","UZ","O'zbekiston","Toshkent","???????? ?-?, 17??","0"
"19431","19964","UZ","O'zbekiston","Toshkent","Sergeli OÆzgarish maxalla","0"
"19432","19965","UZ","O'zbekiston","Toshkent","Manzil raysentr muljal boxcha","0"
"19433","19966","UZ","Uzbekistan","Toshkent","Uchqahramon","0"
"19434","19967","RU","Russia","Krasnyar","Not specified","0"
"19435","19968","UZ","Uzbekistan","Navoiy","Navoiy shahar","0"
"19436","19969","UZ","Uzbekistan","Andijon","Andijon shaxar yangi bozor Andijonim,Abudhabi cafe","0"
"19437","19970","UZ","Uzbekistan","Toshkent","Yunusobod district, Sampi Savdo Majmuasi","0"
"19438","19971","UZ","Uzbekistan","Toshkent","Not specified","0"
"19439","19972","UZ","Uzbekistan","Toshkent","","0"
"19440","19973","UZ","Uzbekistan","Toshkent","Mirzo-Ulug'bek district","0"
"19441","19974","UZ","O'zbekiston","Toshkent","Chilonzor 26 kv, Yandex: Shirin 44","0"
"19442","19975","UZ","Uzbekistan","Toshkent","Metro 4 bekat sergeli xumo med korzinka","0"
"19443","19976","UZ","O'zbekiston","Toshkent","","0"
"19444","19977","UZ","Uzbekistan","Andijon","Plaza ??????????????? 150 ???? ????","0"
"19445","19978","UZ","O'zbekiston","Toshkent","????????? ??????","0"
"19446","19979","UZ","O'zbekiston","Andijon","?????? ???? 16-? ?? (????? ????????? 222 ??????? ????? ????????)","0"
"19447","19980","UZ","Uzbekistan","Toshkent","","0"
"19448","19981","UZ","Uzbekistan","Toshkent","Yuqorichirchik tumani, Yunusobod 2-qavat, 707 Car Wash","0"
"19449","19982","UZ","Uzbekistan","Toshkent","Med Gorodok Betonka moljal Yangi Toshmi","0"
"19450","19983","UZ","Uzbekistan","Toshkent","Abu Saxiy, Shayhontoxur tumani, Parkentskiy tumani","0"
"19451","19984","UZ","O'zbekiston","","","0"
"19452","19985","UZ","O'zbekiston","Urganch","Urganch shahar Al-Beruniy 7A","0"
"19453","19986","UZ","Uzbekistan","Toshkent","Kora Kamish, Tansikbaev 1","0"
"19454","19987","RU","Russia","Krasnaya","Krasnaya area, Russia","0"
"19455","19988","UZ","Uzbekistan","Toshkent","Not specified","0"
"19456","19989","UZ","O'zbekiston","Toshkent","Chilonzor | Uchtepa | Shayxontoxur tuman","0"
"19457","19990","UZ","Uzbekistan","Toshkent","Chilonzor 1-mavze, 6 Toshkent shahar prokuraturasi qarshisida","0"
"19458","19991","UZ","Uzbekistan","Yashnaobod tumani","Tuzel 1 metro mo'ljal","0"
"19459","19992","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19460","19993","UZ","O'zbekiston","Toshkent","Sergeli, 7-mavze, Malika to'yxonasi oldida","0"
"19461","19994","UZ","Uzbekistan","Toshkent","Shaxar Chilonzor, Mirzo Ulug'nek metroga, 5 minutlik yoÆl","0"
"19462","19995","UZ","O'zbekiston","??????? ?????","??????? ???? ????? ?????? ??????","0"
"19463","19996","UZ","Uzbekistan","Toshkent","Olmazor tumani, Jomiy","0"
"19464","19997","UZ","Uzbekistan","Toshkent","Ya?nobod metro yo'ni, Sergeli Ama'liy fanlar universitet yo'ni","0"
"19465","19998","UZ","Uzbekistan","Toshkent","Near Yashnobod Metro Station, next to Sergeli Applied Science University","0"
"19466","19999","UZ","Uzbekistan","Toshkent","","0"
"19467","20000","UZ","Uzbekistan","Toshkent","","0"
"19468","20001","UZ","Uzbekistan","Buxoro","Details not provided","0"
"19469","20002","UZ","Uzbekistan","Toshkent","","0"
"19470","20003","UZ","Uzbekistan","Toshkent","Xasanboy","0"
"19471","20004","UZ","Uzbekistan","","Shaxriston metro korzinka 2 etaj","0"
"19472","20005","UZ","Uzbekistan","Andijon","Boburshoh Street 149-B, Eski HBK area, Lemon trikotazh fabric","0"
"19473","20006","UZ","Uzbekistan","Toshkent","Mirobod Tumani, Inoqobod ko'chasi 29","0"
"19474","20007","UZ","Uzbekistan","Toshkent","??????? ????? ?????, Sergeli ???Æ??? ?????? ??????????? ?????","0"
"19475","20008","UZ","??????????","Andijon","?????? ???? ????????","0"
"19476","20009","RU","Russia","Krasnyar","Not specified","0"
"19477","20010","UZ","Uzbekistan","Toshkent","","0"
"19478","20011","UZ","Uzbekistan","Samarqand","Nurobod tumani","0"
"19479","20012","UZ","Uzbekistan","Toshkent","Chilonzor, Algoritm","0"
"19480","20013","UZ","Uzbekistan","Toshkent","Sergeli tumani, Nilufar ko'cha A2 uy","0"
"19481","20014","UZ","Uzbekistan","Toshkent","Zangiota tumani orom kafeni yonida","0"
"19482","20015","UZ","Uzbekistan","Toshkent","Olmazor, Sergeli, Chilonzor","0"
"19483","20016","UZ","??????????","Andijon","??????? ?????? ??????????","0"
"19484","20017","UZ","Uzbekistan","Toshkent","Toshkent viloyat, Toshkent tumani, Hasanboy betonkada","0"
"19485","20018","UZ","Uzbekistan","Toshkent","Uchtepa tumani ?????? 57, Mo'ljal Depo Mall","0"
"19486","20019","UZ","O'zbekiston","Andijon","","0"
"19487","20020","UZ","Uzbekistan","Farg'ona","","0"
"19488","20021","UZ","??????????","???????","?????? ???????? ?????? (????? ???????? ??????)","0"
"19489","20022","UZ","Uzbekistan","Toshkent","Hudud: Toshkent","0"
"19490","20023","UZ","Uzbekistan","Toshkent","Toshkent Shahar","0"
"19491","20024","UZ","Uzbekistan","Toshkent","Yakkasaroy, Toshkent shahar","0"
"19492","20025","UZ","Uzbekistan","Toshkent","Yashnobod tumani Elbek ko'chasi 31","0"
"19493","20026","UZ","Uzbekistan","Toshkent","Toshkent Yunusobod Osiyo 6","0"
"19494","20027","UZ","Uzbekistan","Toshkent","Yunusobod","0"
"19495","20028","UZ","Uzbekistan","Toshkent","","0"
"19496","20029","UZ","Uzbekistan","Toshkent","Near Yashnobod metro station, Sergeli Amaliy Fanlar Universitet","0"
"19497","20030","UZ","O'zbekiston","Andijon","Pushkin bog'i, Ucell ofis ruparasi","0"
"19498","20031","UZ","Uzbekistan","Andijon","Former Leninsky district, Andijan city","0"
"19499","20032","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19500","20033","UZ","Uzbekistan","Andijon","Eski Shahar","0"
"19501","20034","UZ","O'zbekiston","Andijon","?/?","0"
"19502","20035","UZ","Uzbekistan","Andijon","Buston neighborhood, 7th microdistrict","0"
"19503","20036","UZ","Uzbekistan","","","1"
"19504","20037","UZ","O'zbekiston","","","0"
"19505","20038","RU","Russia","Krasnyar","Krasnyar, Russia","0"
"19506","20039","UZ","Uzbekistan","Andijon","Not specified","0"
"19507","20040","UZ","Uzbekistan","Toshkent","Chilanzor district","0"
"19508","20041","UZ","Uzbekistan","Toshkent","Olmazor tumani, Shifonun koæchasi, 10-uy","0"
"19509","20042","UZ","Uzbekistan","Toshkent","Olmazor tumani","0"
"19510","20043","NULL","Uzbekistan","Toshkent","Hamid Olimjon metro yonida","0"
"19511","20044","UZ","O'zbekiston","Andijon","?????? ??????, ?????? ?????? ????????? ?? ???? ???? ?????? ????????? ?????","0"
"19512","20045","UZ","Uzbekistan","Toshkent","Druzhba metro station","0"
"19513","20046","UZ","Uzbekistan","Toshkent","","0"
"19514","20047","UZ","Uzbekistan","","","0"
"19515","20048","UZ","Uzbekistan","Toshkent","Yunusobod","0"
"19516","20049","UZ","O'zbekiston","Andijon","??????","0"
"19517","20050","UZ","O'zbekiston","Toshkent","??????? ????? ?????, Sergeli AmaÆliy fanlar universitet yo'nda","0"
"19518","20051","UZ","Uzbekistan","","","1"
"19519","20052","UZ","Uzbekistan","","","0"
"19520","20053","RU","Rossiya","Moskva","Moskva, Russia","0"
"19521","20054","RU","Rossiya","Krasnoyarsk","Tahiri","0"
"19522","20055","UZ","Uzbekistan","Buxoro","","0"
"19523","20056","UZ","Uzbekistan","Namangan","Hudud: Namangan","0"
"19524","20057","UZ","Uzbekistan","Toshkent","Toshkent shahar Shayxontohur tumani Ko`kcha dahasi. Mo`ljal: ko`kcha masjidi","0"
"19525","20058","UZ","Uzbekistan","Toshkent","Yunusobod qazi mahalla","0"
"19526","20059","UZ","Uzbekistan","Toshkent","","0"
"19527","20060","UZ","Uzbekistan","Andijon","30, Bostan Daxasi, Andijan, Uzbekistan","0"
"19528","20061","UZ","Uzbekistan","Toshkent","","0"
"19529","20062","UZ","Uzbekistan","Toshkent","Qibray tumani, Uzumzor Mahalla","0"
"19530","20063","UZ","Uzbekistan","Qoraqalpog'iston","Beruniy Tumani","0"
"19531","20064","UZ","Uzbekistan","Toshkent","Shimoliy vokzal yaqinida","0"
"19532","20065","UZ","Uzbekistan","Urganch","Urganch shahri","0"
"19533","20066","UZ","Uzbekistan","Toshkent","Toshkent shahar Uchtepa tumani ?????? 57 Mo'ljal Depo Mall","0"
"19534","20067","TJ","??????????","","","0"
"19535","20068","UZ","O'zbekiston","NULL","NULL","0"
"19536","20069","UZ","Uzbekistan","","","0"
"19537","20070","UZ","Uzbekistan","Angor","Hudud: Surxondaryo Angor","0"
"19538","20071","UZ","Uzbekistan","Toshkent","","0"
"19539","20072","UZ","Uzbekistan","Toshkent","Not specified","0"
"19540","20073","UZ","Uzbekistan","","","1"
"19541","20074","UZ","Uzbekistan","Toshkent","Chilonzor tumani 20-mavze, mo'ljal: Al-Xorazmiy krugi","1"
"19542","20075","RU","Russia","Krasnayar","Krasnayar, Russia","0"
"19543","20076","UZ","Uzbekistan","Toshkent","Toshken shaxar shayhontohur tumani chorsu bozor gulobod kochasi 12 dom Arentir 140 bohcha","0"
"19544","20077","UZ","Uzbekistan","Toshkent","Not specified","0"
"19545","20078","UZ","O'zbekiston","Toshkent","Olmazor tumani kichik xalqa yoÆli, Orientir merto Beruniy","0"
"19546","20079","UZ","Uzbekistan","Toshkent","Toshkent shahar Chilonzor 1kvartil, 66-maktab","0"
"19547","20080","UZ","O'zbekiston","Andijon","Andijon shahar 1-2-3-4-5 chi kichik daqalar","0"
"19548","20081","","","","","0"
"19549","20082","UZ","Uzbekistan","","","0"
"19550","20083","RU","Russia","Khabarovsk","Not specified","0"
"19551","20084","UZ","O'zbekiston","Toshkent","Hudud: Toshkent","0"
"19552","20085","UZ","Uzbekistan","Toshkent","Uchtepa tumanida","0"
"19553","20086","UZ","O'zbekiston","Andijon","?????? 18, 3-chi kichik daxa, Ice rink ichida","0"
"19554","20087","UZ","Uzbekistan","Bukhara","I.Mo?minov 7 uy","0"
"19555","20088","UZ","O'zbekiston","Buxoro","","0"
"19556","20089","RU","Russia","Kazan","Not specified","0"
"19557","20090","UZ","Uzbekistan","Toshkent","Hudud: Toshkent, Office Yunus Oboda, High Town city","0"
"19558","20091","UZ","Uzbekistan","","","0"
"19559","20092","UZ","Uzbekistan","Toshkent","","0"
"19560","20093","UZ","O'zbekiston","","","0"
"19561","20094","UZ","Uzbekistan","","","0"
"19562","20095","UZ","O?zbekiston","Andijon","","0"
"19563","20096","","","","","0"
"19564","20097","UZ","Uzbekistan","","","0"
"19565","20098","UZ","Uzbekistan","Toshkent","Olmazor tumani, Jomiy","0"
"19566","20099","UZ","Uzbekistan","Toshkent","Abu Saxiy, Shayhontoxur tumani, Parkentskiy tumani","0"
"19567","20100","UZ","Uzbekistan","Andijon","Andijan, Uzbekistan","0"
"19568","20101","UZ","Uzbekistan","Andijon","#???????  ????? 2-??????? ??????????? ???????. ''TS BIG MEDICAL'' ??????? ?????????","0"
"19569","20102","UZ","Uzbekistan","Andijon","Harbiy qism ro'parasi","0"
"19570","20103","UZ","Uzbekistan","Qashqadaryo","","0"
"19571","20104","UZ","O'zbekiston","Toshkent","To'g'ri address keltirilgan","0"
"19572","20105","UZ","O'zbekiston","Andijon","4-kichik doha, Yulduz kafesi, eskil Moloch'nyy zavod","0"
"19573","20106","UZ","O'zbekiston","Andijon","?????? ????","0"
"19574","20107","UZ","Uzbekistan","","","0"
"19575","20108","UZ","Uzbekistan","Andijon","","0"
"19576","20109","UZ","O'zbekiston","Toshkent","Yakkasaroy t-n","0"
"19577","20110","RU","Rossiya","","","0"
"19578","20111","RU","??????","??????, ?????-?????????","","0"
"19579","20112","UZ","Uzbekistan","Toshkent","Algaritim, Avto salonni oldida","0"
"19580","20113","UZ","Uzbekistan","Toshkent","Nazarbek","0"
"19581","20114","UZ","O'zbekiston","Toshkent","????????? ??????","0"
"19582","20115","UZ","Uzbekistan","Toshkent","??????? ????? ?????, ??????? ???Æ??? ?????? ??????????? ?????","0"
"19583","20116","UZ","Uzbekistan","Andijon","","0"
"19584","20117","UZ","O'zbekiston","Andijon","????? ?????","0"
"19585","20118","UZ","O'zbekiston","Toshkent","Chilonzor 26 kv, Yandex: Shirin 44","0"
"19586","20119","UZ","Uzbekistan","Toshkent","Taqachi mahallasida, Uchtepa tumani","0"
"19587","20120","UZ","Uzbekistan","Toshkent","Uchtepa tumani, ?????? 57, Mo'ljal Depo Mall","0"
"19588","20121","UZ","Uzbekistan","Chorsu","Florensiya to'yxonasi yonida","0"
"19589","20122","UZ","Uzbekistan","Toshkent","Yakkasaray district","0"
"19590","20123","UZ","Uzbekistan","Toshkent","Near Yoshnabod metro station, Sergeli Amaliy Fanlar universitet area","0"
"19591","20124","UZ","O'zbekiston","Toshkent","Toshkent Shahar, Yangi Hayot tumani, Dostlik 2 mavzasi","0"
"19592","20125","UZ","O'zbekiston","???????? ??????","?? ?????????","0"
"19593","20126","UZ","Uzbekistan","Andijon","Not specified","0"
"19594","20127","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19595","20128","UZ","O'zbekiston","???????? ??????","???????? ??????, ?????????","0"
"19596","20129","UZ","Uzbekistan","Chorsu","Chorsuda Florensiya toÆyxonasi yonida","0"
"19597","20130","UZ","Uzbekistan","Toshkent","Near Yashnobod metro station, Sergeli Amaliy Fanlar Universitet side","0"
"19598","20131","UZ","Uzbekistan","Toshkent","Dostlik 2, Yangi Hayot district","0"
"19599","20132","UZ","Uzbekistan","Toshkent","Batafsil telegramm @collektiv","0"
"19600","20133","UZ","O'zbekiston","Toshkent","Toshkent shahar","0"
"19601","20134","UZ","Uzbekistan","Toshkent","Mirzo Ulug'bek district, TTZ Diadora 'Munis' national cuisine","0"
"19602","20135","UZ","O'zbekiston","Andijon","???? ?????","0"
"19603","20136","RU","Russia","Podolsk","Pod Moskva ????????","0"
"19604","20137","UZ","Uzbekistan","Andijon","Gorgaz st. 1, bozorcha qatori, Andijon","0"
"19605","20138","UZ","O'zbekiston","Toshkent","Toshkent Shahar Sergeli tumani Saadiy ko'chasi 27 uy","0"
"19606","20139","UZ","Uzbekistan","Toshkent","Toshkent shahri Uchtepa tumani Chilonzor-12","0"
"19607","20140","UZ","Uzbekistan","Toshkent","Toshkent viloyati Qibray tumani, Uzumzor Mahalla","0"
"19608","20141","UZ","Uzbekistan","Toshkent","Yashnabod tumani, Olmos metro","0"
"19609","20142","UZ","Uzbekistan","Toshkent","","0"
"19610","20143","UZ","Uzbekistan","Toshkent","??????? ????? ?????, ??????? ???Æ??? ?????? ??????????? ?????","0"
"19611","20144","UZ","Uzbekistan","Toshkent","","0"
"19612","20145","UZ","Uzbekistan","Toshkent","Chilonzor tumani Kichik xalqa aylanma yoli 151a/1","0"
"19613","20146","UZ","O'zbekiston","Andijon","???? ?????","0"
"19614","20147","UZ","Uzbekistan","","","0"
"19615","20148","UZ","Uzbekistan","","","0"
"19616","20149","UZ","Uzbekistan","","","0"
"19617","20150","UZ","Uzbekistan","","","0"
"19618","20151","UZ","Uzbekistan","","","0"
"19619","20152","UZ","Uzbekistan","Toshkent","","0"
"19620","20153","UZ","Uzbekistan","Toshkent","Toshkent shahar","0"
"19621","20154","RU","Russia","Krasnoyarsk","Krasnoyarsk, Russia","0"
"19622","20155","UZ","Uzbekistan","Buxoro","","0"
"19623","20156","UZ","O'zbekiston","Toshkent","Sergeli, 7-mavze, Malika to'yxonasi oldida","0"
"19624","20157","UZ","Uzbekistan","","","0"
"19625","20158","UZ","O'zbekiston","Toshkent","Yuqoriliq 2-qavat, 707 Car Wash","0"
"19626","20159","UZ","O'zbekiston","Andijon","","0"
"19627","20160","RU","Rossiya","Amur Oblasti","GAZPROMZAVODIGA","0"
"19628","20161","UZ","Uzbekistan","Buxoro","Hudud: Buxoro","0"
"19629","20162","UZ","Uzbekistan","Fargona","Fargona shahar, Kirgili mavzesi, Konechka","0"
"19630","20163","UZ","O'zbekiston","Qashqadaryo","Qashqadaryo viloyati Qarshi tumani Beshkent shahri","0"
"19631","20164","UZ","Uzbekistan","Guliston","Guliston shahri (Mahalla)","0"
"19632","20165","UZ","Uzbekistan","Toshkent","Hudud: #Toshkent","0"
"19633","20166","UZ","Uzbekistan","Various locations","Multiple locations within Tashkent","0"
"19634","20167","UZ","Uzbekistan","Toshkent","Yashnabod tumani, Olmos metro","0"
